date,user_id,segment,campaign,email_sent,opened,clicked,purchased,revenue,past_purchases,avg_order_value,days_since_last_purchase
2025-03-20,U7598,Regular,Loyalty Reward,1,1,0,0,0,3,101.41,56
2025-03-11,U7599,New User,Welcome Series,0,0,0,0,0,0,195.61,6
2025-01-25,U7600,Regular,Weekend Special,1,1,0,0,0,5,83.25,19
2025-01-26,U7601,New User,Weekend Special,0,0,0,0,0,0,95.44,12
2025-01-02,U7602,New User,Summer Sale,1,0,0,0,0,0,115.62,2
2025-03-18,U7603,Regular,Win-Back,1,0,0,0,0,6,27.27,60
2025-01-03,U7604,Frequent Buyer,Weekend Special,1,1,1,1,97.19,27,105.55,4
2025-01-05,U7605,VIP,Flash Deal,1,1,1,0,0,21,86.83,4
2025-03-23,U7606,VIP,Summer Sale,0,0,0,1,121.54,20,139.65,16
2025-01-29,U7607,New User,Welcome Series,1,1,0,0,0,1,61.31,17
2025-03-05,U7608,Frequent Buyer,Flash Deal,1,1,1,1,41.96,23,52.08,4
2025-02-12,U7609,Regular,Loyalty Reward,1,0,0,0,0,4,143.43,12
2025-02-19,U7610,Frequent Buyer,Flash Deal,1,1,0,1,15.83,10,17.38,2
2025-01-23,U7611,Inactive,Summer Sale,0,0,0,1,66.02,0,51.29,250
2025-02-10,U7612,New User,New Arrival,1,0,0,0,0,1,30.88,6
2025-01-22,U7613,Inactive,Summer Sale,0,0,0,0,0,1,37.52,81
2025-03-27,U7614,Frequent Buyer,Welcome Series,1,1,0,0,0,15,48.15,5
2025-01-14,U7615,Inactive,Weekend Special,1,1,0,0,0,1,64.78,352
2025-01-13,U7616,VIP,Loyalty Reward,1,0,0,1,25.46,39,30.74,19
2025-01-19,U7617,New User,Flash Deal,1,0,0,0,0,0,54.67,14
2025-02-05,U7618,Regular,Summer Sale,1,1,0,0,0,5,70.17,37
2025-01-30,U7619,VIP,Win-Back,1,1,0,0,0,17,80.45,5
2025-01-13,U7620,Frequent Buyer,Loyalty Reward,0,0,0,0,0,12,168.21,2
2025-03-01,U7621,Inactive,New Arrival,0,0,0,0,0,1,181.05,198
2025-01-10,U7622,Inactive,New Arrival,0,0,0,0,0,1,189.91,115
2025-03-01,U7623,Regular,Loyalty Reward,0,0,0,0,0,5,131.16,17
2025-03-03,U7624,Frequent Buyer,Summer Sale,1,1,1,1,98.32,24,117.82,7
2025-01-21,U7625,VIP,Loyalty Reward,0,0,0,1,114.75,49,107.68,12
2025-02-27,U7626,VIP,Flash Deal,0,0,0,0,0,30,180.58,15
2025-02-20,U7627,Regular,Welcome Series,1,1,0,1,191.8,4,198.13,5
2025-04-01,U7628,VIP,Flash Deal,1,1,1,1,116.05,50,97.99,6
2025-01-09,U7629,Regular,New Arrival,1,1,0,0,0,8,180.5,22
2025-01-05,U7630,Inactive,Flash Deal,0,0,0,0,0,1,51.27,180
2025-03-06,U7631,Regular,Loyalty Reward,1,1,0,0,0,3,56.59,13
2025-01-21,U7632,VIP,Win-Back,1,1,0,1,136.4,50,126.98,5
2025-01-05,U7633,New User,Weekend Special,1,1,0,0,0,0,87.33,14
2025-03-07,U7634,New User,Weekend Special,1,1,1,0,0,0,114.1,15
2025-03-01,U7635,Inactive,Welcome Series,1,1,0,0,0,1,175.21,258
2025-01-06,U7636,Regular,Summer Sale,1,0,0,0,0,4,93.0,23
2025-02-27,U7637,Frequent Buyer,New Arrival,0,0,0,1,23.19,13,21.73,12
2025-03-06,U7638,Frequent Buyer,Loyalty Reward,1,1,0,0,0,11,175.45,3
2025-02-20,U7639,New User,Flash Deal,1,0,0,0,0,1,189.8,24
2025-03-18,U7640,Regular,Flash Deal,1,1,0,0,0,5,20.18,36
2025-03-07,U7641,VIP,New Arrival,1,1,1,1,144.13,21,147.34,11
2025-03-16,U7642,VIP,Loyalty Reward,1,1,0,0,0,20,137.54,7
2025-03-08,U7643,VIP,Summer Sale,1,1,0,0,0,21,79.04,11
2025-01-30,U7644,Inactive,New Arrival,1,0,0,0,0,0,150.3,361
2025-03-30,U7645,Frequent Buyer,Loyalty Reward,0,0,0,1,237.33,29,198.39,14
2025-01-22,U7646,Regular,Loyalty Reward,0,0,0,0,0,7,143.0,46
2025-03-10,U7647,Frequent Buyer,Flash Deal,1,1,1,0,0,28,142.62,14
2025-02-08,U7648,New User,Loyalty Reward,1,1,0,0,0,1,24.35,17
2025-03-24,U7649,Regular,Win-Back,1,1,1,0,0,7,180.35,37
2025-01-29,U7650,VIP,Weekend Special,1,1,0,1,159.2,17,134.3,19
2025-03-04,U7651,VIP,New Arrival,1,1,0,1,63.48,49,78.47,10
2025-03-16,U7652,Frequent Buyer,Loyalty Reward,1,0,0,0,0,29,50.54,5
2025-01-22,U7653,Inactive,Welcome Series,1,0,0,0,0,2,39.7,88
2025-01-10,U7654,Inactive,Summer Sale,1,0,0,0,0,1,102.69,268
2025-02-25,U7655,New User,Summer Sale,0,0,0,1,59.67,1,46.48,13
2025-02-19,U7656,New User,New Arrival,0,0,0,0,0,1,157.57,28
2025-01-06,U7657,Regular,Weekend Special,1,1,0,0,0,2,143.31,37
2025-01-11,U7658,Frequent Buyer,Welcome Series,0,0,0,0,0,24,192.18,8
2025-02-02,U7659,VIP,Win-Back,1,1,0,1,65.11,22,60.8,18
2025-02-11,U7660,Frequent Buyer,New Arrival,0,0,0,1,29.04,27,24.56,15
2025-02-11,U7661,Regular,Weekend Special,0,0,0,0,0,7,123.5,21
2025-01-24,U7662,Frequent Buyer,Summer Sale,1,1,1,0,0,22,166.14,1
2025-02-07,U7663,Regular,Summer Sale,1,1,1,1,138.04,7,116.04,17
2025-02-21,U7664,New User,Loyalty Reward,1,0,0,0,0,0,113.89,5
2025-01-13,U7665,Regular,Flash Deal,1,1,1,0,0,4,88.25,51
2025-01-21,U7666,Frequent Buyer,Flash Deal,1,1,0,0,0,26,102.91,8
2025-03-07,U7667,Inactive,Loyalty Reward,1,1,0,0,0,1,149.31,202
2025-01-10,U7668,Inactive,New Arrival,1,1,0,0,0,1,58.44,316
2025-03-19,U7669,VIP,Win-Back,1,0,0,0,0,43,88.43,5
2025-02-14,U7670,VIP,New Arrival,1,1,0,0,0,45,46.21,12
2025-01-02,U7671,Inactive,Flash Deal,1,0,0,0,0,1,169.48,311
2025-03-01,U7672,New User,Welcome Series,1,0,0,0,0,0,64.0,22
2025-01-16,U7673,Frequent Buyer,Welcome Series,1,1,0,0,0,9,98.43,8
2025-03-23,U7674,New User,Summer Sale,1,1,0,0,0,1,15.03,25
2025-01-25,U7675,New User,Flash Deal,1,1,1,1,61.5,1,70.58,5
2025-01-31,U7676,Regular,Weekend Special,1,1,1,1,133.78,6,144.43,16
2025-01-19,U7677,Regular,Win-Back,0,0,0,0,0,7,182.34,16
2025-03-02,U7678,Regular,Flash Deal,1,1,0,0,0,7,48.83,17
2025-02-03,U7679,Inactive,New Arrival,1,0,0,0,0,2,37.47,232
2025-03-11,U7680,Regular,Welcome Series,1,0,0,0,0,6,64.66,32
2025-01-03,U7681,Inactive,New Arrival,1,0,0,0,0,0,130.26,114
2025-02-23,U7682,VIP,New Arrival,1,1,1,1,118.94,24,93.45,3
2025-03-07,U7683,Inactive,Welcome Series,1,0,0,0,0,0,110.74,221
2025-02-06,U7684,Inactive,Welcome Series,1,1,0,0,0,0,80.6,116
2025-03-02,U7685,Inactive,Win-Back,1,0,0,0,0,1,73.47,167
2025-03-12,U7686,VIP,Summer Sale,1,1,1,1,18.31,29,19.92,14
2025-02-08,U7687,Inactive,Win-Back,1,0,0,0,0,2,118.14,351
2025-02-18,U7688,New User,Loyalty Reward,1,1,0,0,0,1,155.91,20
2025-03-18,U7689,VIP,Summer Sale,1,1,0,0,0,29,189.22,5
2025-03-04,U7690,Frequent Buyer,Win-Back,1,0,0,0,0,25,161.79,15
2025-01-05,U7691,VIP,Summer Sale,1,1,0,1,163.9,47,175.29,7
2025-01-30,U7692,Regular,Welcome Series,1,0,0,0,0,2,124.02,45
2025-02-17,U7693,Inactive,New Arrival,1,0,0,0,0,0,51.55,170
2025-03-21,U7694,Frequent Buyer,Summer Sale,1,1,1,1,123.64,26,108.77,3
2025-01-27,U7695,New User,Weekend Special,0,0,0,0,0,1,136.23,2
2025-02-14,U7696,VIP,Win-Back,1,1,1,1,139.19,33,146.42,10
2025-03-29,U7697,New User,Loyalty Reward,1,0,0,0,0,1,40.66,1
2025-03-02,U7698,Frequent Buyer,Summer Sale,0,0,0,1,56.31,27,69.12,11
2025-03-24,U7699,Regular,Win-Back,1,0,0,0,0,4,94.05,40
2025-01-15,U7700,Inactive,Flash Deal,1,0,0,0,0,0,124.76,155
2025-01-01,U7701,Regular,New Arrival,0,0,0,0,0,6,35.37,44
2025-02-01,U7702,Regular,Win-Back,1,1,0,0,0,6,75.98,42
2025-02-28,U7703,New User,Welcome Series,0,0,0,0,0,1,47.17,29
2025-01-23,U7704,Regular,Loyalty Reward,0,0,0,0,0,3,178.35,45
2025-02-05,U7705,Frequent Buyer,Loyalty Reward,1,0,0,0,0,14,62.49,7
2025-03-30,U7706,Regular,Flash Deal,1,0,0,0,0,3,130.27,16
2025-01-24,U7707,New User,Weekend Special,1,0,0,0,0,1,149.39,16
2025-03-30,U7708,Frequent Buyer,Summer Sale,0,0,0,1,136.03,25,139.64,5
2025-02-19,U7709,Regular,Welcome Series,1,0,0,0,0,4,82.28,58
2025-03-20,U7710,VIP,Summer Sale,0,0,0,1,144.85,47,181.05,17
2025-03-07,U7711,Frequent Buyer,New Arrival,0,0,0,1,21.06,24,24.58,15
2025-01-01,U7712,Regular,Summer Sale,1,1,0,0,0,2,45.0,30
2025-02-17,U7713,Frequent Buyer,Welcome Series,1,0,0,1,181.25,21,179.32,2
2025-01-08,U7714,New User,Summer Sale,0,0,0,0,0,1,88.74,28
2025-02-13,U7715,VIP,Summer Sale,1,0,0,0,0,26,26.83,11
2025-03-24,U7716,Frequent Buyer,Loyalty Reward,1,1,1,1,99.49,20,103.72,2
2025-02-27,U7717,New User,New Arrival,1,0,0,0,0,0,16.62,20
2025-01-09,U7718,New User,Loyalty Reward,1,0,0,0,0,1,177.09,9
2025-02-10,U7719,VIP,Weekend Special,0,0,0,1,64.64,41,49.78,15
2025-01-16,U7720,Inactive,New Arrival,1,0,0,0,0,1,147.28,149
2025-01-26,U7721,Inactive,Summer Sale,1,0,0,0,0,1,83.51,328
2025-01-06,U7722,Regular,Flash Deal,1,0,0,0,0,8,116.92,32
2025-02-22,U7723,Frequent Buyer,Weekend Special,1,1,1,1,126.81,11,141.04,14
2025-02-10,U7724,VIP,Loyalty Reward,0,0,0,0,0,28,101.67,14
2025-03-06,U7725,Frequent Buyer,Welcome Series,1,1,0,0,0,21,49.29,11
2025-01-14,U7726,Frequent Buyer,New Arrival,1,1,0,0,0,28,47.98,10
2025-01-03,U7727,VIP,New Arrival,0,0,0,1,96.21,25,88.56,7
2025-01-22,U7728,Regular,New Arrival,1,1,1,0,0,8,79.32,37
2025-03-12,U7729,Regular,Summer Sale,0,0,0,0,0,6,103.14,36
2025-02-25,U7730,Inactive,Weekend Special,1,1,0,0,0,1,166.37,100
2025-01-31,U7731,Inactive,Welcome Series,1,0,0,0,0,1,35.12,173
2025-03-26,U7732,VIP,Loyalty Reward,1,0,0,1,94.93,24,93.78,19
2025-03-29,U7733,Regular,Flash Deal,1,1,1,1,119.33,4,132.87,44
2025-02-08,U7734,VIP,Weekend Special,1,1,0,1,100.53,16,111.62,11
2025-02-17,U7735,New User,Flash Deal,1,0,0,0,0,0,131.8,6
2025-03-01,U7736,Frequent Buyer,Flash Deal,1,0,0,0,0,10,66.41,5
2025-02-06,U7737,VIP,New Arrival,1,0,0,1,170.73,22,158.41,3
2025-02-06,U7738,Frequent Buyer,Win-Back,1,1,0,0,0,13,127.36,1
2025-03-29,U7739,Inactive,Welcome Series,1,0,0,0,0,0,170.1,212
2025-01-12,U7740,Inactive,Summer Sale,1,1,0,0,0,1,143.86,74
2025-03-16,U7741,Regular,Win-Back,1,0,0,0,0,7,93.74,7
2025-01-01,U7742,Frequent Buyer,Win-Back,1,0,0,1,164.61,12,191.17,1
2025-01-10,U7743,VIP,Loyalty Reward,1,1,1,0,0,30,37.79,15
2025-02-19,U7744,VIP,Weekend Special,1,1,1,0,0,26,28.8,3
2025-02-09,U7745,Regular,Weekend Special,1,0,0,0,0,8,139.32,23
2025-01-30,U7746,New User,Welcome Series,1,0,0,0,0,1,41.13,20
2025-03-05,U7747,Frequent Buyer,Weekend Special,1,1,0,0,0,15,155.02,5
2025-01-31,U7748,New User,Win-Back,0,0,0,0,0,1,105.96,1
2025-01-03,U7749,Inactive,Win-Back,1,0,0,0,0,1,32.14,298
2025-03-15,U7750,Frequent Buyer,Summer Sale,0,0,0,0,0,15,19.73,1
2025-01-12,U7751,Inactive,Win-Back,1,0,0,0,0,1,93.37,203
2025-01-02,U7752,Inactive,New Arrival,1,0,0,0,0,1,82.46,98
2025-03-11,U7753,Inactive,Win-Back,1,1,0,0,0,1,108.14,131
2025-01-08,U7754,Frequent Buyer,Welcome Series,0,0,0,0,0,19,149.25,5
2025-03-18,U7755,VIP,Loyalty Reward,1,1,0,0,0,33,133.4,14
2025-02-26,U7756,Inactive,Loyalty Reward,0,0,0,0,0,1,151.07,145
2025-01-28,U7757,New User,New Arrival,1,0,0,0,0,0,36.63,29
2025-03-22,U7758,New User,New Arrival,1,0,0,0,0,1,85.95,14
2025-01-13,U7759,New User,Win-Back,1,0,0,0,0,0,67.42,26
2025-02-28,U7760,Frequent Buyer,Loyalty Reward,0,0,0,0,0,30,112.16,13
2025-01-06,U7761,Inactive,Flash Deal,1,0,0,0,0,1,175.31,314
2025-02-06,U7762,Inactive,Win-Back,1,0,0,0,0,2,30.17,161
2025-03-04,U7763,Frequent Buyer,Loyalty Reward,0,0,0,1,147.74,12,150.17,12
2025-03-13,U7764,Inactive,New Arrival,1,0,0,0,0,1,17.93,353
2025-02-06,U7765,Regular,Summer Sale,1,0,0,0,0,4,112.03,19
2025-03-29,U7766,New User,Welcome Series,1,0,0,0,0,1,49.5,27
2025-02-18,U7767,Frequent Buyer,Flash Deal,1,1,0,1,20.02,21,21.73,1
2025-01-14,U7768,VIP,Flash Deal,1,1,0,0,0,42,103.98,6
2025-03-28,U7769,VIP,Summer Sale,1,0,0,1,179.27,32,175.44,18
2025-02-15,U7770,New User,Flash Deal,1,1,1,1,38.65,0,37.55,14
2025-01-09,U7771,VIP,Win-Back,1,0,0,0,0,33,23.16,18
2025-01-31,U7772,Regular,New Arrival,0,0,0,0,0,3,85.32,21
2025-01-10,U7773,Inactive,Flash Deal,1,0,0,0,0,2,135.9,200
2025-03-06,U7774,New User,Flash Deal,0,0,0,0,0,0,110.4,27
2025-03-06,U7775,Inactive,Welcome Series,0,0,0,0,0,1,120.63,106
2025-02-21,U7776,New User,Win-Back,1,0,0,1,53.65,0,42.7,25
2025-02-10,U7777,Frequent Buyer,Weekend Special,1,0,0,1,100.92,20,79.95,11
2025-02-06,U7778,VIP,Summer Sale,0,0,0,1,208.23,45,184.58,7
2025-03-26,U7779,VIP,Summer Sale,0,0,0,1,47.16,23,48.45,15
2025-03-22,U7780,VIP,Flash Deal,1,1,1,0,0,39,125.45,11
2025-03-09,U7781,Frequent Buyer,Win-Back,1,0,0,0,0,23,196.86,7
2025-02-08,U7782,VIP,Loyalty Reward,0,0,0,0,0,29,90.43,8
2025-01-27,U7783,New User,Weekend Special,1,1,0,0,0,1,140.33,0
2025-03-29,U7784,New User,Win-Back,1,1,1,1,78.35,1,83.6,18
2025-01-08,U7785,VIP,Welcome Series,0,0,0,0,0,44,122.75,17
2025-03-21,U7786,VIP,New Arrival,0,0,0,1,200.95,33,175.01,15
2025-01-03,U7787,Frequent Buyer,Flash Deal,1,1,0,1,31.34,18,25.11,5
2025-03-30,U7788,VIP,Welcome Series,1,0,0,0,0,34,49.57,1
2025-03-08,U7789,VIP,Loyalty Reward,1,0,0,1,131.39,47,130.36,6
2025-03-13,U7790,Regular,Loyalty Reward,1,0,0,0,0,3,64.48,10
2025-01-02,U7791,Regular,New Arrival,1,1,1,0,0,6,34.51,21
2025-03-05,U7792,Frequent Buyer,New Arrival,1,0,0,0,0,10,149.33,14
2025-02-18,U7793,Regular,New Arrival,1,0,0,0,0,6,193.13,26
2025-01-26,U7794,New User,Welcome Series,0,0,0,0,0,0,144.36,14
2025-01-09,U7795,New User,Loyalty Reward,1,1,0,0,0,0,111.22,9
2025-01-30,U7796,Inactive,Flash Deal,0,0,0,0,0,2,58.82,130
2025-01-19,U7797,VIP,Win-Back,1,1,0,1,168.1,36,167.89,14
2025-03-06,U7798,VIP,New Arrival,0,0,0,1,214.88,24,169.28,19
2025-01-19,U7799,Frequent Buyer,Summer Sale,1,1,1,1,34.4,11,39.21,1
2025-03-16,U7800,VIP,Loyalty Reward,1,0,0,0,0,22,171.21,3
2025-01-31,U7801,New User,Summer Sale,0,0,0,1,61.82,1,66.07,14
2025-02-06,U7802,New User,Welcome Series,1,0,0,0,0,1,182.93,17
2025-01-02,U7803,Regular,Win-Back,0,0,0,1,27.94,3,29.84,8
2025-02-18,U7804,New User,Welcome Series,1,1,0,0,0,1,80.75,11
2025-02-07,U7805,Regular,Welcome Series,1,1,1,1,122.83,2,97.49,12
2025-03-07,U7806,Regular,Loyalty Reward,1,0,0,0,0,5,104.49,47
2025-02-21,U7807,Inactive,Weekend Special,0,0,0,0,0,1,35.45,210
2025-02-21,U7808,New User,Welcome Series,1,1,0,0,0,0,71.53,6
2025-02-16,U7809,Regular,Weekend Special,0,0,0,0,0,6,119.26,24
2025-01-20,U7810,New User,Summer Sale,0,0,0,0,0,1,96.35,16
2025-02-06,U7811,New User,Weekend Special,1,0,0,0,0,1,161.78,0
2025-01-29,U7812,New User,Summer Sale,1,1,0,0,0,1,33.3,30
2025-03-19,U7813,New User,Win-Back,0,0,0,0,0,1,110.98,1
2025-01-15,U7814,Frequent Buyer,New Arrival,0,0,0,1,38.9,30,47.24,12
2025-01-08,U7815,Frequent Buyer,Win-Back,1,1,1,1,155.81,9,190.01,4
2025-01-04,U7816,Frequent Buyer,Flash Deal,0,0,0,1,131.14,20,111.09,5
2025-03-07,U7817,VIP,Summer Sale,1,0,0,0,0,27,22.18,4
2025-03-16,U7818,New User,Win-Back,1,1,1,1,209.86,0,185.92,22
2025-03-04,U7819,Inactive,Win-Back,1,0,0,0,0,2,196.77,324
2025-01-12,U7820,VIP,Weekend Special,1,1,0,1,225.79,40,176.92,13
2025-01-14,U7821,Regular,Weekend Special,1,0,0,0,0,5,64.54,5
2025-02-01,U7822,VIP,Welcome Series,0,0,0,1,145.17,20,162.07,6
2025-02-20,U7823,New User,Loyalty Reward,1,0,0,0,0,0,123.58,14
2025-03-18,U7824,Regular,Summer Sale,1,1,0,0,0,8,87.8,41
2025-02-20,U7825,Frequent Buyer,New Arrival,1,1,0,1,114.0,11,135.3,8
2025-03-12,U7826,Regular,Flash Deal,1,0,0,0,0,3,85.3,43
2025-01-05,U7827,New User,New Arrival,0,0,0,0,0,0,95.84,11
2025-03-30,U7828,Regular,Loyalty Reward,1,1,1,0,0,4,74.0,43
2025-02-23,U7829,New User,Welcome Series,0,0,0,0,0,1,192.2,2
2025-02-15,U7830,Frequent Buyer,Summer Sale,1,1,1,1,15.15,23,15.65,6
2025-01-27,U7831,Regular,Welcome Series,0,0,0,0,0,4,50.86,14
2025-02-03,U7832,Inactive,Loyalty Reward,1,0,0,0,0,0,173.53,236
2025-03-08,U7833,Frequent Buyer,Summer Sale,0,0,0,0,0,20,198.19,15
2025-01-29,U7834,VIP,Welcome Series,1,1,1,0,0,39,143.06,13
2025-02-22,U7835,New User,Flash Deal,0,0,0,0,0,1,43.45,10
2025-03-04,U7836,New User,Loyalty Reward,1,0,0,0,0,1,199.58,1
2025-01-19,U7837,VIP,Win-Back,1,1,1,0,0,44,153.5,14
2025-01-22,U7838,VIP,Win-Back,1,1,1,1,138.81,17,171.37,8
2025-03-28,U7839,Inactive,Welcome Series,1,1,0,0,0,0,132.53,339
2025-01-05,U7840,VIP,Flash Deal,1,0,0,1,198.78,21,191.13,19
2025-01-30,U7841,Frequent Buyer,Weekend Special,1,0,0,0,0,22,87.58,9
2025-01-27,U7842,Inactive,Flash Deal,1,0,0,0,0,1,47.26,353
2025-01-23,U7843,Frequent Buyer,Win-Back,1,0,0,1,27.43,29,25.47,14
2025-02-23,U7844,New User,Summer Sale,1,0,0,0,0,0,19.66,27
2025-01-27,U7845,Regular,Weekend Special,1,1,1,0,0,4,174.21,22
2025-02-26,U7846,VIP,Win-Back,1,0,0,1,102.53,31,85.89,5
2025-01-30,U7847,Frequent Buyer,Summer Sale,0,0,0,1,163.71,28,169.7,3
2025-01-10,U7848,Regular,New Arrival,1,1,0,0,0,8,199.96,29
2025-02-26,U7849,New User,Win-Back,0,0,0,0,0,1,88.21,9
2025-01-11,U7850,Regular,Win-Back,1,0,0,0,0,2,189.35,34
2025-02-06,U7851,Frequent Buyer,Summer Sale,1,0,0,0,0,17,122.8,14
2025-03-01,U7852,Regular,Flash Deal,0,0,0,0,0,7,60.3,17
2025-03-04,U7853,Regular,Flash Deal,0,0,0,0,0,7,95.47,32
2025-01-23,U7854,New User,Welcome Series,1,0,0,0,0,1,135.28,6
2025-03-06,U7855,Frequent Buyer,Win-Back,0,0,0,1,64.76,10,55.24,14
2025-03-01,U7856,Regular,Win-Back,1,0,0,0,0,4,22.12,17
2025-01-30,U7857,Inactive,New Arrival,1,0,0,0,0,2,191.07,66
2025-01-22,U7858,Inactive,Flash Deal,1,0,0,0,0,0,103.83,135
2025-03-02,U7859,New User,Welcome Series,1,0,0,0,0,1,112.89,17
2025-01-08,U7860,Inactive,Summer Sale,1,0,0,0,0,1,152.43,149
2025-02-25,U7861,Frequent Buyer,Loyalty Reward,1,0,0,1,141.33,18,113.43,12
2025-01-28,U7862,Regular,Loyalty Reward,1,0,0,0,0,3,23.39,30
2025-02-25,U7863,VIP,Summer Sale,0,0,0,1,77.89,31,87.57,12
2025-01-12,U7864,VIP,New Arrival,1,0,0,1,236.84,18,196.81,14
2025-02-15,U7865,Inactive,Summer Sale,1,1,0,0,0,0,192.86,93
2025-02-04,U7866,VIP,Summer Sale,1,0,0,1,162.24,16,131.32,10
2025-02-10,U7867,New User,Summer Sale,0,0,0,0,0,1,25.66,24
2025-03-21,U7868,VIP,Loyalty Reward,0,0,0,0,0,24,18.15,13
2025-02-01,U7869,Regular,Loyalty Reward,1,0,0,0,0,2,139.77,40
2025-03-03,U7870,VIP,Welcome Series,1,1,1,0,0,47,172.62,1
2025-02-09,U7871,Regular,Welcome Series,1,1,0,0,0,4,89.6,41
2025-02-17,U7872,VIP,Welcome Series,0,0,0,0,0,30,51.95,13
2025-02-21,U7873,Frequent Buyer,Flash Deal,0,0,0,1,102.94,16,80.74,9
2025-02-28,U7874,Regular,Win-Back,1,0,0,0,0,7,181.89,27
2025-01-20,U7875,Frequent Buyer,New Arrival,1,0,0,0,0,13,83.79,10
2025-02-12,U7876,Frequent Buyer,Flash Deal,1,1,0,0,0,28,44.87,2
2025-03-06,U7877,Regular,New Arrival,0,0,0,0,0,4,79.47,48
2025-02-21,U7878,Frequent Buyer,Win-Back,1,1,0,0,0,28,171.53,14
2025-03-21,U7879,VIP,New Arrival,1,1,0,0,0,30,164.12,10
2025-01-01,U7880,Inactive,Welcome Series,1,0,0,0,0,2,181.09,199
2025-01-06,U7881,VIP,Loyalty Reward,1,0,0,0,0,42,112.52,9
2025-01-15,U7882,Inactive,Loyalty Reward,1,0,0,0,0,0,127.75,357
2025-02-08,U7883,Frequent Buyer,New Arrival,0,0,0,0,0,22,49.17,11
2025-04-01,U7884,Frequent Buyer,Win-Back,0,0,0,0,0,9,114.69,5
2025-02-15,U7885,Frequent Buyer,Weekend Special,1,0,0,0,0,14,197.85,9
2025-03-19,U7886,Regular,Weekend Special,1,1,0,0,0,5,175.04,33
2025-03-20,U7887,VIP,New Arrival,1,1,1,0,0,29,142.62,7
2025-03-25,U7888,Frequent Buyer,Flash Deal,1,1,1,1,122.72,21,117.97,14
2025-01-15,U7889,VIP,Weekend Special,1,0,0,0,0,21,86.74,17
2025-03-22,U7890,Frequent Buyer,Welcome Series,1,1,1,1,43.96,13,44.55,11
2025-01-31,U7891,New User,Summer Sale,1,1,0,0,0,0,100.52,17
2025-02-20,U7892,Frequent Buyer,Weekend Special,0,0,0,1,146.8,18,113.26,7
2025-01-08,U7893,Frequent Buyer,Flash Deal,1,1,0,1,117.04,19,99.02,14
2025-02-08,U7894,VIP,Win-Back,0,0,0,0,0,48,159.99,18
2025-03-23,U7895,Frequent Buyer,New Arrival,1,1,1,1,148.0,25,169.05,8
2025-03-20,U7896,Regular,New Arrival,1,0,0,0,0,4,99.22,12
2025-02-15,U7897,VIP,Flash Deal,1,1,0,1,46.31,38,37.97,6
2025-01-03,U7898,Inactive,New Arrival,0,0,0,1,160.12,1,178.44,302
2025-01-20,U7899,Regular,Summer Sale,1,0,0,0,0,5,164.59,58
2025-02-13,U7900,New User,Flash Deal,1,1,1,0,0,1,170.99,3
2025-03-23,U7901,Inactive,Loyalty Reward,1,0,0,0,0,0,97.68,162
2025-03-13,U7902,Regular,Loyalty Reward,1,0,0,0,0,3,161.97,57
2025-03-15,U7903,New User,New Arrival,1,0,0,0,0,1,199.12,22
2025-02-13,U7904,Frequent Buyer,Summer Sale,1,1,0,1,173.95,16,148.0,12
2025-02-17,U7905,Regular,Welcome Series,1,1,1,0,0,2,25.1,33
2025-03-24,U7906,Inactive,Flash Deal,1,1,0,0,0,2,88.97,302
2025-01-11,U7907,New User,Welcome Series,1,0,0,0,0,0,173.87,5
2025-02-11,U7908,Inactive,Summer Sale,1,0,0,0,0,0,120.89,91
2025-01-15,U7909,Inactive,New Arrival,1,0,0,0,0,2,113.08,244
2025-03-24,U7910,VIP,Loyalty Reward,1,1,1,1,124.28,17,100.64,1
2025-01-25,U7911,VIP,Flash Deal,1,0,0,1,167.36,48,179.52,13
2025-01-12,U7912,VIP,Weekend Special,1,1,1,1,228.23,37,198.2,20
2025-02-10,U7913,Regular,Weekend Special,0,0,0,0,0,2,123.99,34
2025-01-28,U7914,Frequent Buyer,New Arrival,1,1,0,1,104.27,17,86.12,7
2025-03-20,U7915,Inactive,New Arrival,1,0,0,0,0,2,74.51,294
2025-02-15,U7916,Regular,Weekend Special,1,1,1,1,157.06,4,140.73,7
2025-03-12,U7917,VIP,Flash Deal,1,0,0,0,0,42,91.6,9
2025-01-31,U7918,New User,Weekend Special,1,0,0,0,0,1,87.7,24
2025-02-04,U7919,Frequent Buyer,Summer Sale,1,1,0,0,0,20,139.77,14
2025-01-25,U7920,Inactive,Welcome Series,1,0,0,0,0,2,99.72,339
2025-03-14,U7921,Inactive,Flash Deal,1,0,0,0,0,0,161.31,122
2025-03-14,U7922,Regular,Summer Sale,1,0,0,0,0,6,169.02,44
2025-01-20,U7923,VIP,Summer Sale,1,0,0,0,0,21,77.52,10
2025-02-12,U7924,VIP,Loyalty Reward,0,0,0,0,0,42,30.71,15
2025-01-26,U7925,Inactive,Win-Back,1,1,0,0,0,1,52.87,65
2025-01-27,U7926,Regular,Weekend Special,1,0,0,0,0,8,139.84,7
2025-01-17,U7927,VIP,Flash Deal,1,1,0,0,0,45,38.74,17
2025-01-09,U7928,Regular,Loyalty Reward,0,0,0,0,0,4,46.39,8
2025-02-20,U7929,Inactive,Flash Deal,0,0,0,0,0,0,126.75,255
2025-02-16,U7930,Inactive,Summer Sale,1,0,0,0,0,1,183.04,202
2025-02-10,U7931,New User,Weekend Special,1,0,0,0,0,1,85.58,3
2025-03-07,U7932,Regular,Loyalty Reward,0,0,0,0,0,7,100.12,36
