user_id,session_id,feature_used,time_spent_seconds,actions_count,returned_within_7d,purchased,revenue,user_type,sessions_last_30d,days_since_last_visit
15153,S687806,cart,141,24,1,1,91.21,Power,4,6
16481,S768858,reviews,90,18,0,0,0,Inactive,2,90
15407,S992539,recommendations,407,6,0,0,0,New,24,39
15032,S884120,notifications,368,5,1,0,0,Regular,2,78
13395,S888893,notifications,587,17,1,1,0,VIP,11,4
10345,S525051,notifications,192,12,0,0,0,New,0,58
15806,S104333,wishlist,395,19,1,1,369.7,VIP,16,4
18590,S578600,reviews,412,13,1,0,0,Regular,13,3
10877,S622659,search,257,17,1,1,217.26,VIP,5,7
17059,S281854,cart,243,7,0,1,0,Inactive,0,21
19390,S298444,filters,112,14,0,1,0,New,29,31
13191,S309106,share,421,18,0,1,0,Regular,27,90
12066,S591544,reviews,211,1,1,1,366.53,Power,27,2
11394,S837446,search,212,16,1,0,0,Regular,12,77
18374,S904123,offers,146,4,1,1,0,Regular,17,72
12210,S217128,notifications,161,12,1,1,0,VIP,12,2
15501,S838258,reviews,153,16,1,0,0,New,18,45
13320,S913046,filters,226,3,1,0,0,Regular,0,45
19978,S200703,cart,352,25,1,1,489.49,VIP,24,7
11107,S570627,product_view,586,2,1,1,0,Regular,17,85
16523,S873414,product_view,269,4,1,0,0,Inactive,2,67
19170,S657059,reviews,397,17,1,0,0,Regular,24,54
14348,S466542,product_view,300,11,1,0,0,Power,20,0
18083,S578607,product_view,570,19,1,0,0,VIP,4,7
12112,S688412,product_view,238,17,1,1,0,New,19,50
14674,S403281,product_view,292,14,0,0,0,Inactive,2,72
11106,S149538,offers,3,7,1,0,0,Regular,0,19
16509,S728509,recommendations,510,6,0,0,0,Inactive,3,49
11365,S434429,search,342,18,0,1,352.28,Power,12,0
10253,S363165,filters,578,19,1,1,0,VIP,16,5
14577,S946644,offers,489,16,1,0,0,Regular,21,58
14629,S667128,reviews,63,10,1,0,0,New,20,20
11054,S660741,share,489,21,0,0,0,Inactive,1,16
12096,S687481,share,457,25,0,0,0,Inactive,3,3
10919,S964930,cart,270,8,1,1,0,Regular,21,36
10545,S623706,reviews,327,4,0,0,0,New,18,78
14634,S603286,search,326,16,1,1,0,VIP,17,7
11522,S857727,cart,11,2,1,1,147.52,Power,12,7
18548,S729814,product_view,85,11,1,0,0,VIP,1,0
15539,S852435,cart,473,4,0,0,0,New,1,42
10557,S501652,offers,442,7,0,0,0,Inactive,2,40
19959,S119446,notifications,83,16,1,0,0,Power,4,4
10564,S352207,reviews,594,16,1,0,0,Regular,14,85
14309,S947770,filters,406,6,0,0,0,Regular,25,10
14275,S632245,product_view,208,20,0,0,0,Regular,5,2
16058,S120568,filters,7,16,0,1,284.09,Power,24,7
10187,S563173,offers,219,14,0,0,0,Regular,23,53
14696,S980653,cart,275,21,0,1,0,New,2,77
15310,S188716,recommendations,65,5,0,0,0,New,20,80
18988,S767532,share,127,1,1,0,0,Inactive,2,64
15834,S261293,search,422,9,1,1,0,Regular,7,81
13047,S831965,product_view,25,25,0,0,0,Regular,9,45
12039,S163842,search,516,12,0,0,0,Inactive,1,35
16062,S997977,search,470,13,1,0,0,Regular,14,86
10455,S295760,cart,206,3,0,0,0,Inactive,1,13
10819,S491772,product_view,27,11,1,0,0,Power,3,6
11614,S861560,filters,500,14,1,0,0,Regular,28,38
11220,S456705,reviews,105,17,1,0,0,VIP,15,5
19553,S592448,live_chat,109,10,1,0,0,New,24,55
12675,S820413,recommendations,597,5,1,0,0,Regular,11,22
17681,S580046,product_view,67,5,1,1,0,Regular,26,46
18520,S635213,share,551,7,0,0,0,Inactive,0,41
15007,S216517,product_view,361,23,1,0,0,Inactive,3,66
14128,S231326,reviews,134,22,0,0,0,Inactive,2,60
19529,S299866,offers,596,8,1,0,0,New,1,54
11539,S135068,search,503,18,1,0,0,New,8,73
15359,S120624,product_view,91,6,1,0,0,Regular,20,20
10432,S585168,notifications,382,7,1,1,85.73,Power,26,5
13925,S951299,reviews,178,13,1,0,0,VIP,12,0
18162,S338928,wishlist,166,22,1,0,0,New,10,16
10864,S204955,search,93,17,1,0,0,Inactive,3,42
10845,S983973,product_view,101,20,1,1,185.46,Regular,10,53
15642,S105284,wishlist,172,15,1,0,0,Inactive,1,26
18243,S578200,filters,317,19,1,1,0,VIP,12,2
12842,S270340,product_view,79,25,1,0,0,Regular,25,65
11990,S786002,recommendations,31,8,1,1,154.13,Power,17,6
10356,S169327,filters,387,3,1,0,0,Regular,6,38
17629,S957941,filters,497,24,1,0,0,VIP,19,2
18296,S543430,reviews,160,9,1,1,58.21,Regular,29,29
18095,S152610,search,554,18,1,0,0,New,4,16
13056,S430456,recommendations,91,1,0,0,0,New,0,21
15951,S549276,cart,292,13,0,1,0,New,24,76
12091,S599777,recommendations,267,23,1,1,0,Power,26,6
18756,S576528,reviews,145,19,1,0,0,Regular,18,30
17100,S632668,filters,574,2,0,0,0,Inactive,2,72
11169,S452613,product_view,446,9,0,0,0,Regular,4,11
11294,S741332,cart,486,10,1,0,0,Power,8,1
15717,S553861,product_view,477,21,1,0,0,Regular,23,86
10614,S761475,product_view,463,24,1,1,0,VIP,29,6
14198,S856323,search,135,5,1,1,0,Regular,18,24
10376,S943687,offers,234,20,1,1,208.99,Power,26,3
11818,S890966,search,67,2,1,1,271.99,Power,21,6
11201,S748221,product_view,234,11,1,1,97.41,VIP,28,5
19536,S624162,wishlist,241,3,0,1,0,Inactive,2,59
17191,S337995,search,18,19,1,0,0,VIP,24,4
12812,S407504,offers,159,22,1,1,128.78,Regular,29,70
13041,S256975,filters,283,9,0,0,0,New,20,12
13451,S863420,share,155,23,0,0,0,New,8,4
14607,S546686,product_view,49,6,0,0,0,Inactive,0,62
14281,S248938,offers,518,16,1,1,0,Power,12,2
15513,S179854,product_view,28,20,1,0,0,New,19,22
12990,S248557,reviews,488,4,1,0,0,Regular,16,34
18703,S647033,product_view,523,12,0,0,0,Inactive,2,44
10289,S259338,filters,195,4,1,0,0,VIP,14,4
15319,S691273,search,122,4,1,1,0,Power,14,5
14052,S554210,compare,55,24,0,1,0,Inactive,0,59
17749,S534098,share,75,4,0,0,0,Inactive,0,61
16111,S599349,cart,315,10,1,0,0,New,24,90
10186,S381631,cart,384,1,1,1,335.06,Power,1,7
11927,S122716,reviews,320,16,1,0,0,Inactive,0,4
11444,S662529,reviews,152,8,1,0,0,Power,9,1
13525,S222012,cart,101,9,0,0,0,Inactive,0,49
13170,S735476,share,197,7,0,0,0,Regular,9,17
15206,S141374,wishlist,478,16,1,1,0,VIP,9,4
15626,S389511,offers,78,14,0,0,0,Regular,1,63
11926,S379948,product_view,292,25,1,1,0,VIP,21,5
17330,S615035,search,496,6,1,1,0,Regular,17,30
13714,S797551,reviews,434,11,1,1,364.29,Power,19,0
18370,S642170,recommendations,251,16,1,0,0,New,30,26
15895,S819991,product_view,170,6,0,0,0,Inactive,1,30
17539,S319337,cart,167,2,1,0,0,Regular,13,15
13487,S740463,reviews,277,11,0,1,350.33,VIP,0,6
10315,S305171,filters,213,22,1,1,110.16,Regular,18,57
12824,S187499,filters,474,10,1,0,0,New,30,62
18371,S607887,reviews,353,7,1,1,396.8,VIP,10,2
16940,S237816,filters,324,13,0,0,0,Regular,24,5
11270,S445377,product_view,233,17,1,0,0,Regular,22,36
16563,S149076,cart,494,9,1,1,24.99,New,21,25
11947,S925792,filters,139,23,1,1,0,Regular,26,81
11929,S690296,search,564,14,1,0,0,VIP,1,4
14687,S587565,offers,96,18,0,0,0,Inactive,0,26
19875,S341074,filters,339,25,0,0,0,New,29,16
16432,S377477,notifications,496,15,1,0,0,Power,0,5
15649,S692712,cart,538,5,1,0,0,Inactive,3,50
16011,S554169,offers,150,11,0,0,0,New,28,58
13981,S428528,recommendations,57,17,1,1,0,Inactive,0,53
12194,S481471,offers,50,15,1,0,0,Regular,15,64
14021,S912828,product_view,38,21,1,1,0,VIP,26,0
19912,S126926,reviews,49,23,1,1,172.67,Regular,15,80
10334,S331287,filters,67,7,0,1,73.45,New,19,78
14177,S979673,product_view,356,3,0,1,0,Inactive,0,9
16569,S422455,product_view,582,18,1,1,0,Power,14,4
14167,S767441,recommendations,56,15,0,0,0,Inactive,2,38
10781,S866964,product_view,159,7,0,0,0,New,15,8
16934,S877491,offers,434,22,0,1,0,New,4,84
11861,S295210,live_chat,504,22,1,0,0,Regular,22,26
13338,S623780,search,114,18,1,0,0,New,26,73
12698,S341417,offers,203,25,1,1,133.66,Regular,28,48
13060,S491412,search,599,2,1,1,0,Power,14,1
14108,S532229,share,240,9,1,0,0,Regular,13,6
16482,S795007,recommendations,194,5,1,1,0,VIP,17,1
11484,S438770,offers,527,12,1,0,0,Regular,12,25
16065,S622708,reviews,36,11,1,1,0,Power,15,2
19566,S407211,product_view,588,19,0,1,0,Regular,28,12
10003,S969693,search,373,19,1,0,0,Regular,17,37
18183,S205698,product_view,464,2,1,0,0,Regular,10,37
12524,S164397,share,558,3,0,1,0,New,14,9
10423,S629283,recommendations,474,25,0,0,0,New,4,17
10752,S206429,cart,578,6,0,1,0,New,10,90
16064,S159596,cart,293,17,1,1,115.58,Power,24,4
19728,S158935,cart,52,24,0,1,0,Regular,1,63
14782,S365068,notifications,576,18,0,0,0,Regular,8,23
19343,S562317,notifications,545,3,1,1,0,VIP,3,2
10937,S474723,filters,192,8,1,1,0,Regular,21,65
18697,S986799,notifications,365,8,0,1,121.77,Regular,23,79
13052,S783768,offers,463,16,1,0,0,Regular,24,70
17933,S857754,product_view,515,4,0,1,49.09,New,17,23
15672,S174251,search,210,12,0,0,0,Inactive,3,66
12730,S976278,offers,548,20,1,1,0,Power,13,6
10508,S530670,cart,129,16,1,1,0,Regular,16,19
11724,S674468,search,579,3,0,0,0,Inactive,1,88
15119,S181714,product_view,11,14,1,0,0,Regular,24,71
14163,S580556,recommendations,509,14,1,1,6.95,Inactive,2,86
18964,S116420,product_view,13,20,0,1,0,Regular,11,16
19653,S753397,offers,545,7,1,1,0,Regular,12,41
16572,S845525,reviews,8,16,1,1,0,Inactive,3,48
13611,S858294,filters,41,14,1,1,328.61,VIP,26,2
11363,S449088,search,132,25,1,0,0,Inactive,2,31
11843,S821408,recommendations,429,15,0,0,0,Inactive,2,72
17533,S189905,product_view,24,2,0,0,0,Regular,11,1
14374,S759782,compare,58,24,1,1,0,Regular,1,21
12468,S390734,product_view,59,15,1,1,0,Regular,17,60
10205,S238948,product_view,63,6,1,1,295.14,VIP,26,6
11177,S922480,reviews,363,15,1,0,0,Power,28,0
16794,S261799,reviews,256,16,0,0,0,Inactive,3,0
10592,S473801,product_view,575,5,1,0,0,Regular,16,45
13976,S342974,compare,560,8,0,0,0,New,14,3
10648,S909889,reviews,538,15,1,1,368.16,Power,14,4
17031,S832391,compare,457,4,0,0,0,New,1,68
10712,S539363,product_view,403,19,1,0,0,New,25,31
10578,S543089,product_view,411,4,1,1,0,VIP,20,6
11966,S592962,product_view,180,14,1,0,0,Inactive,2,29
13140,S971784,recommendations,384,6,0,0,0,Inactive,3,88
11974,S178454,reviews,286,7,0,0,0,Inactive,0,43
17420,S591664,product_view,133,3,0,0,0,New,0,89
14073,S729155,live_chat,543,6,1,0,0,New,28,42
15596,S574542,offers,424,11,1,0,0,New,29,33
13257,S202205,notifications,406,3,1,0,0,VIP,17,2
19812,S272826,compare,232,19,0,1,0,New,5,75
13188,S153187,offers,299,19,1,0,0,New,19,28
15005,S607033,search,346,13,1,0,0,Regular,9,0
19948,S688383,product_view,70,15,1,0,0,VIP,17,4
14032,S742987,reviews,440,2,1,1,609.49,VIP,0,6
10006,S329974,recommendations,144,17,1,1,484.74,VIP,23,6
11821,S851725,offers,135,9,1,0,0,Power,20,0
15607,S912344,filters,8,1,0,0,0,Inactive,1,15
19675,S972190,product_view,350,25,0,0,0,New,30,25
19658,S717572,reviews,170,2,1,1,175.79,Regular,3,24
17761,S777310,recommendations,544,5,1,0,0,VIP,30,4
18107,S966899,live_chat,235,7,1,1,147.66,Power,3,2
10533,S778058,reviews,437,7,0,0,0,Regular,26,88
19522,S551036,search,370,8,0,1,0,Power,17,3
16349,S856179,filters,462,25,1,0,0,VIP,24,5
17919,S460823,wishlist,198,22,0,1,81.59,New,28,27
14173,S248305,search,553,4,1,0,0,Regular,4,10
10576,S108739,product_view,513,22,1,0,0,Regular,9,14
13159,S535708,filters,251,18,1,1,0,Regular,24,38
15938,S380997,share,208,25,0,1,57.6,Regular,0,67
15420,S803392,recommendations,524,16,0,0,0,Regular,13,86
12481,S356758,offers,266,25,1,0,0,VIP,27,1
12107,S321731,share,540,19,0,0,0,Regular,1,22
14443,S189174,reviews,504,5,1,0,0,New,5,50
19296,S911965,filters,375,9,1,0,0,VIP,13,0
17168,S313271,reviews,240,15,1,1,0,VIP,9,3
11646,S264637,search,338,12,1,0,0,Regular,10,8
19274,S490682,filters,508,11,1,1,310.84,Power,27,4
12261,S278814,recommendations,219,5,0,1,17.45,Inactive,2,13
11379,S778556,offers,527,12,1,0,0,Regular,16,36
15346,S616885,share,214,6,0,0,0,Inactive,2,9
13038,S349479,reviews,305,3,1,0,0,New,2,60
17122,S504127,offers,532,9,1,1,0,VIP,27,4
19616,S526386,filters,96,8,1,1,518.49,VIP,17,1
10270,S749838,filters,375,25,0,0,0,New,28,2
17520,S357340,notifications,193,11,1,1,169.42,Regular,7,17
11995,S686746,share,149,4,0,0,0,Regular,7,62
17225,S188634,offers,551,19,1,1,0,VIP,10,4
17384,S431287,search,155,3,0,1,0,New,12,44
10642,S686986,reviews,198,13,1,0,0,Regular,6,78
19214,S666718,recommendations,117,23,1,0,0,Power,18,6
14506,S493682,search,74,7,0,0,0,Regular,4,29
19293,S383929,notifications,488,20,1,1,0,Regular,9,1
17740,S600579,filters,211,19,1,0,0,Regular,1,5
13432,S611824,product_view,155,19,1,1,0,VIP,22,6
14517,S659671,search,39,2,1,1,0,Regular,15,85
17511,S866262,product_view,517,9,1,1,0,Power,9,5
12483,S384651,product_view,133,18,1,0,0,New,25,32
17478,S694391,product_view,161,12,0,0,0,Regular,3,58
14849,S894400,reviews,541,23,1,1,0,VIP,17,1
10191,S778787,cart,292,10,1,0,0,Regular,3,0
18512,S878310,offers,293,8,0,1,36.85,Inactive,2,85
14906,S832030,compare,18,3,1,1,381.93,VIP,24,1
10609,S325306,reviews,390,19,1,1,0,VIP,24,5
16760,S782744,product_view,163,12,1,0,0,Regular,28,50
13908,S375621,filters,452,10,0,1,0,VIP,25,4
19558,S122850,filters,309,5,1,1,0,VIP,5,2
12425,S297349,product_view,263,24,1,0,0,New,21,10
13818,S385006,reviews,475,2,1,1,0,Regular,20,78
14839,S822328,notifications,389,20,1,0,0,VIP,3,5
11060,S395376,reviews,426,22,1,0,0,Regular,12,44
15725,S164740,share,436,2,0,1,46.62,Inactive,1,89
14055,S735099,search,121,19,0,0,0,Regular,18,31
14811,S138610,cart,374,18,1,0,0,New,10,9
13741,S437232,search,370,22,1,0,0,New,14,70
17178,S780781,notifications,391,6,0,0,0,Inactive,3,63
19208,S628100,search,257,8,0,0,0,Inactive,3,22
16564,S156448,share,6,19,1,0,0,New,8,17
17405,S153576,cart,61,12,0,1,55.68,New,29,47
17404,S775753,share,197,10,1,1,0,VIP,8,6
10705,S236113,notifications,149,8,1,0,0,Regular,7,65
13651,S619902,notifications,461,5,0,0,0,Regular,24,13
14324,S109525,offers,447,7,0,0,0,Regular,1,25
14744,S279996,product_view,290,25,1,0,0,New,22,56
17921,S445062,recommendations,566,6,1,1,486.3,VIP,8,0
17638,S364175,notifications,153,19,1,1,175.12,Regular,10,74
19574,S595058,reviews,104,21,0,0,0,New,16,63
15885,S232658,reviews,590,24,1,0,0,Inactive,1,19
12789,S369789,share,141,19,0,0,0,Inactive,1,71
14102,S510375,cart,409,3,1,1,0,VIP,4,7
10894,S550756,filters,416,19,0,0,0,New,5,28
13342,S474099,live_chat,302,3,1,1,199.67,Power,5,3
16043,S157391,product_view,481,10,1,0,0,VIP,21,1
12993,S290493,offers,78,11,1,0,0,VIP,2,1
11726,S994200,recommendations,59,11,0,1,40.87,New,21,63
10015,S323508,search,521,9,0,1,0,Inactive,0,68
17760,S142290,search,387,20,1,1,0,Power,3,1
17038,S131527,filters,182,9,0,0,0,Regular,13,79
15318,S595026,product_view,3,9,1,0,0,Power,17,7
18071,S935047,search,466,15,0,1,0,New,6,16
19046,S289548,share,330,20,1,1,89.25,VIP,26,1
17458,S484064,product_view,453,13,1,0,0,VIP,26,0
18081,S484425,product_view,230,21,0,1,0,Regular,5,60
10865,S793802,share,463,8,1,1,0,Inactive,1,16
13653,S475562,share,56,7,0,0,0,New,29,48
16255,S835652,live_chat,120,2,0,0,0,Inactive,0,78
19280,S157971,search,522,11,1,0,0,Regular,23,25
15018,S311404,reviews,107,24,1,0,0,Regular,3,88
14964,S126595,reviews,466,9,1,1,0,Power,1,3
16902,S428900,product_view,338,1,1,0,0,New,9,84
11054,S559118,reviews,401,22,0,0,0,Inactive,1,16
18111,S487672,search,425,3,1,1,28.59,Regular,26,82
10425,S357201,reviews,596,15,1,0,0,Power,3,2
10303,S818791,filters,342,12,0,0,0,New,17,68
13792,S344574,notifications,353,16,1,0,0,Inactive,3,9
13903,S926082,search,106,20,0,0,0,New,12,89
14685,S527533,product_view,41,24,0,0,0,New,7,32
17101,S152464,recommendations,468,20,1,1,226.02,Power,28,1
10029,S513160,product_view,580,22,1,1,0,Power,17,0
12037,S158379,reviews,245,11,0,0,0,Inactive,1,72
13509,S503607,offers,118,10,0,0,0,New,17,55
11330,S578263,wishlist,102,2,1,0,0,New,2,70
18928,S599283,recommendations,12,2,1,0,0,Regular,14,43
16655,S533015,product_view,304,20,0,0,0,Inactive,2,10
18982,S733599,search,546,16,0,0,0,Regular,29,55
16972,S464922,product_view,186,10,0,1,166.95,Power,24,7
18363,S441097,product_view,528,17,0,1,0,New,25,73
18164,S405470,filters,157,10,1,1,0,Regular,13,21
14604,S994310,search,339,14,1,0,0,New,3,1
10321,S923154,reviews,580,9,1,1,0,Power,9,2
16715,S840874,recommendations,153,14,1,1,0,Regular,20,23
18455,S592998,reviews,105,16,0,0,0,New,25,58
10663,S885663,search,312,14,0,1,107.08,Regular,10,81
19727,S611999,filters,454,4,1,0,0,Inactive,1,63
16843,S746333,offers,529,12,1,1,578.13,VIP,27,0
12388,S458913,cart,534,24,1,1,228.07,VIP,28,7
11480,S937204,filters,539,9,0,0,0,Inactive,0,27
17474,S356053,filters,580,13,1,1,0,VIP,12,0
14045,S292106,search,486,16,0,0,0,Inactive,3,24
17238,S269456,notifications,82,20,1,0,0,Regular,12,80
18460,S241394,search,411,23,1,0,0,New,20,67
12839,S394381,recommendations,235,4,1,1,144.01,Power,24,1
10748,S930554,search,421,12,1,1,596.4,VIP,25,5
11738,S173015,notifications,196,14,1,0,0,Power,13,5
16578,S375780,product_view,241,21,1,0,0,Regular,27,51
13110,S375341,product_view,523,12,1,0,0,VIP,29,7
10988,S930837,offers,108,5,0,0,0,Inactive,1,72
19411,S120539,cart,460,6,1,1,186.24,Power,25,6
15440,S309355,search,334,4,1,0,0,Regular,13,20
10493,S881565,recommendations,99,19,1,0,0,New,8,88
10171,S726121,live_chat,227,1,1,1,576.97,VIP,12,4
10636,S649850,notifications,488,1,1,0,0,Inactive,2,60
17019,S316713,compare,268,12,1,1,519.67,VIP,5,5
11318,S463813,product_view,263,18,0,0,0,Inactive,0,70
16741,S468680,cart,414,5,1,1,117.35,Power,7,6
10260,S418319,wishlist,13,1,1,1,119.95,Power,9,5
16554,S284451,search,343,17,1,1,94.83,Regular,13,68
10574,S248513,filters,368,16,1,0,0,Inactive,0,18
10719,S857009,product_view,95,21,0,0,0,Regular,19,68
18874,S155777,reviews,403,13,0,1,60.08,New,13,85
13076,S292545,search,349,9,1,0,0,Regular,15,11
18919,S809399,filters,250,18,0,0,0,Inactive,1,20
12997,S316041,reviews,98,5,0,0,0,Regular,13,69
18629,S233990,recommendations,336,5,1,0,0,Regular,7,17
10311,S168540,filters,489,4,1,0,0,Regular,25,41
13743,S148768,filters,34,20,1,0,0,Regular,2,84
17121,S326758,product_view,51,2,1,0,0,Regular,1,75
13567,S694488,reviews,295,3,1,0,0,Regular,10,51
15100,S127486,share,376,14,1,1,0,Regular,15,17
17318,S934951,reviews,449,21,1,1,0,Power,2,7
11830,S898335,offers,553,22,1,0,0,VIP,15,0
12950,S199699,product_view,409,18,0,0,0,Inactive,3,50
12372,S722555,search,581,13,1,0,0,Inactive,2,14
16821,S999338,offers,164,1,0,0,0,Inactive,1,61
14207,S138783,cart,466,19,0,0,0,VIP,16,5
11080,S665789,product_view,203,7,1,1,156.3,Regular,12,24
10608,S442402,product_view,371,11,0,0,0,New,4,3
11134,S892903,recommendations,6,19,0,0,0,Regular,13,63
15141,S721621,product_view,321,15,1,1,42.42,Regular,1,30
11781,S836094,filters,106,20,0,0,0,New,0,62
15522,S933429,cart,339,10,1,0,0,Regular,3,36
11376,S548694,cart,433,23,1,1,482.05,VIP,30,5
19619,S750877,filters,5,10,1,1,0,Regular,30,82
16305,S333775,live_chat,454,22,0,1,82.77,New,17,56
18349,S501322,compare,285,10,1,0,0,Regular,27,9
17056,S308916,offers,146,9,0,0,0,Inactive,1,70
19409,S206516,product_view,536,12,0,0,0,Inactive,1,9
14074,S698680,reviews,88,7,0,1,0,Regular,3,89
15459,S169550,cart,104,1,1,0,0,Regular,22,49
18903,S555005,share,102,12,1,1,0,Power,30,3
19065,S404856,product_view,123,25,1,1,0,Power,29,0
13195,S187620,offers,598,24,1,0,0,Power,22,7
15949,S453819,notifications,466,17,1,0,0,Regular,2,29
16002,S992765,cart,589,3,1,0,0,Regular,23,9
14367,S131824,search,299,12,0,0,0,VIP,22,1
10346,S216356,product_view,395,12,1,1,0,Power,23,0
12401,S986086,offers,202,25,1,1,0,VIP,23,5
18677,S395096,offers,123,21,0,1,6.05,Inactive,3,82
14588,S569115,product_view,382,20,0,0,0,New,4,50
19839,S371978,offers,567,11,1,1,0,Regular,28,50
13100,S807699,search,476,23,1,1,368.49,Power,2,7
19502,S248577,product_view,89,17,1,1,120.2,Regular,4,83
17005,S322677,notifications,131,14,1,1,0,VIP,23,2
11840,S348855,product_view,343,1,1,0,0,Regular,8,36
12163,S325705,offers,427,24,1,1,0,VIP,18,6
15896,S927628,notifications,27,17,1,1,288.74,Power,13,5
19649,S555091,offers,422,10,1,1,0,VIP,5,2
11876,S591754,cart,553,21,1,0,0,Regular,27,47
11718,S872574,reviews,180,19,1,1,328.22,Power,29,1
18080,S960796,notifications,228,12,1,0,0,Regular,15,16
18810,S950719,wishlist,114,2,0,0,0,New,10,82
17565,S141029,offers,297,19,1,0,0,Regular,13,48
17237,S303865,product_view,551,12,1,0,0,Inactive,3,65
17782,S366786,search,474,21,0,0,0,Inactive,0,26
17680,S662091,search,335,5,1,0,0,New,11,6
13846,S660094,reviews,259,2,1,0,0,New,11,82
14548,S806503,offers,471,7,0,0,0,New,16,71
17955,S991777,reviews,108,8,1,0,0,Regular,7,42
15403,S637955,product_view,433,7,1,0,0,New,7,33
14850,S522335,cart,424,4,1,0,0,Regular,8,11
15221,S849121,recommendations,307,5,1,0,0,Regular,16,42
15624,S153224,search,505,5,0,0,0,Regular,22,83
19967,S317731,cart,436,8,1,0,0,New,5,60
12565,S694856,compare,228,19,1,1,95.56,Regular,21,82
11009,S832569,offers,88,22,1,1,140.82,Regular,10,34
12426,S381188,recommendations,570,6,0,0,0,New,24,70
16826,S721314,filters,19,19,1,1,0,Power,8,4
13656,S570067,offers,599,9,0,1,6.69,Inactive,3,31
14057,S453150,product_view,168,18,0,0,0,New,0,41
11805,S851767,search,426,21,0,0,0,Inactive,2,70
15094,S686553,product_view,558,12,1,1,0,Regular,29,58
15972,S195996,product_view,432,1,1,1,32.11,New,9,51
16858,S319023,recommendations,257,22,0,0,0,Regular,26,75
13039,S932373,product_view,311,24,1,1,617.34,VIP,29,5
10866,S340393,filters,173,9,1,1,270.87,Power,2,2
15385,S522416,product_view,302,10,0,0,0,Regular,10,16
11865,S397185,reviews,254,3,0,0,0,New,14,30
12429,S708303,offers,595,6,1,0,0,New,18,19
11066,S841320,filters,404,7,0,0,0,Inactive,2,67
16207,S464141,cart,27,6,1,0,0,Power,13,1
13231,S541037,offers,92,22,0,1,0,Inactive,2,46
17507,S866367,search,290,12,1,0,0,Regular,16,88
16311,S468816,offers,5,13,1,1,217.5,VIP,6,1
14929,S828884,offers,29,22,0,1,99.76,Regular,24,45
14919,S175882,share,462,24,0,0,0,Regular,17,57
19425,S741670,product_view,292,3,0,0,0,Inactive,3,72
14156,S468414,search,266,21,0,0,0,Regular,7,27
19010,S273011,compare,422,9,1,1,42.05,Inactive,1,43
18338,S958932,product_view,272,17,1,0,0,Regular,28,58
16495,S729402,product_view,455,15,1,0,0,Power,28,4
14327,S191670,product_view,299,19,0,0,0,New,29,70
12878,S377106,cart,160,12,1,0,0,New,16,56
11042,S954894,recommendations,159,15,1,1,0,VIP,29,5
11745,S864160,product_view,69,17,1,0,0,Inactive,3,12
13180,S688821,filters,592,22,1,1,0,Regular,30,24
16034,S590319,search,422,8,0,0,0,Inactive,1,18
15866,S754448,live_chat,385,6,1,1,169.65,Regular,11,55
10438,S200318,product_view,460,19,0,0,0,Regular,24,76
18564,S793809,filters,32,5,1,0,0,Inactive,1,45
18195,S411649,search,539,3,0,0,0,New,21,79
17573,S662620,reviews,334,18,1,1,0,Regular,5,67
18015,S593165,filters,520,24,0,1,34.41,New,30,29
18136,S886373,filters,341,11,1,1,0,VIP,8,7
15970,S611154,filters,435,12,1,0,0,Regular,1,9
18967,S261444,reviews,350,5,0,1,48.92,New,29,36
17418,S294672,cart,366,20,1,1,0,Power,29,1
17624,S413734,notifications,306,19,1,0,0,New,30,31
12973,S516069,recommendations,459,14,1,1,0,VIP,22,4
11128,S459924,reviews,546,16,1,1,32.56,Regular,6,59
12649,S395227,reviews,405,6,1,0,0,Regular,7,39
10678,S764686,search,315,16,0,0,0,Inactive,1,72
18247,S743702,product_view,47,11,0,0,0,Regular,30,66
15100,S264162,offers,358,1,1,1,0,Regular,15,17
11863,S596061,filters,22,23,0,0,0,New,19,76
11846,S544557,product_view,574,22,1,0,0,New,30,15
15396,S520128,reviews,487,12,0,0,0,Inactive,3,78
17792,S803511,share,511,16,1,0,0,Power,1,2
19498,S186853,search,457,1,0,0,0,Inactive,3,31
16365,S312454,search,296,14,1,1,56.12,Regular,30,74
13676,S891991,search,117,16,0,0,0,New,19,2
14748,S579431,product_view,292,10,0,1,79.3,New,5,7
10587,S842916,reviews,522,25,1,0,0,Regular,29,50
16834,S628677,product_view,103,18,0,0,0,Inactive,3,28
11295,S412789,wishlist,277,5,1,0,0,New,2,57
17573,S676134,share,114,25,1,1,0,Regular,5,67
15565,S460996,search,115,2,1,1,168.73,Regular,23,20
19266,S233300,cart,85,18,1,1,63.7,Power,23,5
19865,S429633,recommendations,337,20,1,0,0,Inactive,1,87
15261,S338289,filters,470,3,1,0,0,Inactive,3,82
15928,S728435,share,440,7,1,0,0,Power,24,7
19693,S389672,search,246,24,1,1,45.46,Power,1,5
18777,S560320,reviews,448,3,1,1,428.01,VIP,24,7
16408,S727704,product_view,237,13,1,0,0,Regular,24,65
13281,S832867,reviews,371,18,1,1,537.52,VIP,22,6
12040,S857843,filters,430,22,1,0,0,Regular,1,57
16397,S207165,offers,214,19,1,1,295.98,VIP,6,7
12664,S537907,reviews,451,17,1,1,190.38,Power,26,7
12007,S658931,search,193,2,0,1,26.47,Inactive,3,1
16992,S767749,offers,193,21,0,1,0,Regular,29,33
12366,S631566,reviews,374,15,1,0,0,Power,17,3
17650,S766041,product_view,232,24,1,0,0,VIP,24,0
