order_id,product,category,quantity,unit_price,discount_percent,discount_amount,revenue,cogs,shipping_cost,returned,return_cost,support_ticket,support_cost,channel,marketing_cost,customer_segment,true_profit
63265,Backpack,Fashion,1,59,6.0,3.54,55.46,14,4.49,0,0,0,0,social_media,8.5,One-Time Buyer,28.47
62746,Cotton T-Shirt Pack,Fashion,1,24,1.0,0.24,23.76,5,4.22,0,0,0,0,email,0.81,VIP,13.73
56432,Fitness Tracker,Health,2,79,9.0,14.22,143.78,44,12.54,0,0,0,0,social_media,21.71,New Customer,65.53
51209,Running Shoes,Fashion,1,89,1.0,0.89,88.11,22,4.68,0,0,0,0,paid_ads,25.65,Returning,35.78
63793,Hair Dryer,Beauty,2,69,9.0,12.42,125.58,36,4.32,1,12.51,0,0,social_media,12.21,New Customer,-52.48
61171,Yoga Mat Premium,Health,1,39,42.0,16.38,22.62,8,5.02,0,0,0,0,paid_ads,4.77,Discount Hunter,4.83
62197,Wireless Earbuds Pro,Electronics,1,79,8.0,6.32,72.68,18,3.04,0,0,0,0,email,2.2,New Customer,49.44
50490,Smart Water Bottle,Health,2,45,24.0,21.6,68.4,28,10.87,0,0,0,0,email,2.53,Discount Hunter,27.0
58714,Cotton T-Shirt Pack,Fashion,2,24,40.0,19.2,28.8,10,9.46,0,0,0,0,referral,2.88,Discount Hunter,6.46
54325,Fitness Tracker,Health,3,79,7.0,16.59,220.41,66,18.84,0,0,0,0,organic,0.0,One-Time Buyer,135.57
60256,Sunglasses,Fashion,3,35,3.0,3.15,101.85,12,6.16,0,0,0,0,email,3.73,VIP,79.96
59964,Wireless Earbuds Pro,Electronics,1,79,26.0,20.54,58.46,18,6.19,1,10.94,0,0,paid_ads,12.94,Discount Hunter,-42.22
59148,Makeup Brush Set,Beauty,1,19,6.0,1.14,17.86,3,3.06,0,0,0,0,organic,0.0,New Customer,11.8
58570,Resistance Bands Set,Health,1,22,32.0,7.04,14.96,4,4.68,1,14.93,0,0,paid_ads,3.34,Discount Hunter,-25.45
50473,Denim Jacket,Fashion,1,79,10.0,7.9,71.1,28,3.75,0,0,1,15.56,social_media,10.0,New Customer,13.79
56496,Running Shoes,Fashion,1,89,2.0,1.78,87.22,22,2.25,0,0,0,0,organic,0.0,VIP,62.97
54688,Fitness Tracker,Health,1,79,9.0,7.11,71.89,22,3.58,0,0,0,0,email,2.0,Returning,44.31
52006,Denim Jacket,Fashion,2,79,8.0,12.64,145.36,56,6.46,0,0,0,0,paid_ads,30.6,New Customer,52.3
50328,Bluetooth Speaker,Electronics,3,99,21.0,62.37,234.63,75,14.85,0,0,0,0,social_media,28.36,Discount Hunter,116.42
61658,Wireless Earbuds Pro,Electronics,3,79,7.0,16.59,220.41,54,12.62,0,0,0,0,paid_ads,49.58,New Customer,104.21
50975,Fitness Tracker,Health,2,79,30.0,47.4,110.6,44,14.07,1,13.6,0,0,organic,0.0,Discount Hunter,-60.61
55055,Running Shoes,Fashion,1,89,5.0,4.45,84.55,22,2.42,0,0,0,0,social_media,8.74,New Customer,51.39
50063,Phone Case Premium,Electronics,1,29,7.0,2.03,26.97,3,7.74,0,0,0,0,email,0.85,New Customer,15.38
59895,Face Serum,Beauty,1,45,39.0,17.55,27.45,6,4.59,0,0,0,0,organic,0.0,Discount Hunter,16.86
51753,Fitness Tracker,Health,1,79,33.0,26.07,52.93,22,6.51,0,0,0,0,organic,0.0,Discount Hunter,24.42
55368,Cotton T-Shirt Pack,Fashion,3,24,37.0,26.64,45.36,15,7.31,0,0,0,0,paid_ads,14.36,Discount Hunter,8.69
64358,Running Shoes,Fashion,1,89,7.0,6.23,82.77,22,3.41,1,12.26,0,0,paid_ads,20.45,New Customer,-49.84
55253,Makeup Brush Set,Beauty,2,19,2.0,0.76,37.24,6,9.68,0,0,0,0,organic,0.0,Returning,21.56
60231,Running Shoes,Fashion,1,89,14.0,12.46,76.54,22,3.43,0,0,0,0,social_media,9.46,One-Time Buyer,41.65
51469,Bluetooth Speaker,Electronics,1,99,9.0,8.91,90.09,25,7.92,0,0,1,23.62,paid_ads,18.12,Returning,15.43
52639,Fitness Tracker,Health,1,79,6.0,4.74,74.26,22,3.23,0,0,0,0,organic,0.0,New Customer,49.03
58552,Skincare Kit,Beauty,1,65,3.0,1.95,63.05,12,2.32,0,0,0,0,organic,0.0,Returning,48.73
50570,Bluetooth Speaker,Electronics,1,99,7.0,6.93,92.07,25,4.37,0,0,1,12.13,paid_ads,21.02,Returning,29.55
57176,Cotton T-Shirt Pack,Fashion,1,24,12.0,2.88,21.12,5,3.62,0,0,0,0,social_media,3.04,New Customer,9.46
59389,Bluetooth Speaker,Electronics,1,99,34.0,33.66,65.34,25,4.51,0,0,0,0,organic,0.0,Discount Hunter,35.83
56920,Bluetooth Speaker,Electronics,2,99,2.0,3.96,194.04,50,12.33,1,16.96,1,16.19,referral,14.35,VIP,-90.43
61000,Phone Case Premium,Electronics,1,29,17.0,4.93,24.07,3,3.74,0,0,0,0,social_media,3.67,One-Time Buyer,13.66
60903,Denim Jacket,Fashion,1,79,12.0,9.48,69.52,28,2.33,0,0,0,0,paid_ads,19.51,One-Time Buyer,19.68
54848,Protein Powder,Health,1,49,12.0,5.88,43.12,15,4.87,0,0,0,0,paid_ads,9.22,One-Time Buyer,14.03
50648,Bluetooth Speaker,Electronics,2,99,44.0,87.12,110.88,50,10.91,0,0,0,0,social_media,14.11,Discount Hunter,35.86
51489,Bluetooth Speaker,Electronics,2,99,31.0,61.38,136.62,50,7.28,1,8.77,0,0,email,4.11,Discount Hunter,-56.5
57921,Makeup Brush Set,Beauty,1,19,11.0,2.09,16.91,3,3.17,0,0,0,0,paid_ads,5.4,New Customer,5.34
62101,Running Shoes,Fashion,2,89,24.0,42.72,135.28,44,8.23,0,0,0,0,paid_ads,32.75,Discount Hunter,50.3
52380,Laptop Stand,Electronics,1,59,13.0,7.67,51.33,15,4.12,0,0,0,0,referral,4.32,New Customer,27.89
54818,Bluetooth Speaker,Electronics,1,99,10.0,9.9,89.1,25,6.53,0,0,0,0,organic,0.0,One-Time Buyer,57.57
58594,Hair Dryer,Beauty,1,69,13.0,8.97,60.03,18,2.93,0,0,0,0,organic,0.0,One-Time Buyer,39.1
61764,Bluetooth Speaker,Electronics,1,99,6.0,5.94,93.06,25,3.14,0,0,1,16.36,social_media,10.55,New Customer,38.01
57490,Fitness Tracker,Health,1,79,0.0,0.0,79.0,22,4.91,0,0,0,0,paid_ads,25.41,Returning,26.68
53416,Cotton T-Shirt Pack,Fashion,1,24,10.0,2.4,21.6,5,2.9,0,0,0,0,organic,0.0,New Customer,13.7
50131,Wireless Earbuds Pro,Electronics,1,79,1.0,0.79,78.21,18,4.36,1,14.39,0,0,organic,0.0,Returning,-28.93
62980,Phone Case Premium,Electronics,1,29,23.0,6.67,22.33,3,7.09,0,0,0,0,email,0.74,Discount Hunter,11.5
58603,Denim Jacket,Fashion,1,79,7.0,5.53,73.47,28,4.98,1,13.12,0,0,paid_ads,17.35,Returning,-56.1
52558,Perfume Set,Beauty,1,55,1.0,0.55,54.45,8,4.26,0,0,0,0,social_media,6.83,Returning,35.36
63180,Denim Jacket,Fashion,1,79,0.0,0.0,79.0,28,4.18,1,16.05,0,0,organic,0.0,VIP,-40.33
52174,Bluetooth Speaker,Electronics,1,99,9.0,8.91,90.09,25,5.1,0,0,0,0,social_media,10.49,Returning,49.5
61257,Fitness Tracker,Health,1,79,1.0,0.79,78.21,22,5.7,0,0,0,0,paid_ads,22.27,Returning,28.24
50474,Running Shoes,Fashion,1,89,14.0,12.46,76.54,22,3.61,0,0,0,0,email,2.79,New Customer,48.14
63531,Perfume Set,Beauty,1,55,11.0,6.05,48.95,8,2.14,0,0,0,0,organic,0.0,New Customer,38.81
55800,Wireless Earbuds Pro,Electronics,1,79,5.0,3.95,75.05,18,7.7,1,10.32,0,0,social_media,7.42,Returning,-35.94
61312,Protein Powder,Health,1,49,5.0,2.45,46.55,15,7.45,0,0,0,0,paid_ads,10.84,Returning,13.26
56093,Backpack,Fashion,3,59,17.0,30.09,146.91,42,13.84,0,0,0,0,organic,0.0,One-Time Buyer,91.07
53974,Resistance Bands Set,Health,1,22,38.0,8.36,13.64,4,4.44,0,0,0,0,paid_ads,4.43,Discount Hunter,0.77
53806,Face Serum,Beauty,1,45,9.0,4.05,40.95,6,3.99,0,0,0,0,organic,0.0,Returning,30.96
59709,Face Serum,Beauty,3,45,9.0,12.15,122.85,18,6.79,0,0,0,0,email,3.28,One-Time Buyer,94.78
60402,Running Shoes,Fashion,1,89,3.0,2.67,86.33,22,3.86,1,7.39,0,0,organic,0.0,VIP,-24.62
55538,Makeup Brush Set,Beauty,3,19,6.0,3.42,53.58,9,6.91,0,0,0,0,paid_ads,17.21,One-Time Buyer,20.46
58841,Skincare Kit,Beauty,1,65,1.0,0.65,64.35,12,2.38,0,0,0,0,email,2.04,VIP,47.93
53474,Phone Case Premium,Electronics,1,29,5.0,1.45,27.55,3,3.15,0,0,0,0,paid_ads,8.58,Returning,12.82
54130,Makeup Brush Set,Beauty,1,19,14.0,2.66,16.34,3,4.83,0,0,0,0,paid_ads,4.78,New Customer,3.73
58932,Wireless Earbuds Pro,Electronics,2,79,6.0,9.48,148.52,36,12.19,0,0,0,0,social_media,14.41,New Customer,85.92
58984,Cotton T-Shirt Pack,Fashion,1,24,39.0,9.36,14.64,5,3.97,0,0,0,0,social_media,2.09,Discount Hunter,3.58
58723,Wireless Earbuds Pro,Electronics,1,79,4.0,3.16,75.84,18,4.78,0,0,0,0,organic,0.0,Returning,53.06
57426,Skincare Kit,Beauty,1,65,32.0,20.8,44.2,12,3.56,1,13.24,0,0,social_media,5.26,Discount Hunter,-29.64
61378,Denim Jacket,Fashion,1,79,5.0,3.95,75.05,28,3.02,0,0,0,0,social_media,11.29,VIP,32.74
64206,Skincare Kit,Beauty,1,65,9.0,5.85,59.15,12,4.18,0,0,0,0,social_media,7.2,Returning,35.77
54113,Bluetooth Speaker,Electronics,1,99,5.0,4.95,94.05,25,7.08,0,0,0,0,organic,0.0,Returning,61.97
56658,Makeup Brush Set,Beauty,1,19,7.0,1.33,17.67,3,2.37,0,0,0,0,referral,1.43,Returning,10.87
57849,Makeup Brush Set,Beauty,1,19,30.0,5.7,13.3,3,2.38,0,0,0,0,referral,1.19,Discount Hunter,6.73
55633,Denim Jacket,Fashion,1,79,14.0,11.06,67.94,28,4.47,0,0,0,0,paid_ads,16.79,One-Time Buyer,18.68
56270,Bluetooth Speaker,Electronics,1,99,37.0,36.63,62.37,25,7.03,0,0,0,0,social_media,8.82,Discount Hunter,21.52
62138,Wireless Earbuds Pro,Electronics,2,79,9.0,14.22,143.78,36,6.26,1,17.99,0,0,referral,10.43,New Customer,-56.3
56039,Wireless Earbuds Pro,Electronics,1,79,11.0,8.69,70.31,18,3.74,0,0,1,20.45,paid_ads,17.78,One-Time Buyer,10.34
57279,Hair Dryer,Beauty,1,69,13.0,8.97,60.03,18,4.96,0,0,1,18.82,social_media,6.24,New Customer,12.01
52410,Makeup Brush Set,Beauty,1,19,12.0,2.28,16.72,3,4.4,0,0,0,0,email,0.52,New Customer,8.8
64286,Makeup Brush Set,Beauty,1,19,16.0,3.04,15.96,3,2.32,0,0,0,0,organic,0.0,One-Time Buyer,10.64
63757,Laptop Stand,Electronics,1,59,4.0,2.36,56.64,15,3.79,0,0,0,0,paid_ads,12.28,Returning,25.57
53549,Fitness Tracker,Health,2,79,1.0,1.58,156.42,44,10.41,0,0,1,11.91,organic,0.0,Returning,90.1
63508,Bluetooth Speaker,Electronics,1,99,23.0,22.77,76.23,25,5.68,0,0,0,0,paid_ads,24.15,Discount Hunter,21.4
50870,Wireless Earbuds Pro,Electronics,1,79,7.0,5.53,73.47,18,3.98,0,0,0,0,organic,0.0,New Customer,51.49
58021,Skincare Kit,Beauty,1,65,22.0,14.3,50.7,12,2.39,0,0,0,0,paid_ads,14.55,Discount Hunter,21.76
53046,Fitness Tracker,Health,1,79,12.0,9.48,69.52,22,6.52,0,0,0,0,paid_ads,18.82,New Customer,22.18
64829,Smart Water Bottle,Health,2,45,10.0,9.0,81.0,28,10.93,0,0,0,0,organic,0.0,Returning,42.07
59141,Fitness Tracker,Health,1,79,2.0,1.58,77.42,22,7.17,0,0,0,0,social_media,11.57,Returning,36.68
61583,Running Shoes,Fashion,1,89,10.0,8.9,80.1,22,2.54,0,0,1,14.37,organic,0.0,New Customer,41.19
61346,Wireless Earbuds Pro,Electronics,2,79,14.0,22.12,135.88,36,14.24,0,0,1,15.82,email,5.24,New Customer,64.58
51835,Bluetooth Speaker,Electronics,2,99,38.0,75.24,122.76,50,12.4,1,19.21,0,0,paid_ads,38.56,Discount Hunter,-107.89
64821,Protein Powder,Health,1,49,2.0,0.98,48.02,15,3.96,0,0,0,0,email,1.86,VIP,27.2
62509,Running Shoes,Fashion,3,89,19.0,50.73,216.27,66,12.03,0,0,0,0,organic,0.0,One-Time Buyer,138.24
51651,Phone Case Premium,Electronics,1,29,13.0,3.77,25.23,3,5.76,0,0,0,0,organic,0.0,New Customer,16.47
59424,Makeup Brush Set,Beauty,2,19,9.0,3.42,34.58,6,4.86,0,0,0,0,referral,2.83,Returning,20.89
62582,Phone Case Premium,Electronics,1,29,9.0,2.61,26.39,3,4.8,1,9.79,0,0,paid_ads,7.03,Returning,-21.98
51352,Running Shoes,Fashion,2,89,9.0,16.02,161.98,44,9.24,0,0,1,11.38,email,5.8,New Customer,91.56
64912,Bluetooth Speaker,Electronics,3,99,20.0,59.4,237.6,75,16.46,0,0,0,0,paid_ads,67.64,One-Time Buyer,78.5
64700,Yoga Mat Premium,Health,1,39,38.0,14.82,24.18,8,6.41,0,0,0,0,email,0.72,Discount Hunter,9.05
58892,Fitness Tracker,Health,3,79,7.0,16.59,220.41,66,12.03,1,12.23,0,0,paid_ads,60.48,New Customer,-128.7
50251,Running Shoes,Fashion,1,89,0.0,0.0,89.0,22,4.57,1,11.48,0,0,paid_ads,19.27,Returning,-48.42
54527,Fitness Tracker,Health,1,79,8.0,6.32,72.68,22,4.62,0,0,1,24.38,referral,5.97,Returning,15.71
51162,Running Shoes,Fashion,1,89,17.0,15.13,73.87,22,4.98,1,17.1,0,0,referral,7.68,One-Time Buyer,-44.37
53151,Wireless Earbuds Pro,Electronics,1,79,2.0,1.58,77.42,18,4.97,0,0,0,0,referral,7.14,VIP,47.31
58619,Protein Powder,Health,1,49,9.0,4.41,44.59,15,7.32,0,0,0,0,social_media,5.59,New Customer,16.68
56237,Makeup Brush Set,Beauty,1,19,13.0,2.47,16.53,3,2.6,0,0,0,0,social_media,1.88,New Customer,9.05
62307,Cotton T-Shirt Pack,Fashion,3,24,3.0,2.16,69.84,15,9.61,0,0,0,0,paid_ads,14.25,Returning,30.98
50279,Wireless Earbuds Pro,Electronics,1,79,14.0,11.06,67.94,18,7.01,1,17.6,0,0,paid_ads,18.12,New Customer,-53.94
64705,Bluetooth Speaker,Electronics,2,99,6.0,11.88,186.12,50,6.62,0,0,0,0,social_media,20.78,New Customer,108.72
50786,Protein Powder,Health,1,49,10.0,4.9,44.1,15,5.24,0,0,0,0,social_media,5.48,New Customer,18.38
54962,Wireless Earbuds Pro,Electronics,1,79,5.0,3.95,75.05,18,4.63,0,0,0,0,paid_ads,19.59,New Customer,32.83
63369,Phone Case Premium,Electronics,2,29,2.0,1.16,56.84,6,13.89,0,0,0,0,organic,0.0,Returning,36.95
50250,Cotton T-Shirt Pack,Fashion,3,24,4.0,2.88,69.12,15,7.35,0,0,0,0,organic,0.0,VIP,46.77
52888,USB-C Hub,Electronics,2,49,6.0,5.88,92.12,24,9.24,0,0,0,0,organic,0.0,New Customer,58.88
58362,Protein Powder,Health,3,49,7.0,10.29,136.71,45,12.19,0,0,0,0,organic,0.0,Returning,79.52
60259,Perfume Set,Beauty,1,55,15.0,8.25,46.75,8,3.39,0,0,0,0,paid_ads,14.81,One-Time Buyer,20.55
62007,Face Serum,Beauty,3,45,5.0,6.75,128.25,18,14.58,0,0,0,0,referral,9.51,Returning,86.16
61862,Phone Case Premium,Electronics,2,29,6.0,3.48,54.52,6,9.5,0,0,0,0,paid_ads,14.04,New Customer,24.98
62374,Skincare Kit,Beauty,1,65,6.0,3.9,61.1,12,3.05,0,0,0,0,referral,4.6,Returning,41.45
55754,Backpack,Fashion,1,59,8.0,4.72,54.28,14,2.89,1,6.49,0,0,paid_ads,15.72,New Customer,-33.67
56003,Phone Case Premium,Electronics,1,29,45.0,13.05,15.95,3,5.05,1,9.86,0,0,organic,0.0,Discount Hunter,-16.32
64123,Fitness Tracker,Health,1,79,9.0,7.11,71.89,22,5.19,0,0,1,20.34,email,2.58,Returning,21.78
58787,Bluetooth Speaker,Electronics,1,99,7.0,6.93,92.07,25,7.98,0,0,0,0,paid_ads,22.08,New Customer,37.01
62914,Bluetooth Speaker,Electronics,2,99,18.0,35.64,162.36,50,15.45,1,21.29,1,18.69,organic,0.0,One-Time Buyer,-89.19
54983,Cotton T-Shirt Pack,Fashion,1,24,5.0,1.2,22.8,5,2.03,0,0,0,0,organic,0.0,One-Time Buyer,15.77
62354,Resistance Bands Set,Health,1,22,11.0,2.42,19.58,4,7.96,0,0,0,0,paid_ads,5.48,New Customer,2.14
56254,Makeup Brush Set,Beauty,1,19,11.0,2.09,16.91,3,3.72,0,0,0,0,paid_ads,3.73,New Customer,6.46
57415,Phone Case Premium,Electronics,2,29,27.0,15.66,42.34,6,9.63,0,0,0,0,email,1.53,Discount Hunter,25.18
50634,Smart Water Bottle,Health,1,45,41.0,18.45,26.55,14,4.54,1,16.23,0,0,social_media,3.35,Discount Hunter,-35.47
60133,Cotton T-Shirt Pack,Fashion,2,24,9.0,4.32,43.68,10,6.28,0,0,0,0,organic,0.0,New Customer,27.4
53722,Perfume Set,Beauty,1,55,14.0,7.7,47.3,8,4.78,0,0,0,0,paid_ads,9.57,One-Time Buyer,24.95
54524,Smart Water Bottle,Health,1,45,19.0,8.55,36.45,14,4.75,0,0,0,0,social_media,4.34,One-Time Buyer,13.36
59798,Resistance Bands Set,Health,1,22,23.0,5.06,16.94,4,6.02,0,0,0,0,referral,1.32,Discount Hunter,5.6
64826,Laptop Stand,Electronics,1,59,7.0,4.13,54.87,15,6.15,0,0,1,19.75,organic,0.0,Returning,13.97
63152,Protein Powder,Health,1,49,9.0,4.41,44.59,15,6.99,0,0,0,0,referral,2.9,Returning,19.7
50436,Backpack,Fashion,1,59,8.0,4.72,54.28,14,2.96,0,0,0,0,paid_ads,13.24,New Customer,24.08
64540,Resistance Bands Set,Health,1,22,40.0,8.8,13.2,4,5.05,0,0,0,0,social_media,1.29,Discount Hunter,2.86
56068,USB-C Hub,Electronics,3,49,2.0,2.94,144.06,36,9.42,0,0,0,0,email,4.28,VIP,94.36
64889,Face Serum,Beauty,1,45,43.0,19.35,25.65,6,3.32,0,0,0,0,paid_ads,5.34,Discount Hunter,10.99
56918,Bluetooth Speaker,Electronics,1,99,7.0,6.93,92.07,25,6.05,0,0,1,19.93,paid_ads,23.25,One-Time Buyer,17.84
57316,Backpack,Fashion,1,59,4.0,2.36,56.64,14,4.49,0,0,0,0,referral,4.95,VIP,33.2
60072,Face Serum,Beauty,1,45,6.0,2.7,42.3,6,3.88,0,0,0,0,organic,0.0,One-Time Buyer,32.42
58220,Backpack,Fashion,2,59,2.0,2.36,115.64,28,9.61,0,0,0,0,paid_ads,27.03,Returning,51.0
59744,Smart Water Bottle,Health,2,45,43.0,38.7,51.3,28,9.54,0,0,1,24.5,social_media,7.44,Discount Hunter,-18.18
64367,Face Serum,Beauty,1,45,3.0,1.35,43.65,6,4.09,0,0,0,0,organic,0.0,VIP,33.56
52866,Makeup Brush Set,Beauty,1,19,0.0,0.0,19.0,3,4.4,0,0,0,0,social_media,2.34,VIP,9.26
61281,Skincare Kit,Beauty,1,65,6.0,3.9,61.1,12,4.23,0,0,0,0,paid_ads,19.32,New Customer,25.55
59217,USB-C Hub,Electronics,2,49,43.0,42.14,55.86,24,11.27,0,0,0,0,social_media,6.98,Discount Hunter,13.61
58767,Face Serum,Beauty,1,45,2.0,0.9,44.1,6,3.01,0,0,0,0,organic,0.0,VIP,35.09
55728,Cotton T-Shirt Pack,Fashion,1,24,28.0,6.72,17.28,5,2.14,0,0,0,0,organic,0.0,Discount Hunter,10.14
62692,Fitness Tracker,Health,2,79,5.0,7.9,150.1,44,13.74,0,0,1,18.81,paid_ads,38.3,Returning,35.25
55702,Phone Case Premium,Electronics,2,29,7.0,4.06,53.94,6,15.98,0,0,1,8.86,paid_ads,14.7,Returning,8.4
50204,Bluetooth Speaker,Electronics,1,99,1.0,0.99,98.01,25,4.62,0,0,0,0,organic,0.0,VIP,68.39
52280,Yoga Mat Premium,Health,1,39,1.0,0.39,38.61,8,4.54,0,0,0,0,organic,0.0,VIP,26.07
59299,Cotton T-Shirt Pack,Fashion,3,24,0.0,0.0,72.0,15,7.37,0,0,0,0,paid_ads,16.56,Returning,33.07
50543,Phone Case Premium,Electronics,1,29,1.0,0.29,28.71,3,4.57,0,0,0,0,email,0.96,Returning,20.18
52663,Running Shoes,Fashion,1,89,7.0,6.23,82.77,22,2.89,0,0,0,0,email,2.4,Returning,55.48
51074,Cotton T-Shirt Pack,Fashion,1,24,35.0,8.4,15.6,5,4.42,0,0,0,0,referral,1.51,Discount Hunter,4.67
63826,Cotton T-Shirt Pack,Fashion,1,24,6.0,1.44,22.56,5,4.05,1,7.49,0,0,organic,0.0,One-Time Buyer,-14.28
56257,Running Shoes,Fashion,1,89,1.0,0.89,88.11,22,3.72,0,0,0,0,email,2.42,VIP,59.97
56525,Face Serum,Beauty,1,45,1.0,0.45,44.55,6,2.93,1,9.04,0,0,paid_ads,11.14,VIP,-24.66
60740,Wireless Earbuds Pro,Electronics,1,79,40.0,31.6,47.4,18,4.37,1,11.27,1,14.79,paid_ads,12.71,Discount Hunter,-56.4
51018,Phone Case Premium,Electronics,1,29,0.0,0.0,29.0,3,7.83,0,0,0,0,paid_ads,8.26,VIP,9.91
63142,Makeup Brush Set,Beauty,1,19,5.0,0.95,18.05,3,3.89,0,0,0,0,organic,0.0,Returning,11.16
55428,Bluetooth Speaker,Electronics,1,99,18.0,17.82,81.18,25,7.75,0,0,0,0,social_media,11.4,One-Time Buyer,37.03
56899,Hair Dryer,Beauty,1,69,8.0,5.52,63.48,18,2.02,0,0,1,21.66,organic,0.0,New Customer,21.8
60180,Running Shoes,Fashion,1,89,29.0,25.81,63.19,22,2.46,0,0,0,0,organic,0.0,Discount Hunter,38.73
55031,Running Shoes,Fashion,1,89,30.0,26.7,62.3,22,2.02,1,7.98,0,0,organic,0.0,Discount Hunter,-25.77
63870,Phone Case Premium,Electronics,1,29,8.0,2.32,26.68,3,5.5,0,0,0,0,social_media,2.74,New Customer,15.44
60846,Cotton T-Shirt Pack,Fashion,1,24,29.0,6.96,17.04,5,2.14,0,0,0,0,paid_ads,5.17,Discount Hunter,4.73
57878,USB-C Hub,Electronics,1,49,7.0,3.43,45.57,12,4.35,1,10.67,0,0,referral,4.38,New Customer,-26.84
54452,Bluetooth Speaker,Electronics,2,99,9.0,17.82,180.18,50,7.6,0,0,0,0,referral,12.51,New Customer,110.07
51111,USB-C Hub,Electronics,1,49,7.0,3.43,45.57,12,5.53,0,0,0,0,organic,0.0,One-Time Buyer,28.04
53060,Makeup Brush Set,Beauty,1,19,1.0,0.19,18.81,3,2.73,0,0,0,0,social_media,2.18,Returning,10.9
55073,Laptop Stand,Electronics,1,59,15.0,8.85,50.15,15,3.08,1,8.78,0,0,social_media,6.02,New Customer,-27.86
51328,Denim Jacket,Fashion,2,79,2.0,3.16,154.84,56,7.01,0,0,0,0,paid_ads,45.13,VIP,46.7
59076,Cotton T-Shirt Pack,Fashion,3,24,10.0,7.2,64.8,15,14.02,0,0,0,0,paid_ads,15.92,Returning,19.86
56982,Phone Case Premium,Electronics,1,29,8.0,2.32,26.68,3,7.18,0,0,0,0,paid_ads,5.83,New Customer,10.67
51309,Face Serum,Beauty,1,45,36.0,16.2,28.8,6,2.7,0,0,0,0,paid_ads,9.28,Discount Hunter,10.82
54492,Face Serum,Beauty,2,45,15.0,13.5,76.5,12,5.7,0,0,0,0,paid_ads,17.64,One-Time Buyer,41.16
58107,USB-C Hub,Electronics,3,49,38.0,55.86,91.14,36,11.63,0,0,0,0,paid_ads,27.45,Discount Hunter,16.06
55503,Hair Dryer,Beauty,2,69,4.0,5.52,132.48,36,4.95,1,9.77,0,0,paid_ads,38.1,VIP,-75.57
56921,Denim Jacket,Fashion,2,79,7.0,11.06,146.94,56,9.05,1,17.66,0,0,organic,0.0,Returning,-68.02
56941,Resistance Bands Set,Health,1,22,11.0,2.42,19.58,4,5.2,0,0,0,0,paid_ads,4.22,New Customer,6.16
53812,Running Shoes,Fashion,1,89,11.0,9.79,79.21,22,2.21,1,15.16,0,0,paid_ads,20.16,One-Time Buyer,-51.61
63310,Fitness Tracker,Health,1,79,2.0,1.58,77.42,22,7.44,0,0,0,0,social_media,10.72,VIP,37.26
55415,Cotton T-Shirt Pack,Fashion,2,24,33.0,15.84,32.16,10,7.68,0,0,0,0,referral,2.95,Discount Hunter,11.53
63216,Hair Dryer,Beauty,1,69,4.0,2.76,66.24,18,2.85,0,0,0,0,social_media,6.64,VIP,38.75
58149,Makeup Brush Set,Beauty,1,19,1.0,0.19,18.81,3,3.73,0,0,0,0,paid_ads,4.71,VIP,7.37
59565,Denim Jacket,Fashion,1,79,12.0,9.48,69.52,28,4.07,0,0,0,0,paid_ads,15.42,New Customer,22.03
59909,Bluetooth Speaker,Electronics,3,99,13.0,38.61,258.39,75,20.57,0,0,0,0,paid_ads,57.44,New Customer,105.38
50453,Running Shoes,Fashion,1,89,42.0,37.38,51.62,22,4.81,0,0,0,0,email,1.79,Discount Hunter,23.02
53003,Sunglasses,Fashion,1,35,2.0,0.7,34.3,4,3.77,0,0,0,0,email,0.92,Returning,25.61
58829,Fitness Tracker,Health,1,79,9.0,7.11,71.89,22,5.1,0,0,0,0,paid_ads,14.45,One-Time Buyer,30.34
62349,Running Shoes,Fashion,1,89,13.0,11.57,77.43,22,3.63,0,0,0,0,organic,0.0,New Customer,51.8
58419,Running Shoes,Fashion,1,89,1.0,0.89,88.11,22,4.4,0,0,0,0,social_media,11.75,VIP,49.96
59012,Smart Water Bottle,Health,2,45,10.0,9.0,81.0,28,10.55,0,0,0,0,social_media,9.36,One-Time Buyer,33.09
59407,USB-C Hub,Electronics,2,49,30.0,29.4,68.6,24,12.31,0,0,0,0,referral,6.17,Discount Hunter,26.12
63372,Face Serum,Beauty,1,45,10.0,4.5,40.5,6,4.34,0,0,0,0,social_media,4.32,New Customer,25.84
54177,Wireless Earbuds Pro,Electronics,1,79,21.0,16.59,62.41,18,6.89,0,0,1,20.0,social_media,8.13,Discount Hunter,9.39
50278,Running Shoes,Fashion,2,89,8.0,14.24,163.76,44,5.9,0,0,0,0,email,5.51,Returning,108.35
50193,Backpack,Fashion,1,59,3.0,1.77,57.23,14,4.48,0,0,0,0,paid_ads,17.21,Returning,21.54
63662,Wireless Earbuds Pro,Electronics,3,79,8.0,18.96,218.04,54,23.16,0,0,0,0,paid_ads,61.95,Returning,78.93
62143,Bluetooth Speaker,Electronics,1,99,43.0,42.57,56.43,25,4.42,0,0,1,10.49,email,1.73,Discount Hunter,14.79
64418,Makeup Brush Set,Beauty,1,19,5.0,0.95,18.05,3,4.04,0,0,0,0,paid_ads,3.68,Returning,7.33
50481,Yoga Mat Premium,Health,1,39,10.0,3.9,35.1,8,5.16,0,0,0,0,paid_ads,7.1,Returning,14.84
56228,Skincare Kit,Beauty,1,65,18.0,11.7,53.3,12,2.6,0,0,0,0,paid_ads,15.17,One-Time Buyer,23.53
