order_id,line_item_id,product_sku,product_name,product_category,variant_title,quantity,unit_price,line_total
NB-5671,LI-02062,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5671,LI-02063,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5671,LI-02064,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5671,LI-02065,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5672,LI-02066,AC-002,Insulated Travel Tumbler (16oz),Accessories,,4,24.99,99.96
NB-5672,LI-02067,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5672,LI-02068,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5672,LI-02069,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5673,LI-02070,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5673,LI-02071,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,3,18.99,56.97
NB-5673,LI-02072,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5674,LI-02073,CB-002,Colombian Supremo Blend,Coffee Beans,,2,16.99,33.98
NB-5675,LI-02074,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5676,LI-02075,AC-003,Reusable Stainless Steel Filter,Accessories,,4,12.99,51.96
NB-5677,LI-02076,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,2,16.99,33.98
NB-5677,LI-02077,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5678,LI-02078,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5678,LI-02079,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5679,LI-02080,AC-007,Coffee Bean Storage Canister,Accessories,,1,22.99,22.99
NB-5679,LI-02081,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,3,16.99,50.97
NB-5680,LI-02082,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5680,LI-02083,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5680,LI-02084,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5680,LI-02085,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5681,LI-02086,AC-004,Precision Coffee Scale with Timer,Accessories,,1,29.99,29.99
NB-5681,LI-02087,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,3,18.99,56.97
NB-5681,LI-02088,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,4,14.99,59.96
NB-5681,LI-02089,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5682,LI-02090,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,3,18.99,56.97
NB-5682,LI-02091,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,2,14.99,29.98
NB-5682,LI-02092,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5683,LI-02093,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5683,LI-02094,EQ-006,AeroPress Original Kit,Brewing Equipment,,2,39.99,79.98
NB-5683,LI-02095,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,2,16.99,33.98
NB-5683,LI-02096,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5684,LI-02097,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5684,LI-02098,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5684,LI-02099,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,4,24.99,99.96
NB-5684,LI-02100,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5685,LI-02101,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,2,24.99,49.98
NB-5685,LI-02102,CB-006,Espresso Roast Whole Bean,Coffee Beans,,2,17.49,34.98
NB-5686,LI-02103,AC-008,Latte Art Pitcher (12oz),Accessories,,2,16.99,33.98
NB-5686,LI-02104,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5687,LI-02105,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5687,LI-02106,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,3,34.99,104.97
NB-5688,LI-02107,EQ-006,AeroPress Original Kit,Brewing Equipment,,2,39.99,79.98
NB-5688,LI-02108,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5688,LI-02109,AC-008,Latte Art Pitcher (12oz),Accessories,,1,16.99,16.99
NB-5689,LI-02110,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,2,32.99,65.98
NB-5689,LI-02111,EQ-006,AeroPress Original Kit,Brewing Equipment,,3,39.99,119.97
NB-5689,LI-02112,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,3,18.99,56.97
NB-5689,LI-02113,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,2,32.99,65.98
NB-5690,LI-02114,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5690,LI-02115,AC-002,Insulated Travel Tumbler (16oz),Accessories,,1,24.99,24.99
NB-5691,LI-02116,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5691,LI-02117,AC-008,Latte Art Pitcher (12oz),Accessories,,1,16.99,16.99
NB-5692,LI-02118,CB-006,Espresso Roast Whole Bean,Coffee Beans,,4,17.49,69.96
NB-5692,LI-02119,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,1,14.99,14.99
NB-5692,LI-02120,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,2,32.99,65.98
NB-5692,LI-02121,EQ-006,AeroPress Original Kit,Brewing Equipment,,3,39.99,119.97
NB-5693,LI-02122,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5693,LI-02123,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5693,LI-02124,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,4,14.99,59.96
NB-5693,LI-02125,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5694,LI-02126,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5695,LI-02127,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5695,LI-02128,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5696,LI-02129,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,1,14.99,14.99
NB-5696,LI-02130,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5697,LI-02131,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,3,14.99,44.97
NB-5697,LI-02132,AC-008,Latte Art Pitcher (12oz),Accessories,,1,16.99,16.99
NB-5697,LI-02133,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5698,LI-02134,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5698,LI-02135,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5698,LI-02136,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,34.99,34.99
NB-5699,LI-02137,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5699,LI-02138,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,3,24.99,74.97
NB-5699,LI-02139,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,2,24.99,49.98
NB-5699,LI-02140,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5700,LI-02141,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,1,39.99,39.99
NB-5701,LI-02142,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5701,LI-02143,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5702,LI-02144,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5702,LI-02145,CB-002,Colombian Supremo Blend,Coffee Beans,,2,16.99,33.98
NB-5702,LI-02146,AC-003,Reusable Stainless Steel Filter,Accessories,,3,12.99,38.97
NB-5703,LI-02147,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,3,14.99,44.97
NB-5703,LI-02148,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5703,LI-02149,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,2,19.99,39.98
NB-5703,LI-02150,EQ-006,AeroPress Original Kit,Brewing Equipment,,2,39.99,79.98
NB-5704,LI-02151,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,4,14.99,59.96
NB-5704,LI-02152,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,2,19.99,39.98
NB-5704,LI-02153,CB-006,Espresso Roast Whole Bean,Coffee Beans,,4,17.49,69.96
NB-5704,LI-02154,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5705,LI-02155,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5705,LI-02156,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,1,8.99,8.99
NB-5705,LI-02157,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5705,LI-02158,AC-005,NovaBrew Canvas Tote Bag,Accessories,,2,19.99,39.98
NB-5706,LI-02159,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,2,24.99,49.98
NB-5706,LI-02160,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5706,LI-02161,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,4,19.99,79.96
NB-5707,LI-02162,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5707,LI-02163,AC-007,Coffee Bean Storage Canister,Accessories,,2,22.99,45.98
NB-5708,LI-02164,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5708,LI-02165,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,1,29.99,29.99
NB-5708,LI-02166,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5708,LI-02167,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5709,LI-02168,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,3,8.99,26.97
NB-5709,LI-02169,CB-006,Espresso Roast Whole Bean,Coffee Beans,,3,17.49,52.47
NB-5709,LI-02170,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5710,LI-02171,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5710,LI-02172,AC-008,Latte Art Pitcher (12oz),Accessories,,1,16.99,16.99
NB-5711,LI-02173,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5711,LI-02174,AC-007,Coffee Bean Storage Canister,Accessories,,2,22.99,45.98
NB-5711,LI-02175,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,3,16.99,50.97
NB-5712,LI-02176,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,2,69.99,139.98
NB-5713,LI-02177,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,2,34.99,69.98
NB-5713,LI-02178,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,2,89.99,179.98
NB-5714,LI-02179,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5714,LI-02180,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5714,LI-02181,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5715,LI-02182,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5715,LI-02183,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5715,LI-02184,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,1,14.99,14.99
NB-5715,LI-02185,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5716,LI-02186,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5717,LI-02187,AC-003,Reusable Stainless Steel Filter,Accessories,,2,12.99,25.98
NB-5718,LI-02188,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5718,LI-02189,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5718,LI-02190,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5719,LI-02191,AC-004,Precision Coffee Scale with Timer,Accessories,,1,29.99,29.99
NB-5719,LI-02192,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,1,14.99,14.99
NB-5720,LI-02193,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,4,89.99,359.96
NB-5720,LI-02194,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,3,89.99,269.97
NB-5720,LI-02195,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,3,44.99,134.97
NB-5721,LI-02196,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5721,LI-02197,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5721,LI-02198,CB-006,Espresso Roast Whole Bean,Coffee Beans,,2,17.49,34.98
NB-5722,LI-02199,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,4,18.99,75.96
NB-5722,LI-02200,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,2,89.99,179.98
NB-5722,LI-02201,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5722,LI-02202,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,34.99,34.99
NB-5723,LI-02203,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,3,16.99,50.97
NB-5724,LI-02204,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5724,LI-02205,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5724,LI-02206,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5724,LI-02207,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5724,LI-02208,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5725,LI-02209,EQ-006,AeroPress Original Kit,Brewing Equipment,,3,39.99,119.97
NB-5725,LI-02210,AC-002,Insulated Travel Tumbler (16oz),Accessories,,4,24.99,99.96
NB-5726,LI-02211,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5726,LI-02212,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5726,LI-02213,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5726,LI-02214,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5726,LI-02215,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,34.99,34.99
NB-5727,LI-02216,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5727,LI-02217,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,2,8.99,17.98
NB-5727,LI-02218,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,4,89.99,359.96
NB-5727,LI-02219,CB-006,Espresso Roast Whole Bean,Coffee Beans,,2,17.49,34.98
NB-5727,LI-02220,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5728,LI-02221,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5728,LI-02222,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,1,29.99,29.99
NB-5728,LI-02223,CB-004,Kenya AA Single Origin,Coffee Beans,,3,19.99,59.97
NB-5729,LI-02224,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5729,LI-02225,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,4,24.99,99.96
NB-5730,LI-02226,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5730,LI-02227,AC-008,Latte Art Pitcher (12oz),Accessories,,2,16.99,33.98
NB-5730,LI-02228,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5730,LI-02229,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5730,LI-02230,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5731,LI-02231,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,2,19.99,39.98
NB-5731,LI-02232,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,2,32.99,65.98
NB-5731,LI-02233,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,4,14.99,59.96
NB-5732,LI-02234,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5733,LI-02235,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,2,24.99,49.98
NB-5733,LI-02236,CB-002,Colombian Supremo Blend,Coffee Beans,,2,16.99,33.98
NB-5733,LI-02237,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5733,LI-02238,AC-003,Reusable Stainless Steel Filter,Accessories,,2,12.99,25.98
NB-5734,LI-02239,AC-005,NovaBrew Canvas Tote Bag,Accessories,,2,19.99,39.98
NB-5734,LI-02240,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5734,LI-02241,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5734,LI-02242,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5734,LI-02243,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5735,LI-02244,AC-005,NovaBrew Canvas Tote Bag,Accessories,,4,19.99,79.96
NB-5735,LI-02245,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,2,24.99,49.98
NB-5735,LI-02246,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5736,LI-02247,CB-006,Espresso Roast Whole Bean,Coffee Beans,,2,17.49,34.98
NB-5736,LI-02248,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,4,8.99,35.96
NB-5736,LI-02249,AC-003,Reusable Stainless Steel Filter,Accessories,,1,12.99,12.99
NB-5736,LI-02250,AC-005,NovaBrew Canvas Tote Bag,Accessories,,1,19.99,19.99
NB-5736,LI-02251,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5737,LI-02252,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,3,8.99,26.97
NB-5737,LI-02253,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5737,LI-02254,AC-004,Precision Coffee Scale with Timer,Accessories,,1,29.99,29.99
NB-5737,LI-02255,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,2,14.99,29.98
NB-5738,LI-02256,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5738,LI-02257,CB-002,Colombian Supremo Blend,Coffee Beans,,2,16.99,33.98
NB-5738,LI-02258,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,4,89.99,359.96
NB-5738,LI-02259,AC-004,Precision Coffee Scale with Timer,Accessories,,4,29.99,119.96
NB-5738,LI-02260,AC-004,Precision Coffee Scale with Timer,Accessories,,1,29.99,29.99
NB-5739,LI-02261,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5740,LI-02262,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,2,32.99,65.98
NB-5740,LI-02263,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,3,19.99,59.97
NB-5740,LI-02264,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,2,14.99,29.98
NB-5740,LI-02265,EQ-006,AeroPress Original Kit,Brewing Equipment,,1,39.99,39.99
NB-5740,LI-02266,CB-004,Kenya AA Single Origin,Coffee Beans,,4,19.99,79.96
NB-5741,LI-02267,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5741,LI-02268,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5741,LI-02269,AC-005,NovaBrew Canvas Tote Bag,Accessories,,1,19.99,19.99
NB-5741,LI-02270,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,2,32.99,65.98
NB-5742,LI-02271,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,4,14.99,59.96
NB-5742,LI-02272,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,4,14.99,59.96
NB-5742,LI-02273,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5742,LI-02274,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,2,39.99,79.98
NB-5743,LI-02275,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,2,14.99,29.98
NB-5743,LI-02276,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,3,19.99,59.97
NB-5744,LI-02277,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,1,8.99,8.99
NB-5744,LI-02278,AC-007,Coffee Bean Storage Canister,Accessories,,1,22.99,22.99
NB-5744,LI-02279,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,34.99,34.99
NB-5744,LI-02280,AC-008,Latte Art Pitcher (12oz),Accessories,,3,16.99,50.97
NB-5744,LI-02281,AC-002,Insulated Travel Tumbler (16oz),Accessories,,4,24.99,99.96
NB-5745,LI-02282,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,4,24.99,99.96
NB-5746,LI-02283,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5746,LI-02284,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,2,69.99,139.98
NB-5746,LI-02285,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,3,18.99,56.97
NB-5747,LI-02286,AC-003,Reusable Stainless Steel Filter,Accessories,,1,12.99,12.99
NB-5747,LI-02287,AC-002,Insulated Travel Tumbler (16oz),Accessories,,4,24.99,99.96
NB-5747,LI-02288,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5748,LI-02289,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5748,LI-02290,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,3,14.99,44.97
NB-5748,LI-02291,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5748,LI-02292,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5748,LI-02293,CB-002,Colombian Supremo Blend,Coffee Beans,,3,16.99,50.97
NB-5749,LI-02294,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5749,LI-02295,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,2,8.99,17.98
NB-5749,LI-02296,AC-003,Reusable Stainless Steel Filter,Accessories,,1,12.99,12.99
NB-5749,LI-02297,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5750,LI-02298,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5750,LI-02299,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,2,24.99,49.98
NB-5750,LI-02300,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5750,LI-02301,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5751,LI-02302,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5751,LI-02303,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,4,69.99,279.96
NB-5752,LI-02304,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5752,LI-02305,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,2,14.99,29.98
NB-5753,LI-02306,AC-003,Reusable Stainless Steel Filter,Accessories,,4,12.99,51.96
NB-5753,LI-02307,CB-002,Colombian Supremo Blend,Coffee Beans,,2,16.99,33.98
NB-5753,LI-02308,AC-002,Insulated Travel Tumbler (16oz),Accessories,,3,24.99,74.97
NB-5753,LI-02309,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5754,LI-02310,CB-004,Kenya AA Single Origin,Coffee Beans,,3,19.99,59.97
NB-5754,LI-02311,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5754,LI-02312,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5754,LI-02313,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5755,LI-02314,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5755,LI-02315,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5755,LI-02316,AC-002,Insulated Travel Tumbler (16oz),Accessories,,2,24.99,49.98
NB-5755,LI-02317,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,34.99,34.99
NB-5756,LI-02318,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5756,LI-02319,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5756,LI-02320,AC-005,NovaBrew Canvas Tote Bag,Accessories,,2,19.99,39.98
NB-5756,LI-02321,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,2,14.99,29.98
NB-5756,LI-02322,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5757,LI-02323,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5757,LI-02324,AC-007,Coffee Bean Storage Canister,Accessories,,2,22.99,45.98
NB-5757,LI-02325,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5758,LI-02326,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5758,LI-02327,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,2,8.99,17.98
NB-5759,LI-02328,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5759,LI-02329,EQ-006,AeroPress Original Kit,Brewing Equipment,,1,39.99,39.99
NB-5759,LI-02330,AC-008,Latte Art Pitcher (12oz),Accessories,,2,16.99,33.98
