customer_id,customer_archetype,acquisition_channel,join_date,first_order_value,first_order_discount_pct,first_order_category,total_orders,lifetime_revenue,avg_order_value,days_to_second_order,pages_viewed_first_30d,sessions_first_30d,email_opens_first_30d,items_browsed_first_30d,returns_count,support_tickets,days_since_last_order,churned,predicted_3yr_clv
35266,Fading Away,organic,2024-04-07,47.95,3.0,Electronics,6,298.72,49.79,43,50,9,4,23,1,1,200,0,50.38
33329,One-and-Done,social_media,2024-09-29,20.02,22.0,Fashion,1,20.02,20.02,0,17,2,2,3,0,0,285,1,0.83
36746,Discount Addict,email,2024-08-09,37.32,37.0,Home,5,1078.33,215.67,51,21,10,8,41,0,1,61,0,577.9
35700,Future VIP,organic,2024-08-18,21.77,1.0,Fashion,40,7652.29,191.31,16,67,29,7,41,0,1,20,0,20048.12
34944,One-and-Done,paid_ads,2024-06-05,19.89,3.0,Electronics,2,78.93,39.47,999,18,4,1,3,0,0,260,1,0.94
30060,Loyal Regular,referral,2024-01-02,30.82,8.0,Health,18,2207.28,122.63,25,58,25,15,42,0,1,19,0,4064.56
30010,Discount Addict,paid_ads,2024-06-11,29.1,6.0,Health,7,367.49,52.5,28,22,8,9,36,1,1,56,1,18.81
30717,Fading Away,referral,2024-11-27,37.3,18.0,Health,8,297.61,37.2,39,44,12,2,6,1,1,65,1,26.65
33117,Loyal Regular,email,2024-09-13,54.07,4.0,Home,17,806.3,47.43,14,121,12,14,47,2,0,3,0,1402.64
37218,Loyal Regular,referral,2024-10-17,22.49,10.0,Electronics,17,2300.87,135.35,11,104,28,9,35,1,1,5,0,4509.24
36196,Loyal Regular,paid_ads,2024-06-09,31.95,6.0,Health,8,2223.97,278.0,11,136,26,9,52,0,0,11,0,3148.64
37956,Fading Away,paid_ads,2024-04-03,54.22,7.0,Home,4,344.45,86.11,41,17,9,4,9,0,0,135,1,27.25
33971,Discount Addict,paid_ads,2024-04-14,31.68,36.0,Home,5,684.03,136.81,39,37,15,10,32,1,0,71,0,331.27
34505,Loyal Regular,organic,2024-01-21,44.97,10.0,Electronics,19,1381.77,72.72,19,72,23,10,17,1,0,8,1,124.18
30948,Future VIP,email,2024-03-23,32.51,2.0,Beauty,40,3360.24,84.01,10,107,27,8,34,1,2,4,0,15907.5
33565,One-and-Done,social_media,2024-11-10,23.46,18.0,Electronics,2,29.14,14.57,999,9,4,0,2,0,0,399,1,2.67
30816,One-and-Done,paid_ads,2024-02-17,17.25,14.0,Fashion,1,17.25,17.25,0,7,2,2,8,0,0,175,1,1.69
34562,Discount Addict,email,2024-09-27,21.03,13.0,Electronics,9,543.75,60.42,28,84,19,12,34,2,1,65,1,51.85
31498,One-and-Done,paid_ads,2024-03-01,36.39,19.0,Health,1,36.39,36.39,0,10,4,0,8,0,0,433,1,3.6
33554,Fading Away,referral,2024-03-02,21.13,4.0,Home,9,455.78,50.64,53,36,4,3,15,2,0,171,0,62.0
31982,One-and-Done,social_media,2024-09-19,35.8,11.0,Fashion,1,35.8,35.8,0,17,2,1,2,0,0,376,1,1.35
31795,Loyal Regular,organic,2024-03-01,44.2,8.0,Health,12,1577.1,131.42,24,147,25,15,50,1,0,20,0,3538.79
31212,Loyal Regular,referral,2024-09-17,46.16,7.0,Beauty,14,1453.23,103.8,15,51,30,6,30,2,0,1,0,2276.4
33191,One-and-Done,organic,2024-01-21,33.69,11.0,Electronics,1,33.69,33.69,0,18,2,0,6,0,1,127,0,0.0
35686,Discount Addict,referral,2024-08-30,16.59,44.0,Health,15,870.99,58.07,40,60,8,10,32,3,2,31,1,20.02
34839,Future VIP,referral,2024-12-08,69.91,1.0,Beauty,41,4820.33,117.57,8,52,29,15,36,4,0,19,0,22745.31
37724,Future VIP,email,2024-11-17,21.47,5.0,Fashion,16,2460.9,153.81,20,143,23,7,20,0,0,24,0,9908.32
35272,One-and-Done,social_media,2024-01-25,19.47,1.0,Fashion,1,19.47,19.47,0,3,3,1,4,0,0,252,1,1.33
31046,Future VIP,organic,2024-05-25,48.23,5.0,Fashion,16,6500.21,406.26,14,34,27,5,44,0,1,9,0,30455.02
36379,One-and-Done,social_media,2024-11-15,24.5,19.0,Fashion,2,75.02,37.51,999,14,2,1,2,0,0,221,1,7.32
33864,Discount Addict,email,2024-11-09,35.0,22.0,Beauty,9,872.48,96.94,36,66,17,10,20,1,1,60,0,496.14
34819,Future VIP,social_media,2024-06-23,37.07,4.0,Home,45,3033.14,67.4,16,54,18,14,37,1,1,4,0,14144.45
32454,Promising New,social_media,2024-05-12,15.35,0.0,Beauty,4,487.76,121.94,22,62,4,4,29,0,1,33,0,863.05
37822,Future VIP,organic,2024-02-04,75.27,5.0,Fashion,40,3937.78,98.44,5,51,30,14,32,1,0,15,0,10783.54
30341,Discount Addict,organic,2024-09-21,20.71,43.0,Beauty,6,594.15,99.02,35,47,12,10,28,0,0,72,0,346.16
32291,Discount Addict,social_media,2024-04-17,16.3,17.0,Health,9,1094.9,121.66,31,54,15,10,26,1,1,65,0,606.23
32216,Promising New,paid_ads,2024-04-20,38.38,7.0,Home,3,780.87,260.29,30,20,10,3,10,2,1,20,0,626.02
30094,One-and-Done,social_media,2024-04-14,10.1,16.0,Beauty,2,74.77,37.38,999,6,1,1,6,0,0,364,1,4.41
35592,Fading Away,referral,2024-02-22,52.36,7.0,Fashion,5,612.61,122.52,25,23,12,4,18,0,0,167,1,23.08
34793,Promising New,referral,2024-03-03,35.92,2.0,Electronics,6,542.35,90.39,31,70,15,8,14,2,1,57,0,1034.57
31481,Future VIP,referral,2024-05-15,38.68,3.0,Electronics,16,7427.19,464.2,16,38,26,10,21,1,0,1,0,27023.55
30729,One-and-Done,paid_ads,2024-12-13,17.17,14.0,Health,1,17.17,17.17,0,7,2,2,7,0,0,106,1,0.48
32268,Promising New,paid_ads,2024-12-29,29.85,8.0,Electronics,5,775.51,155.1,32,32,7,2,22,0,0,72,1,15.11
35921,Loyal Regular,paid_ads,2024-02-12,45.88,4.0,Electronics,15,1331.71,88.78,14,126,13,14,58,2,0,5,0,2996.66
31341,One-and-Done,paid_ads,2024-10-27,24.77,1.0,Electronics,2,35.11,17.55,999,18,3,2,3,0,0,428,1,0.77
32614,One-and-Done,social_media,2024-02-05,18.91,12.0,Fashion,2,76.34,38.17,999,8,3,0,3,0,0,278,1,1.5
36867,One-and-Done,email,2024-05-19,20.63,21.0,Fashion,2,53.33,26.66,999,6,2,2,10,0,0,322,1,1.28
33689,Promising New,social_media,2024-06-27,19.32,13.0,Beauty,4,793.73,198.43,21,37,9,3,12,0,0,21,0,993.08
35633,Future VIP,referral,2024-03-29,58.12,6.0,Electronics,24,3703.82,154.33,17,97,10,8,23,0,1,11,0,8279.44
36355,Discount Addict,paid_ads,2024-08-01,23.76,28.0,Health,6,950.21,158.37,40,22,7,9,27,1,0,9,0,537.32
35607,One-and-Done,organic,2024-02-11,12.61,11.0,Health,1,12.61,12.61,0,19,3,0,4,0,0,277,1,0.91
34595,Loyal Regular,social_media,2024-10-31,55.02,9.0,Beauty,15,1104.58,73.64,18,43,25,8,36,2,1,18,0,2300.68
34980,Discount Addict,paid_ads,2024-01-14,10.18,16.0,Beauty,8,559.07,69.88,42,29,20,8,27,2,1,13,0,236.08
35629,Future VIP,email,2024-08-27,55.85,5.0,Beauty,35,4523.13,129.23,11,109,10,5,46,1,4,18,0,15712.99
34031,One-and-Done,paid_ads,2024-04-10,40.8,18.0,Home,1,40.8,40.8,0,13,1,1,4,0,0,492,1,1.44
37731,Discount Addict,paid_ads,2024-09-12,10.29,22.0,Electronics,15,810.99,54.07,23,86,14,7,31,1,3,28,1,21.49
34371,Fading Away,organic,2024-10-07,47.51,0.0,Electronics,8,260.9,32.61,40,29,4,3,8,2,1,97,0,47.06
30960,Future VIP,referral,2024-09-01,54.47,6.0,Electronics,26,3765.93,144.84,15,81,15,8,16,0,2,18,0,10993.31
31865,One-and-Done,paid_ads,2024-09-29,31.17,10.0,Fashion,1,31.17,31.17,0,16,2,1,9,0,0,348,1,0.01
35483,Discount Addict,paid_ads,2024-03-31,37.92,34.0,Home,5,383.46,76.69,54,53,13,11,41,2,1,65,0,176.67
31848,Promising New,paid_ads,2024-01-11,34.19,9.0,Electronics,5,782.71,156.54,37,53,6,6,20,1,1,61,1,39.14
37200,Loyal Regular,referral,2024-05-10,34.77,11.0,Health,11,2432.76,221.16,18,126,29,12,53,1,0,25,0,4639.88
31019,Discount Addict,paid_ads,2024-07-08,25.03,35.0,Home,7,661.28,94.47,40,42,20,8,33,3,0,10,0,351.12
31032,Promising New,paid_ads,2024-02-24,48.63,8.0,Electronics,5,638.75,127.75,38,49,8,3,12,1,1,61,1,4.2
33297,Discount Addict,referral,2024-04-01,26.86,32.0,Beauty,12,467.11,38.93,54,24,10,7,41,2,2,75,1,21.78
36712,One-and-Done,social_media,2024-11-16,29.87,20.0,Fashion,2,28.17,14.09,999,12,1,2,2,0,0,381,0,0.0
34390,Fading Away,organic,2024-09-08,35.36,6.0,Fashion,7,601.14,85.88,42,30,6,5,12,0,1,110,1,59.1
36949,Discount Addict,social_media,2024-08-16,39.85,22.0,Fashion,7,871.12,124.45,35,87,12,10,25,3,0,25,0,270.03
35765,Future VIP,referral,2024-08-26,23.37,6.0,Fashion,31,2970.17,95.81,10,143,23,13,34,0,3,1,1,205.53
33042,One-and-Done,social_media,2024-12-09,40.73,4.0,Fashion,2,70.15,35.08,999,18,4,1,10,0,0,112,1,1.61
38000,Future VIP,email,2024-01-31,22.31,3.0,Fashion,30,6221.1,207.37,5,107,23,12,15,3,0,20,0,16890.36
32548,Discount Addict,social_media,2024-11-19,26.03,11.0,Beauty,7,999.51,142.79,26,62,18,8,43,0,0,67,1,1.57
33830,Discount Addict,paid_ads,2024-03-12,26.46,30.0,Health,9,850.29,94.48,56,28,9,7,46,2,2,8,0,664.92
31929,Loyal Regular,email,2024-05-04,47.79,9.0,Fashion,14,2004.46,143.18,18,100,9,8,29,4,3,11,0,4494.11
37076,One-and-Done,social_media,2024-03-27,28.42,3.0,Health,2,34.06,17.03,999,3,4,0,2,0,0,455,1,2.05
35174,One-and-Done,paid_ads,2024-07-30,40.06,25.0,Electronics,2,13.21,6.61,999,6,2,2,10,0,0,99,1,0.95
34201,Loyal Regular,social_media,2024-06-21,32.27,5.0,Electronics,10,1596.87,159.69,28,85,18,10,59,1,0,13,0,3528.68
35355,Discount Addict,social_media,2024-10-16,11.92,31.0,Fashion,6,654.12,109.02,21,85,20,12,30,1,1,69,1,13.85
35510,Loyal Regular,email,2024-04-11,49.43,9.0,Fashion,11,1130.48,102.77,18,119,9,11,52,0,0,7,0,2149.85
33736,Loyal Regular,organic,2024-09-07,48.78,6.0,Electronics,16,1119.82,69.99,12,87,25,12,40,1,0,3,0,1681.04
36849,Discount Addict,email,2024-10-03,12.59,25.0,Fashion,10,557.17,55.72,33,41,20,6,38,2,1,18,0,425.5
31330,Loyal Regular,email,2024-06-04,36.8,3.0,Fashion,16,2291.8,143.24,26,145,23,6,22,1,2,11,0,3925.07
34351,Promising New,social_media,2024-09-19,35.65,2.0,Home,8,656.63,82.08,19,24,12,7,20,0,0,22,1,62.24
32940,One-and-Done,paid_ads,2024-11-01,13.72,24.0,Health,1,13.72,13.72,0,9,1,1,5,0,0,318,1,1.27
30186,Loyal Regular,organic,2024-02-01,20.03,11.0,Electronics,15,1135.57,75.7,10,110,20,15,22,1,0,25,0,2623.67
36596,Discount Addict,social_media,2024-03-13,38.32,40.0,Fashion,13,818.95,63.0,50,85,9,6,39,1,1,19,1,72.44
37046,Promising New,social_media,2024-06-05,49.03,2.0,Home,3,728.37,242.79,37,72,13,7,10,0,1,43,1,60.01
30782,Discount Addict,social_media,2024-12-17,14.35,35.0,Fashion,13,746.32,57.41,53,74,8,9,42,2,1,59,0,425.78
37286,Fading Away,paid_ads,2024-03-29,35.08,6.0,Health,4,306.35,76.59,48,42,7,2,23,1,0,54,1,9.74
30169,One-and-Done,social_media,2024-12-12,31.99,21.0,Electronics,1,31.99,31.99,0,14,4,1,7,0,0,202,1,1.67
37459,Discount Addict,social_media,2024-12-07,13.05,12.0,Health,5,1088.36,217.67,57,89,7,9,34,1,0,67,0,562.5
36198,Promising New,organic,2024-01-04,48.39,0.0,Fashion,6,628.33,104.72,26,75,4,8,17,0,0,22,0,576.6
31335,One-and-Done,organic,2024-06-12,35.11,16.0,Beauty,1,35.11,35.11,0,11,4,0,5,0,0,370,0,0.0
32179,Future VIP,email,2024-02-18,63.6,3.0,Home,26,5879.57,226.14,7,97,9,5,59,0,0,23,0,24096.51
36474,Promising New,paid_ads,2024-10-05,24.85,5.0,Home,6,771.95,128.66,18,19,13,4,32,2,0,59,0,1173.4
35150,Fading Away,social_media,2024-08-03,47.13,1.0,Electronics,5,498.72,99.74,58,33,7,5,7,1,1,53,1,27.84
32851,One-and-Done,social_media,2024-11-18,12.61,14.0,Fashion,2,54.48,27.24,999,13,1,1,2,1,0,147,1,4.36
32938,Fading Away,organic,2024-05-14,53.95,17.0,Health,5,581.45,116.29,61,24,9,4,21,1,0,177,1,55.48
33389,Fading Away,email,2024-11-28,42.13,4.0,Health,6,625.23,104.2,40,19,4,2,23,0,0,183,0,124.58
33081,One-and-Done,paid_ads,2024-12-01,42.83,23.0,Home,1,42.83,42.83,0,4,1,2,10,0,0,189,1,2.64
37663,One-and-Done,referral,2024-09-16,15.38,26.0,Fashion,2,43.6,21.8,999,5,2,1,8,0,0,211,1,1.58
35723,Future VIP,social_media,2024-01-01,76.49,2.0,Home,28,4861.45,173.62,7,110,17,15,26,2,1,9,0,12794.68
37178,Discount Addict,organic,2024-10-16,28.95,5.0,Fashion,12,412.06,34.34,55,59,14,12,29,3,0,39,0,250.48
31891,One-and-Done,social_media,2024-09-09,19.16,13.0,Beauty,2,55.14,27.57,999,6,4,2,10,1,0,416,1,1.09
30372,One-and-Done,organic,2024-10-11,13.3,25.0,Health,1,13.3,13.3,0,16,3,0,8,1,0,167,1,0.67
35825,One-and-Done,organic,2024-10-09,40.57,10.0,Electronics,2,72.73,36.37,999,19,4,2,2,0,0,220,1,5.15
37986,One-and-Done,paid_ads,2024-01-29,15.95,16.0,Electronics,2,84.18,42.09,999,20,3,1,6,0,0,193,0,0.0
33596,Promising New,paid_ads,2024-07-05,18.85,11.0,Electronics,3,381.59,127.2,18,52,8,3,16,0,0,24,0,607.56
33587,Fading Away,organic,2024-06-10,54.63,11.0,Electronics,7,309.77,44.25,42,16,9,4,24,1,1,137,1,10.91
32276,Promising New,organic,2024-08-01,47.79,6.0,Home,5,507.49,101.5,27,49,15,3,20,0,0,22,0,924.07
35380,One-and-Done,social_media,2024-06-27,29.28,9.0,Fashion,1,29.28,29.28,0,14,2,2,3,0,0,307,1,2.5
34730,Future VIP,referral,2024-07-10,26.4,2.0,Home,45,5719.82,127.11,12,46,9,15,41,2,0,25,0,20387.78
35789,Discount Addict,social_media,2024-06-12,27.32,22.0,Fashion,12,1174.82,97.9,28,59,15,8,38,5,3,26,0,717.57
36507,Promising New,paid_ads,2024-10-12,19.36,13.0,Electronics,3,242.22,80.74,24,74,4,8,32,0,1,7,0,356.28
37033,Discount Addict,social_media,2024-06-26,26.28,23.0,Fashion,14,749.45,53.53,21,51,19,9,36,1,2,62,0,566.83
36642,Discount Addict,social_media,2024-07-21,37.43,39.0,Beauty,15,692.24,46.15,31,56,15,9,37,3,3,5,0,294.73
35044,Future VIP,organic,2024-06-03,44.84,4.0,Fashion,29,5515.92,190.2,12,58,14,12,47,0,0,12,0,22074.16
35034,One-and-Done,paid_ads,2024-12-06,26.89,6.0,Electronics,2,68.79,34.4,999,20,2,0,5,0,0,289,1,5.83
36408,Fading Away,paid_ads,2024-09-26,49.35,9.0,Home,4,293.73,73.43,39,30,11,3,18,0,0,167,0,105.41
32062,Future VIP,organic,2024-05-27,37.3,5.0,Home,27,3470.04,128.52,15,115,15,6,31,0,1,3,0,15054.38
31673,Discount Addict,paid_ads,2024-10-06,31.42,23.0,Fashion,5,956.44,191.29,58,90,7,8,28,0,0,49,0,457.2
32265,One-and-Done,social_media,2024-05-10,43.9,9.0,Electronics,1,43.9,43.9,0,9,2,0,3,0,0,378,1,0.68
31903,Loyal Regular,social_media,2024-12-20,26.49,12.0,Health,14,1489.55,106.4,25,79,17,7,32,2,2,17,0,2515.45
37913,Discount Addict,organic,2024-10-21,12.31,8.0,Fashion,14,832.67,59.48,25,45,18,12,49,1,2,38,0,639.87
37521,One-and-Done,paid_ads,2024-09-05,21.98,11.0,Beauty,1,21.98,21.98,0,14,1,2,6,1,0,343,1,1.23
30662,Fading Away,organic,2024-11-29,42.38,5.0,Fashion,9,244.59,27.18,41,14,7,2,21,1,1,175,0,26.56
30410,One-and-Done,referral,2024-07-07,8.63,19.0,Health,2,21.74,10.87,999,17,3,1,6,0,0,271,1,2.13
36459,One-and-Done,social_media,2024-11-25,24.94,4.0,Beauty,1,24.94,24.94,0,8,3,0,7,0,0,170,1,0.96
37889,Discount Addict,paid_ads,2024-04-12,24.3,41.0,Beauty,14,591.19,42.23,37,37,8,10,45,3,1,16,1,16.12
30919,Promising New,organic,2024-12-12,46.21,8.0,Beauty,3,602.56,200.85,20,36,12,4,25,0,0,10,0,1052.5
33459,Loyal Regular,referral,2024-08-28,43.76,2.0,Beauty,14,1767.16,126.23,21,40,17,6,38,1,0,19,0,3631.08
32349,Promising New,email,2024-06-11,48.19,6.0,Home,4,373.04,93.26,37,68,6,4,25,0,0,74,0,442.29
37341,Fading Away,social_media,2024-01-04,21.07,5.0,Home,4,367.21,91.8,28,21,11,2,21,0,0,66,0,103.35
32630,Loyal Regular,organic,2024-10-04,50.49,4.0,Electronics,14,2137.03,152.65,16,103,16,6,37,0,1,1,0,3112.8
34615,Fading Away,referral,2024-08-16,47.66,10.0,Electronics,7,469.65,67.09,35,48,6,5,13,1,1,117,1,21.28
34312,Promising New,paid_ads,2024-04-02,36.15,10.0,Beauty,3,462.37,154.12,22,23,4,4,25,0,0,56,0,628.57
33767,Discount Addict,paid_ads,2024-03-10,37.21,40.0,Home,11,1156.28,105.12,59,66,5,6,43,2,1,17,0,565.86
35415,Promising New,paid_ads,2024-09-08,45.56,4.0,Beauty,4,535.23,133.81,28,48,5,8,22,0,1,73,0,672.51
37207,One-and-Done,paid_ads,2024-12-27,12.87,27.0,Electronics,1,12.87,12.87,0,15,2,0,6,0,0,309,1,1.25
32972,Loyal Regular,social_media,2024-02-06,52.29,5.0,Electronics,13,2000.54,153.89,18,83,15,8,47,0,0,9,0,4767.64
35063,One-and-Done,paid_ads,2024-02-09,27.59,20.0,Home,1,27.59,27.59,0,4,1,2,6,0,0,450,1,2.36
32547,One-and-Done,paid_ads,2024-11-25,44.29,13.0,Home,1,44.29,44.29,0,13,3,0,8,0,0,137,1,2.36
34478,Discount Addict,paid_ads,2024-11-13,16.13,34.0,Electronics,8,793.05,99.13,58,74,20,12,25,3,0,77,0,393.68
33920,Promising New,email,2024-10-10,39.94,9.0,Fashion,4,772.33,193.08,20,59,13,7,8,0,0,28,0,1023.62
32873,Discount Addict,paid_ads,2024-04-30,13.22,9.0,Fashion,10,950.81,95.08,43,39,10,8,45,1,2,27,0,595.37
34731,Fading Away,social_media,2024-08-05,37.68,13.0,Fashion,4,458.57,114.64,52,50,6,3,23,0,1,105,1,12.75
30315,Promising New,paid_ads,2024-09-15,35.56,14.0,Beauty,7,373.55,53.36,18,26,5,4,34,1,1,20,0,688.78
37918,Promising New,paid_ads,2024-03-31,23.86,5.0,Health,5,208.0,41.6,30,19,6,7,22,0,0,39,0,229.3
33181,Loyal Regular,referral,2024-05-03,40.02,6.0,Fashion,11,2081.55,189.23,17,31,11,7,51,1,0,8,0,2650.38
31690,Fading Away,organic,2024-04-15,27.7,2.0,Fashion,9,354.22,39.36,33,36,9,3,5,1,1,116,0,62.3
37425,One-and-Done,paid_ads,2024-11-18,25.29,24.0,Electronics,1,25.29,25.29,0,19,1,0,7,0,0,184,1,1.31
37973,Discount Addict,email,2024-04-03,10.16,28.0,Fashion,8,374.33,46.79,27,65,11,7,20,2,2,45,0,134.3
36464,Loyal Regular,email,2024-10-11,45.05,6.0,Home,13,1411.46,108.57,28,138,28,5,53,0,0,1,0,2498.09
33115,One-and-Done,social_media,2024-02-25,39.72,9.0,Beauty,2,78.48,39.24,999,3,3,2,5,0,0,247,1,6.02
31854,Future VIP,referral,2024-12-31,58.99,2.0,Health,37,3858.55,104.29,12,101,24,8,19,1,2,11,0,15651.86
31618,Fading Away,social_media,2024-12-11,26.62,14.0,Beauty,8,544.38,68.05,41,47,9,4,13,1,2,63,0,68.17
30340,Loyal Regular,email,2024-07-27,27.65,7.0,Electronics,17,1442.24,84.84,33,47,19,14,44,0,3,10,0,3449.41
31588,One-and-Done,social_media,2024-10-04,28.89,3.0,Electronics,2,28.21,14.11,999,18,4,1,3,0,0,149,1,0.43
35715,One-and-Done,organic,2024-11-14,9.08,20.0,Electronics,1,9.08,9.08,0,12,4,2,3,0,0,355,1,0.41
37092,One-and-Done,social_media,2024-03-11,16.63,8.0,Fashion,1,16.63,16.63,0,15,3,1,10,0,0,421,1,0.94
34680,Discount Addict,referral,2024-05-24,19.0,23.0,Beauty,9,515.6,57.29,45,85,9,8,36,1,2,42,0,207.18
35282,Fading Away,paid_ads,2024-06-08,38.13,17.0,Health,6,346.65,57.77,67,50,11,1,9,0,0,126,1,21.12
31601,Future VIP,organic,2024-09-23,40.07,5.0,Fashion,26,7366.89,283.34,14,54,20,14,43,0,1,8,0,16469.58
33200,Discount Addict,social_media,2024-05-03,36.49,22.0,Health,14,778.49,55.61,53,41,17,9,50,0,0,46,0,416.6
32450,Future VIP,referral,2024-11-08,77.93,4.0,Beauty,37,2792.78,75.48,11,125,16,10,43,4,0,14,1,241.41
34003,One-and-Done,social_media,2024-03-29,38.19,25.0,Beauty,1,38.19,38.19,0,11,2,1,6,0,0,303,1,2.5
30153,One-and-Done,paid_ads,2024-05-11,40.54,26.0,Electronics,2,51.78,25.89,999,15,2,0,9,0,0,242,1,2.37
31781,One-and-Done,paid_ads,2024-06-07,16.09,12.0,Electronics,1,16.09,16.09,0,20,3,2,6,0,0,286,1,1.37
33415,Promising New,social_media,2024-11-22,19.31,7.0,Health,3,762.25,254.08,38,72,5,2,12,1,1,61,0,1371.87
36080,Loyal Regular,email,2024-05-20,44.52,9.0,Fashion,19,1795.1,94.48,34,49,22,10,39,3,1,2,0,4474.98
36407,Discount Addict,paid_ads,2024-09-02,23.1,10.0,Fashion,12,953.3,79.44,22,41,19,12,47,3,1,76,0,317.09
37101,Promising New,paid_ads,2024-01-21,25.1,1.0,Electronics,5,465.73,93.15,29,58,13,4,19,0,1,13,0,910.2
31005,One-and-Done,social_media,2024-05-20,41.9,17.0,Home,1,41.9,41.9,0,20,2,0,7,0,0,462,1,1.1
33632,One-and-Done,social_media,2024-12-07,21.69,19.0,Electronics,1,21.69,21.69,0,8,3,1,9,0,0,183,1,0.09
36346,Promising New,paid_ads,2024-06-23,46.04,4.0,Fashion,8,347.36,43.42,32,20,10,4,10,2,0,77,0,521.95
34179,Future VIP,organic,2024-08-12,47.77,7.0,Health,22,2403.85,109.27,11,68,14,5,34,0,0,15,0,8203.93
33730,Loyal Regular,email,2024-07-16,49.84,5.0,Fashion,20,1385.79,69.29,23,47,26,14,40,0,1,24,0,2553.54
37709,Promising New,referral,2024-09-03,36.57,6.0,Health,6,256.13,42.69,41,35,15,8,17,1,2,15,1,19.02
30176,Fading Away,referral,2024-01-14,43.27,17.0,Electronics,9,323.05,35.89,41,32,6,3,12,0,0,191,1,19.75
33244,Promising New,email,2024-02-16,36.82,9.0,Home,6,331.92,55.32,39,63,5,6,30,0,0,14,0,440.95
36963,One-and-Done,paid_ads,2024-03-11,24.54,6.0,Electronics,2,66.83,33.41,999,6,2,2,8,0,0,270,1,2.65
35678,Loyal Regular,referral,2024-04-18,28.22,11.0,Fashion,10,1783.46,178.35,17,88,23,7,41,0,0,16,0,3849.58
35126,Future VIP,referral,2024-02-13,19.49,1.0,Beauty,19,2480.5,130.55,13,62,18,7,38,0,0,23,0,11889.9
36521,Discount Addict,social_media,2024-05-17,32.38,8.0,Electronics,11,577.76,52.52,51,31,10,11,21,2,4,45,0,189.37
35897,Promising New,paid_ads,2024-06-16,24.86,1.0,Beauty,4,608.21,152.05,30,16,12,2,10,0,1,75,1,15.73
35017,One-and-Done,organic,2024-03-27,23.31,15.0,Home,2,85.89,42.95,999,3,3,1,10,1,1,176,1,0.25
33472,Loyal Regular,email,2024-01-08,47.54,1.0,Fashion,9,904.68,100.52,11,75,17,13,35,0,1,13,0,1775.92
36195,Fading Away,paid_ads,2024-07-14,30.52,6.0,Fashion,5,503.36,100.67,39,30,3,4,9,1,0,65,0,70.45
35343,Fading Away,social_media,2024-05-04,30.31,9.0,Fashion,9,687.86,76.43,25,29,10,3,22,1,2,95,1,63.88
30411,Loyal Regular,email,2024-07-22,34.7,12.0,Beauty,15,1367.27,91.15,27,61,28,11,29,2,1,8,0,2764.6
31624,Discount Addict,paid_ads,2024-09-08,19.54,40.0,Home,13,351.55,27.04,40,50,9,11,37,1,1,12,0,214.48
31057,Discount Addict,social_media,2024-05-20,27.01,17.0,Home,5,511.42,102.28,55,34,13,8,48,1,0,46,1,36.86
34710,Fading Away,paid_ads,2024-06-01,44.15,16.0,Beauty,8,596.56,74.57,55,22,3,3,10,0,2,196,1,37.73
37762,Discount Addict,social_media,2024-11-23,30.06,16.0,Electronics,8,906.25,113.28,41,39,17,9,23,1,1,52,0,314.06
35953,Loyal Regular,email,2024-09-21,56.4,1.0,Home,20,2488.75,124.44,17,65,14,12,29,0,2,10,0,5943.71
31349,One-and-Done,organic,2024-09-25,8.24,12.0,Health,1,8.24,8.24,0,9,2,2,5,0,0,349,1,0.3
36739,One-and-Done,organic,2024-03-13,27.9,17.0,Electronics,1,27.9,27.9,0,9,4,2,5,0,1,466,1,2.25
37525,Promising New,paid_ads,2024-09-24,41.76,14.0,Electronics,5,307.47,61.49,15,32,11,3,24,0,0,50,0,485.51
30022,Discount Addict,paid_ads,2024-07-27,16.59,41.0,Home,5,771.14,154.23,57,52,18,6,22,2,0,15,0,566.0
37635,One-and-Done,email,2024-05-15,14.2,22.0,Fashion,1,14.2,14.2,0,18,2,1,8,0,0,361,1,1.27
33274,Loyal Regular,email,2024-08-31,35.31,2.0,Electronics,16,1028.14,64.26,31,123,28,12,20,0,0,21,0,2289.44
34975,Fading Away,paid_ads,2024-06-11,54.79,10.0,Beauty,6,209.53,34.92,60,21,5,1,25,2,2,47,0,59.53
36874,Promising New,paid_ads,2024-09-08,44.88,5.0,Beauty,8,449.77,56.22,40,68,4,8,27,0,2,44,0,466.8
35882,Discount Addict,organic,2024-12-01,13.0,8.0,Health,14,700.85,50.06,60,71,7,9,35,2,1,55,0,465.37
35735,Discount Addict,paid_ads,2024-01-09,34.63,23.0,Beauty,9,509.25,56.58,44,42,8,6,32,0,1,6,1,7.55
33743,One-and-Done,organic,2024-03-31,24.58,3.0,Electronics,2,9.15,4.58,999,16,4,1,10,1,1,241,1,0.4
35909,Fading Away,social_media,2024-04-18,25.66,14.0,Beauty,10,485.02,48.5,66,18,7,2,24,2,0,48,1,38.89
35379,Discount Addict,social_media,2024-10-23,13.86,9.0,Health,14,869.52,62.11,54,68,5,6,33,3,0,36,0,520.16
35619,Promising New,email,2024-05-28,18.12,10.0,Beauty,7,598.88,85.55,38,46,10,4,28,2,0,76,1,12.89
34596,Fading Away,social_media,2024-01-29,37.47,7.0,Home,9,569.11,63.23,39,38,10,1,15,2,1,51,1,42.33
30454,Future VIP,organic,2024-04-20,43.18,2.0,Electronics,30,4483.89,149.46,11,149,27,14,25,0,2,11,0,17414.25
