listing_id,neighborhood,property_type,sqft,bedrooms,bathrooms,floor,year_built,condition,has_parking,has_gym,has_pool,has_doorman,metro_distance_miles,school_rating,crime_index,restaurants_nearby,park_access_score,noise_level,listing_price,price_per_sqft,estimated_fair_value,price_gap_percent,days_on_market,sold,predicted_1yr_appreciation
103945,Industrial Edge,Condo,1501,3,2,22,1997,Average,0,1,1,0,2.59,4,62,15,1,72,299000,199.2,302000,-1.0,45,1,2.5
102747,Riverside Park,Apartment,1203,3,2,14,2001,Good,1,1,0,0,0.54,8,18,35,9,25,572000,475.48,581000,-1.5,32,0,8.6
101447,Suburban Green,Apartment,1212,1,2,18,2012,Good,1,0,0,0,2.98,9,10,20,8,18,379000,312.71,389000,-2.6,44,1,4.6
108089,Old Town,Condo,1508,2,2,3,2017,Average,0,0,1,0,1.98,5,55,70,2,65,406000,269.23,402000,1.0,45,1,-2.9
100944,Harbor View,Apartment,1281,2,1,1,2003,Renovated,0,0,1,1,1.13,6,28,50,7,40,697000,544.11,671000,3.9,10,1,9.4
107738,Harbor View,Condo,1489,2,2,23,2010,Renovated,1,0,0,1,1.34,6,28,50,7,40,1063000,713.9,1025000,3.7,6,0,12.1
111993,Industrial Edge,Studio,512,0,1,4,2004,Renovated,0,1,0,0,2.35,4,62,15,1,72,67000,130.86,71000,-5.6,36,0,1.0
101990,Harbor View,Townhouse,2372,3,3,3,2016,Good,1,1,0,0,0.83,6,28,50,7,40,1316000,554.81,1444000,-8.9,37,1,12.9
111933,Downtown Core,Condo,1116,3,1,15,2011,Needs Work,1,1,0,0,0.49,6,45,85,3,78,447000,400.54,482000,-7.3,4,0,7.2
110482,Tech District,Townhouse,2424,3,3,1,2018,Good,1,0,0,1,0.75,7,20,55,4,50,1599000,659.65,1573000,1.7,25,1,14.3
105028,Downtown Core,Condo,1717,2,1,11,1978,Needs Work,0,0,0,0,0.32,6,45,85,3,78,732000,426.32,676000,8.3,105,0,7.0
104088,Industrial Edge,Townhouse,2132,3,3,1,2016,Good,0,0,0,0,2.3,4,62,15,1,72,417000,195.59,429000,-2.8,41,0,2.7
105711,Riverside Park,Studio,353,0,1,3,2000,New,1,1,0,1,0.94,8,18,35,9,25,157000,444.76,142000,10.6,58,0,7.3
109481,Westside Heights,Apartment,663,1,2,10,2005,Average,0,0,0,0,0.3,9,12,40,8,35,362000,546.0,328000,10.4,51,0,11.6
103934,North Valley,Condo,1424,2,2,15,2024,Average,0,1,0,0,4.03,7,15,12,7,12,286000,200.84,312000,-8.3,24,1,2.0
102175,Midtown East,Apartment,667,1,1,20,1986,Average,1,1,0,0,0.28,7,30,60,5,55,285000,427.29,280000,1.8,38,1,10.6
106189,North Valley,Apartment,1059,1,2,24,2014,Renovated,0,0,1,0,4.37,7,15,12,7,12,270000,254.96,276000,-2.2,32,1,2.1
106534,University Quarter,Penthouse,3471,2,3,15,2000,Good,0,0,0,0,1.08,8,25,65,6,60,2696000,776.72,2486000,8.4,33,1,3.3
101821,Downtown Core,Apartment,1373,3,1,19,1972,Good,0,1,0,0,0.62,6,45,85,3,78,720000,524.4,714000,0.8,31,1,3.0
103962,Industrial Edge,Condo,1742,2,2,10,1988,Renovated,0,0,1,0,2.29,4,62,15,1,72,409000,234.79,403000,1.5,6,1,0.9
107802,Lakefront,Condo,1557,2,2,10,1985,New,0,1,0,1,1.08,9,8,25,10,15,1265000,812.46,1351000,-6.4,9,1,11.4
104293,Old Town,Townhouse,1469,3,2,2,2011,New,1,0,0,0,1.84,5,55,70,2,65,542000,368.96,577000,-6.1,11,1,-1.4
100914,Suburban Green,Studio,495,0,1,20,1970,Average,0,1,0,0,3.42,9,10,20,8,18,92000,185.86,100000,-8.0,11,1,8.3
107961,University Quarter,Studio,370,0,1,24,2014,Renovated,1,1,0,0,1.02,8,25,65,6,60,128000,345.95,115000,11.3,70,1,6.2
107784,North Valley,Apartment,1070,3,2,24,2016,Good,0,0,0,0,4.49,7,15,12,7,12,248000,231.78,239000,3.8,14,0,3.0
110234,Riverside Park,Studio,529,0,1,16,1968,Good,1,0,0,0,1.04,8,18,35,9,25,177000,334.59,181000,-2.2,29,1,11.7
104670,University Quarter,Apartment,942,2,1,1,2017,Average,1,1,0,0,0.49,8,25,65,6,60,281000,298.3,275000,2.2,40,1,3.2
102805,North Valley,Apartment,973,3,1,15,2012,Average,0,0,0,0,4.49,7,15,12,7,12,194000,199.38,180000,7.8,28,1,4.5
111756,Westside Heights,Apartment,878,2,2,3,2013,Average,0,0,0,1,0.44,9,12,40,8,35,469000,534.17,423000,10.9,71,0,11.4
101432,North Valley,Condo,1269,3,2,18,2014,Good,0,0,0,0,3.95,7,15,12,7,12,350000,275.81,313000,11.8,113,0,5.7
108746,Midtown East,Apartment,668,2,1,8,2000,Renovated,0,1,1,0,0.59,7,30,60,5,55,332000,497.01,316000,5.1,34,0,10.1
106118,North Valley,Studio,433,0,1,20,1986,Renovated,1,1,1,1,4.28,7,15,12,7,12,89000,205.54,92000,-3.3,39,1,1.5
109218,Westside Heights,Condo,1093,2,1,10,2015,Average,0,0,0,0,0.19,9,12,40,8,35,616000,563.59,627000,-1.8,7,1,13.6
101276,Lakefront,Penthouse,1738,4,4,34,1992,Average,1,0,0,1,1.41,9,8,25,10,15,2341000,1346.95,2466000,-5.1,1,0,11.1
102358,Suburban Green,Townhouse,1663,3,3,3,2018,Good,1,1,0,1,2.84,9,10,20,8,18,583000,350.57,646000,-9.8,16,1,9.8
104338,University Quarter,Studio,564,0,1,2,1999,Renovated,1,0,0,0,0.72,8,25,65,6,60,153000,271.28,149000,2.7,33,1,6.4
104159,Midtown East,Apartment,772,2,1,16,2023,Good,1,1,0,0,0.55,7,30,60,5,55,389000,503.89,350000,11.1,65,1,5.2
100846,University Quarter,Penthouse,2779,4,3,35,2006,Renovated,1,1,0,0,0.44,8,25,65,6,60,3122000,1123.43,2849000,9.6,50,1,7.1
108559,University Quarter,Condo,1494,1,1,12,2007,Renovated,1,1,0,0,0.61,8,25,65,6,60,732000,489.96,676000,8.3,56,0,5.8
102079,Lakefront,Studio,443,0,1,12,1985,Renovated,1,0,1,0,1.45,9,8,25,10,15,229000,516.93,234000,-2.1,12,1,11.5
111696,North Valley,Apartment,715,3,1,1,1998,Average,1,1,0,0,4.2,7,15,12,7,12,130000,181.82,128000,1.6,21,1,3.4
110289,Tech District,Apartment,618,1,1,4,2006,Average,1,1,0,1,0.86,7,20,55,4,50,326000,527.51,294000,10.9,61,0,15.5
104009,Riverside Park,Townhouse,2351,3,2,1,2000,Renovated,0,0,1,0,1.15,8,18,35,9,25,1274000,541.9,1319000,-3.4,18,1,7.3
110766,Industrial Edge,Studio,444,0,1,9,1992,Renovated,0,0,1,1,2.45,4,62,15,1,72,73000,164.41,68000,7.4,33,0,2.8
106700,Harbor View,Condo,1098,3,1,3,2014,Good,1,0,0,0,1.3,6,28,50,7,40,532000,484.52,575000,-7.5,1,1,13.7
105314,Westside Heights,Apartment,712,2,1,25,1979,Average,1,0,1,0,0.19,9,12,40,8,35,470000,660.11,438000,7.3,45,0,15.0
101043,University Quarter,Studio,512,0,1,22,2000,Needs Work,0,1,1,0,0.46,8,25,65,6,60,106000,207.03,105000,1.0,17,0,8.0
100906,Harbor View,Studio,408,0,1,21,2023,Average,0,1,0,1,1.44,6,28,50,7,40,154000,377.45,141000,9.2,45,1,9.9
109791,Lakefront,Penthouse,3279,4,2,16,1989,Renovated,1,0,1,0,1.66,9,8,25,10,15,5605000,1709.36,5138000,9.1,87,0,8.8
106369,North Valley,Townhouse,2028,3,2,3,2013,Renovated,1,0,0,0,4.07,7,15,12,7,12,532000,262.33,562000,-5.3,24,1,2.2
107402,Tech District,Townhouse,2069,3,2,1,2020,Average,0,1,0,1,0.79,7,20,55,4,50,1108000,535.52,1156000,-4.2,34,1,14.3
110659,Riverside Park,Apartment,976,2,1,24,2011,Needs Work,0,1,0,0,0.75,8,18,35,9,25,348000,356.56,332000,4.8,40,1,9.9
103347,North Valley,Condo,1703,2,2,10,2023,Renovated,1,0,0,0,4.25,7,15,12,7,12,444000,260.72,458000,-3.1,36,1,6.8
105936,Lakefront,Apartment,815,3,1,5,1961,Average,1,0,0,1,1.57,9,8,25,10,15,434000,532.52,423000,2.6,35,1,6.8
111433,Industrial Edge,Penthouse,2734,4,3,32,1963,Good,1,0,0,0,2.35,4,62,15,1,72,1191000,435.63,1260000,-5.5,4,1,4.5
102334,Westside Heights,Penthouse,2234,3,3,30,2000,Good,0,1,0,0,0.53,9,12,40,8,35,3515000,1573.41,3205000,9.7,54,1,10.4
104980,Old Town,Apartment,1156,1,2,21,2024,Renovated,1,0,1,0,1.28,5,55,70,2,65,440000,380.62,425000,3.5,42,1,-5.0
111743,Midtown East,Condo,839,2,1,21,2006,Good,1,1,0,0,0.54,7,30,60,5,55,426000,507.75,454000,-6.2,27,1,10.4
111954,Tech District,Apartment,841,1,1,2,2019,Renovated,1,1,0,0,0.9,7,20,55,4,50,520000,618.31,474000,9.7,78,0,16.1
100560,Old Town,Condo,980,2,2,23,2015,Average,1,0,0,0,1.87,5,55,70,2,65,287000,292.86,302000,-5.0,26,1,-3.6
111955,Old Town,Penthouse,3336,2,3,25,2000,Renovated,1,1,0,1,1.58,5,55,70,2,65,2714000,813.55,2728000,-0.5,12,1,-2.7
104880,Tech District,Condo,1491,2,2,24,1981,Average,1,0,0,0,0.77,7,20,55,4,50,975000,653.92,890000,9.6,56,1,12.8
111496,Suburban Green,Penthouse,2292,2,2,18,1984,New,1,1,1,0,2.88,9,10,20,8,18,2333000,1017.89,2129000,9.6,41,0,7.4
105334,Harbor View,Studio,350,0,1,12,2008,Renovated,0,1,0,0,0.72,6,28,50,7,40,158000,451.43,145000,9.0,93,1,9.0
107480,Harbor View,Apartment,1166,1,1,8,1981,Renovated,1,0,0,1,1.19,6,28,50,7,40,595000,510.29,636000,-6.4,31,0,10.3
108400,University Quarter,Penthouse,2054,3,3,16,2014,Renovated,1,0,1,0,0.73,8,25,65,6,60,1822000,887.05,1862000,-2.1,13,1,8.7
106547,Lakefront,Studio,507,0,1,19,2024,New,0,1,0,0,0.9,9,8,25,10,15,309000,609.47,299000,3.3,37,0,7.0
106301,University Quarter,Studio,420,0,1,23,2015,Average,1,0,0,0,0.35,8,25,65,6,60,109000,259.52,106000,2.8,16,1,7.3
105840,Industrial Edge,Apartment,898,1,2,25,1972,Average,1,0,0,1,2.42,4,62,15,1,72,166000,184.86,163000,1.8,17,1,1.7
102424,North Valley,Apartment,928,1,1,9,2005,Renovated,0,0,0,1,3.94,7,15,12,7,12,210000,226.29,213000,-1.4,22,1,1.2
106713,Harbor View,Townhouse,2076,2,3,3,2015,Good,0,1,0,0,1.22,6,28,50,7,40,1278000,615.61,1166000,9.6,74,0,13.6
102088,Downtown Core,Condo,1321,3,1,14,1992,Good,0,1,0,1,0.1,6,45,85,3,78,804000,608.63,826000,-2.7,36,0,4.3
102187,North Valley,Apartment,869,1,2,12,2018,Good,1,1,1,0,3.93,7,15,12,7,12,228000,262.37,204000,11.8,31,1,3.1
101035,Westside Heights,Apartment,866,2,2,15,2013,Good,1,1,0,0,0.76,9,12,40,8,35,537000,620.09,524000,2.5,35,1,13.1
105841,North Valley,Townhouse,2293,3,3,2,2018,Average,0,0,0,1,3.85,7,15,12,7,12,555000,242.04,500000,11.0,105,0,3.6
110240,University Quarter,Studio,551,0,1,9,1989,Average,0,1,0,0,0.73,8,25,65,6,60,114000,206.9,120000,-5.0,17,1,4.0
108224,Tech District,Apartment,1394,1,1,8,2022,Good,1,0,1,0,0.81,7,20,55,4,50,752000,539.45,774000,-2.8,34,1,13.0
104097,Lakefront,Apartment,1387,3,1,13,1971,Average,1,0,0,0,1.47,9,8,25,10,15,713000,514.06,744000,-4.2,44,1,9.6
106771,Tech District,Condo,970,3,2,5,2005,Good,1,1,1,0,0.4,7,20,55,4,50,707000,728.87,643000,10.0,28,1,16.6
100474,Harbor View,Condo,1443,3,2,16,2007,Average,1,1,0,0,1.02,6,28,50,7,40,806000,558.56,771000,4.5,29,1,12.0
102597,Midtown East,Condo,1252,2,2,20,1974,Renovated,0,0,1,0,0.72,7,30,60,5,55,649000,518.37,715000,-9.2,12,1,5.6
100022,Old Town,Condo,1727,1,1,12,2008,Good,1,1,0,0,1.86,5,55,70,2,65,560000,324.26,576000,-2.8,13,1,-0.3
101181,Midtown East,Penthouse,2235,4,2,32,2014,Average,0,0,1,0,0.28,7,30,60,5,55,2346000,1049.66,2193000,7.0,22,1,6.8
105921,North Valley,Townhouse,1234,3,2,3,1986,Average,1,1,0,1,3.97,7,15,12,7,12,277000,224.47,292000,-5.1,1,1,4.1
102369,Old Town,Condo,1696,2,2,23,2018,Good,0,0,0,1,1.62,5,55,70,2,65,557000,328.42,601000,-7.3,39,1,-2.4
107083,Harbor View,Studio,587,0,1,21,2022,Average,0,0,0,0,1.5,6,28,50,7,40,187000,318.57,188000,-0.5,9,1,13.0
106489,Harbor View,Apartment,1331,3,1,6,1996,Good,0,1,0,0,1.18,6,28,50,7,40,591000,444.03,615000,-3.9,37,0,11.5
110056,Downtown Core,Townhouse,1809,3,3,1,2011,Average,1,0,0,1,0.1,6,45,85,3,78,902000,498.62,1000000,-9.8,1,1,2.5
108842,Midtown East,Studio,469,0,1,1,2002,Average,1,0,0,0,0.38,7,30,60,5,55,129000,275.05,124000,4.0,32,1,5.6
106539,North Valley,Studio,470,0,1,7,1990,Average,0,1,0,0,4.36,7,15,12,7,12,65000,138.3,63000,3.2,43,0,1.1
105769,Riverside Park,Condo,1628,3,2,15,2007,Needs Work,1,1,0,1,1.27,8,18,35,9,25,566000,347.67,622000,-9.0,30,0,7.8
111559,Harbor View,Apartment,1246,2,2,4,2001,Average,1,0,0,0,1.1,6,28,50,7,40,469000,376.4,511000,-8.2,28,1,13.4
111014,North Valley,Studio,569,0,1,15,1986,Good,1,1,0,1,3.73,7,15,12,7,12,112000,196.84,100000,12.0,62,0,4.4
100499,Industrial Edge,Condo,1331,1,1,2,2024,New,1,0,0,0,2.93,4,62,15,1,72,273000,205.11,294000,-7.1,2,1,4.4
104168,Old Town,Studio,386,0,1,4,2016,Renovated,0,1,0,0,1.22,5,55,70,2,65,95000,246.11,88000,8.0,36,0,-0.7
105970,Old Town,Condo,1222,3,2,15,2014,Renovated,1,1,1,0,1.2,5,55,70,2,65,500000,409.17,513000,-2.5,44,1,-4.0
111903,North Valley,Studio,509,0,1,10,2024,Good,0,0,0,0,3.79,7,15,12,7,12,85000,166.99,77000,10.4,101,0,4.9
110379,North Valley,Studio,422,0,1,9,2015,Good,0,0,0,0,3.81,7,15,12,7,12,57000,135.07,64000,-10.9,5,1,4.4
106861,Harbor View,Studio,472,0,1,19,2012,Renovated,1,1,1,0,1.08,6,28,50,7,40,201000,425.85,220000,-8.6,36,0,11.1
111492,Old Town,Townhouse,1706,3,2,1,1983,New,0,1,0,0,1.89,5,55,70,2,65,619000,362.84,650000,-4.8,35,0,-0.1
108859,Old Town,Studio,558,0,1,16,2022,Good,0,1,0,0,2.0,5,55,70,2,65,113000,202.51,118000,-4.2,42,0,-0.8
102788,Westside Heights,Condo,1356,3,1,7,1991,Average,0,0,0,0,0.1,9,12,40,8,35,784000,578.17,766000,2.3,41,0,9.6
104768,Riverside Park,Penthouse,2998,2,3,34,1961,Renovated,0,0,0,1,1.14,8,18,35,9,25,3994000,1332.22,3670000,8.8,106,0,12.7
105369,Westside Heights,Apartment,980,2,1,6,1989,Renovated,0,0,1,0,0.76,9,12,40,8,35,589000,601.02,600000,-1.8,30,1,14.3
108775,Industrial Edge,Studio,584,0,1,13,2006,Good,1,0,0,0,2.52,4,62,15,1,72,83000,142.12,79000,5.1,41,0,3.9
100004,Westside Heights,Apartment,1131,2,2,14,2021,Average,0,0,1,0,0.19,9,12,40,8,35,615000,543.77,615000,0.0,23,1,9.3
108587,Riverside Park,Condo,1772,2,2,14,1999,Average,0,1,0,1,1.26,8,18,35,9,25,817000,461.06,808000,1.1,35,1,8.8
100310,Industrial Edge,Apartment,622,3,1,13,2021,New,0,1,1,0,2.6,4,62,15,1,72,134000,215.43,139000,-3.6,9,1,1.5
101178,University Quarter,Apartment,1297,1,2,19,2011,Average,1,1,0,0,0.73,8,25,65,6,60,451000,347.73,425000,6.1,41,0,8.7
102143,Riverside Park,Townhouse,1902,2,2,1,1984,New,0,0,0,1,0.67,8,18,35,9,25,1165000,612.51,1190000,-2.1,14,0,7.1
100934,Suburban Green,Condo,1403,2,2,3,1981,Good,0,0,0,0,2.99,9,10,20,8,18,485000,345.69,441000,10.0,45,1,6.7
105486,Midtown East,Townhouse,1965,2,2,2,1996,Average,1,0,0,0,0.93,7,30,60,5,55,875000,445.29,832000,5.2,31,0,6.7
103493,Tech District,Condo,1642,2,1,5,2001,Average,1,0,0,1,0.78,7,20,55,4,50,800000,487.21,888000,-9.9,20,1,12.0
101048,Lakefront,Townhouse,1742,2,2,2,1985,Average,0,1,0,0,0.93,9,8,25,10,15,1202000,690.01,1105000,8.8,123,1,7.3
104149,Midtown East,Condo,1546,2,2,17,1996,New,0,1,0,1,0.51,7,30,60,5,55,1033000,668.18,969000,6.6,36,1,9.3
108855,Westside Heights,Condo,1136,2,2,5,1985,Needs Work,1,1,0,0,0.23,9,12,40,8,35,494000,434.86,537000,-8.0,15,1,14.0
101768,Old Town,Condo,945,2,1,13,2019,Good,1,1,1,0,1.55,5,55,70,2,65,312000,330.16,345000,-9.6,29,1,-3.5
109821,University Quarter,Studio,434,0,1,12,2024,Renovated,0,1,0,0,0.51,8,25,65,6,60,132000,304.15,123000,7.3,17,1,6.3
110479,Downtown Core,Apartment,805,3,2,4,2013,Renovated,1,0,1,0,0.56,6,45,85,3,78,473000,587.58,447000,5.8,43,0,4.9
102859,Midtown East,Penthouse,2806,2,3,34,2014,Average,1,0,1,1,0.29,7,30,60,5,55,2790000,994.3,3021000,-7.6,21,1,5.5
107949,Suburban Green,Condo,826,2,2,1,2016,Renovated,0,0,0,0,2.99,9,10,20,8,18,273000,330.51,281000,-2.8,15,1,4.2
111437,Suburban Green,Townhouse,1269,3,3,1,1999,Renovated,1,0,0,0,2.96,9,10,20,8,18,505000,397.95,494000,2.2,8,0,5.6
100729,Lakefront,Studio,431,0,1,23,2002,Good,1,0,1,0,1.27,9,8,25,10,15,224000,519.72,227000,-1.3,26,1,9.7
101075,Lakefront,Studio,383,0,1,11,2021,Good,1,1,0,0,1.44,9,8,25,10,15,182000,475.2,178000,2.2,24,1,10.7
105374,Westside Heights,Studio,587,0,1,23,2017,Renovated,1,1,0,0,0.41,9,12,40,8,35,292000,497.44,319000,-8.5,28,1,13.8
111962,Old Town,Studio,484,0,1,9,2020,Good,0,1,0,0,1.87,5,55,70,2,65,103000,212.81,98000,5.1,32,1,-4.3
109026,Riverside Park,Apartment,1358,1,2,9,2015,Renovated,1,1,0,0,1.1,8,18,35,9,25,625000,460.24,664000,-5.9,6,1,11.8
109344,Downtown Core,Apartment,727,2,2,19,2014,Renovated,0,0,0,0,0.67,6,45,85,3,78,377000,518.57,402000,-6.2,19,1,4.4
102465,North Valley,Apartment,1344,2,2,21,2004,Good,1,1,1,1,4.1,7,15,12,7,12,365000,271.58,347000,5.2,32,1,4.0
103702,North Valley,Apartment,694,2,1,13,1987,Average,1,0,0,0,3.89,7,15,12,7,12,127000,183.0,133000,-4.5,25,1,2.5
101303,Lakefront,Penthouse,2299,4,3,34,1962,Good,0,0,0,0,0.99,9,8,25,10,15,3534000,1537.19,3525000,0.3,21,1,8.1
110101,Suburban Green,Apartment,1223,2,2,25,2002,Good,0,1,0,0,3.29,9,10,20,8,18,383000,313.16,391000,-2.0,22,1,8.2
110424,Suburban Green,Apartment,1170,1,1,10,1988,Average,1,0,0,0,3.32,9,10,20,8,18,287000,245.3,301000,-4.7,45,1,4.2
102320,Westside Heights,Apartment,863,2,1,23,2002,New,1,0,1,0,0.1,9,12,40,8,35,798000,924.68,719000,11.0,77,1,10.0
106176,Old Town,Apartment,1297,1,2,25,2012,Renovated,0,1,0,1,1.81,5,55,70,2,65,427000,329.22,451000,-5.3,5,1,-3.8
108188,Harbor View,Condo,1228,3,2,8,1980,Renovated,0,1,0,1,1.13,6,28,50,7,40,693000,564.33,760000,-8.8,1,1,10.0
107215,Lakefront,Studio,380,0,1,12,1961,New,1,1,0,0,1.51,9,8,25,10,15,229000,602.63,212000,8.0,23,1,8.6
110577,Industrial Edge,Studio,512,0,1,19,2010,Average,0,0,1,1,2.62,4,62,15,1,72,68000,132.81,66000,3.0,43,1,3.6
111632,Westside Heights,Apartment,976,2,1,25,2001,Average,1,1,0,0,0.39,9,12,40,8,35,535000,548.16,575000,-7.0,1,1,13.0
105103,Midtown East,Apartment,659,3,1,4,2000,Average,1,0,1,0,0.48,7,30,60,5,55,251000,380.88,249000,0.8,39,1,9.5
105935,Old Town,Apartment,785,1,2,8,1994,Good,0,0,1,1,1.27,5,55,70,2,65,215000,273.89,237000,-9.3,8,1,-0.3
106877,Old Town,Apartment,780,2,1,9,2021,Needs Work,1,0,0,0,1.38,5,55,70,2,65,165000,211.54,157000,5.1,36,1,0.2
106099,Riverside Park,Studio,373,0,1,19,1981,Needs Work,1,0,1,1,0.67,8,18,35,9,25,96000,257.37,103000,-6.8,24,1,7.6
100780,Harbor View,Studio,536,0,1,7,2009,Good,0,0,1,0,1.27,6,28,50,7,40,204000,380.6,191000,6.8,40,1,10.5
103182,Westside Heights,Apartment,738,2,1,25,1993,Renovated,0,0,0,0,0.47,9,12,40,8,35,557000,754.74,500000,11.4,100,0,10.6
105460,Tech District,Townhouse,1446,4,3,1,1984,Good,0,0,0,0,0.5,7,20,55,4,50,862000,596.13,879000,-1.9,19,1,17.6
103613,Old Town,Condo,989,3,2,22,1989,Good,1,1,0,0,1.94,5,55,70,2,65,353000,356.93,351000,0.6,16,1,-2.3
105089,Harbor View,Condo,1397,2,2,14,2023,Renovated,0,0,0,1,1.5,6,28,50,7,40,882000,631.35,850000,3.8,24,0,8.9
107840,Harbor View,Apartment,719,1,2,12,2001,Good,1,1,1,1,1.12,6,28,50,7,40,393000,546.59,400000,-1.8,5,1,13.7
110370,Riverside Park,Condo,1313,1,2,11,2002,Renovated,1,0,0,0,0.75,8,18,35,9,25,816000,621.48,750000,8.8,101,0,11.7
108190,Westside Heights,Apartment,600,1,1,19,2006,Good,0,0,0,1,0.22,9,12,40,8,35,346000,576.67,376000,-8.0,28,1,13.3
111156,Riverside Park,Apartment,926,2,1,4,2003,Needs Work,1,1,0,1,1.2,8,18,35,9,25,262000,282.94,285000,-8.1,8,1,11.3
110615,Harbor View,Studio,467,0,1,5,2019,Good,1,0,0,0,0.93,6,28,50,7,40,164000,351.18,167000,-1.8,12,0,11.1
107711,Suburban Green,Penthouse,2142,4,2,20,1990,Good,1,1,0,1,3.22,9,10,20,8,18,1733000,809.06,1595000,8.7,75,0,4.4
107290,Suburban Green,Apartment,907,1,1,8,1963,Good,1,0,0,0,3.21,9,10,20,8,18,250000,275.63,264000,-5.3,15,0,5.1
111519,University Quarter,Condo,1725,3,2,2,2018,Average,0,1,0,0,0.8,8,25,65,6,60,503000,291.59,543000,-7.4,18,1,4.9
106602,Downtown Core,Apartment,1173,2,2,8,1966,New,0,1,0,0,0.6,6,45,85,3,78,679000,578.86,677000,0.3,14,1,5.8
110719,Midtown East,Penthouse,2915,3,3,19,1979,Needs Work,1,1,0,1,0.36,7,30,60,5,55,2230000,765.01,2190000,1.8,19,1,7.2
110790,Westside Heights,Studio,375,0,1,4,2006,Good,1,1,0,0,0.73,9,12,40,8,35,148000,394.67,157000,-5.7,21,1,13.6
104901,Westside Heights,Penthouse,2762,3,2,21,2005,Renovated,0,1,0,0,0.5,9,12,40,8,35,3985000,1442.8,4113000,-3.1,33,1,10.6
108585,Tech District,Studio,597,0,1,21,2008,Renovated,0,0,0,0,0.41,7,20,55,4,50,303000,507.54,279000,8.6,74,1,14.2
104571,University Quarter,Townhouse,1464,3,3,3,1976,Good,0,0,0,1,0.84,8,25,65,6,60,596000,407.1,578000,3.1,13,1,7.1
109000,Midtown East,Apartment,1179,3,1,19,1998,Average,1,1,1,0,0.46,7,30,60,5,55,482000,408.82,511000,-5.7,18,1,7.9
106701,Harbor View,Condo,800,1,2,12,1986,Average,1,0,0,0,1.35,6,28,50,7,40,382000,477.5,393000,-2.8,33,1,11.7
106223,Midtown East,Apartment,1353,3,1,1,2012,Good,0,0,0,0,0.53,7,30,60,5,55,499000,368.81,509000,-2.0,10,1,7.0
111783,Harbor View,Studio,404,0,1,4,1963,Renovated,1,0,0,0,0.99,6,28,50,7,40,167000,413.37,157000,6.4,9,1,8.4
111872,Tech District,Condo,1469,3,2,13,1969,Average,0,0,1,0,0.4,7,20,55,4,50,878000,597.69,846000,3.8,18,1,16.1
102621,Lakefront,Condo,869,2,1,14,2015,Good,0,1,0,0,1.21,9,8,25,10,15,567000,652.47,615000,-7.8,9,1,11.9
108641,North Valley,Condo,1149,1,1,19,2018,Good,1,0,0,0,4.5,7,15,12,7,12,332000,288.95,300000,10.7,73,0,1.0
104125,Midtown East,Apartment,1396,2,1,13,1968,Average,1,0,0,1,0.36,7,30,60,5,55,513000,367.48,559000,-8.2,30,0,6.2
107108,Westside Heights,Condo,1066,2,2,23,2015,Renovated,1,0,1,1,0.32,9,12,40,8,35,881000,826.45,953000,-7.6,1,1,14.8
104556,North Valley,Condo,1728,3,2,10,1974,Renovated,1,1,0,0,4.46,7,15,12,7,12,479000,277.2,478000,0.2,17,1,2.2
103001,Lakefront,Studio,429,0,1,4,1994,Average,1,0,0,0,0.92,9,8,25,10,15,173000,403.26,169000,2.4,19,1,11.5
107980,Lakefront,Condo,1131,2,1,6,1963,Renovated,1,0,0,0,1.05,9,8,25,10,15,785000,694.08,859000,-8.6,17,1,7.3
109648,Industrial Edge,Condo,1799,2,2,17,2004,Average,1,0,1,0,2.6,4,62,15,1,72,386000,214.56,356000,8.4,71,1,3.1
109490,Westside Heights,Penthouse,3388,4,3,31,2012,Average,1,0,0,0,0.51,9,12,40,8,35,4158000,1227.27,4394000,-5.4,16,1,12.8
101776,Midtown East,Apartment,622,2,1,8,1976,Good,0,0,0,0,0.73,7,30,60,5,55,257000,413.18,243000,5.8,44,1,5.5
109385,Industrial Edge,Townhouse,1989,3,2,1,1980,Average,0,1,0,0,2.31,4,62,15,1,72,365000,183.51,362000,0.8,11,0,1.5
100639,Westside Heights,Studio,537,0,1,18,1993,Average,0,0,1,1,0.28,9,12,40,8,35,217000,404.1,232000,-6.5,36,1,12.7
108093,Lakefront,Apartment,1171,2,2,8,2020,Renovated,0,1,0,1,1.29,9,8,25,10,15,712000,608.03,783000,-9.1,2,0,6.6
110042,Tech District,Condo,1335,2,1,4,2004,Needs Work,1,0,0,0,0.65,7,20,55,4,50,552000,413.48,555000,-0.5,37,0,14.4
110542,Downtown Core,Condo,1314,2,1,9,2015,Good,1,0,1,1,0.69,6,45,85,3,78,817000,621.77,812000,0.6,5,1,5.7
101167,Midtown East,Apartment,1293,1,2,19,2010,Renovated,0,0,1,1,0.64,7,30,60,5,55,681000,526.68,666000,2.3,43,0,8.2
110190,Suburban Green,Apartment,909,3,1,7,1977,Good,0,1,1,1,3.31,9,10,20,8,18,296000,325.63,280000,5.7,32,1,7.3
105272,University Quarter,Penthouse,2479,4,4,38,1996,Renovated,0,1,0,0,0.42,8,25,65,6,60,2642000,1065.75,2473000,6.8,27,1,3.5
105502,Downtown Core,Studio,503,0,1,1,1976,Good,0,0,0,0,0.4,6,45,85,3,78,171000,339.96,170000,0.6,44,1,2.9
110501,University Quarter,Apartment,819,2,2,18,1999,Average,1,0,0,1,1.07,8,25,65,6,60,237000,289.38,261000,-9.2,8,1,5.6
