date,day_of_week,is_weekend,is_holiday,season,weather_condition,temperature_f,humidity_pct,wind_mph,precipitation_inches,is_raining,is_snowing,business_type,revenue,customer_count,online_order_pct,cancellation_rate
2024-09-28,Saturday,1,0,Fall,Windy,53,40,11,0,0,0,Ice Cream / Cold Drinks,3448.31,431,11,2.6
2024-02-06,Tuesday,0,0,Winter,Light Rain,44,48,17,0.04,1,0,Retail Store,14079.1,402,32,5.5
2025-08-10,Sunday,1,0,Summer,Windy,75,39,15,0,0,0,E-Commerce,28773.68,523,92,4.8
2024-06-01,Saturday,1,0,Summer,Cloudy,91,71,11,0,0,0,E-Commerce,29523.31,536,94,2.1
2024-10-01,Tuesday,0,0,Fall,Cloudy,66,83,15,0,0,0,Restaurant Dine-In,13041.81,289,20,7.7
2025-12-08,Monday,0,0,Winter,Clear & Cold,35,75,3,0,0,0,Food Delivery,8514.94,387,100,4.6
2025-11-19,Wednesday,0,0,Fall,Clear & Cold,65,83,6,0,0,0,Outdoor Events,9787.78,326,14,2.4
2024-10-13,Sunday,1,1,Fall,Light Rain,60,32,13,0.29,1,0,Gym / Fitness,4144.3,127,35,6.4
2025-05-14,Wednesday,0,0,Spring,Cloudy,70,37,7,0,0,0,Ride-Hailing,17593.52,977,35,4.6
2024-04-28,Sunday,1,0,Spring,Clear & Cold,54,57,30,0,0,0,E-Commerce,27441.95,498,92,4.3
2024-04-10,Wednesday,0,0,Spring,Light Rain,54,42,35,0.09,1,0,Food Delivery,9450.04,429,88,5.1
2025-01-14,Tuesday,0,0,Winter,Light Rain,42,89,31,0.1,1,0,Ice Cream / Cold Drinks,1613.56,201,14,6.7
2025-03-31,Monday,0,0,Spring,Thunderstorm,53,58,14,1.23,1,0,Movie Theater,7324.81,488,40,5.9
2025-11-24,Monday,0,0,Fall,Sunny,65,33,15,0,0,0,Retail Store,14758.14,421,17,6.6
2025-12-24,Wednesday,0,0,Winter,Clear & Cold,40,91,17,0,0,0,Ride-Hailing,18412.18,1022,37,6.8
2024-04-15,Monday,0,0,Spring,Thunderstorm,49,82,8,0.73,1,0,E-Commerce,27102.59,492,86,5.3
2025-02-08,Saturday,1,0,Winter,Cloudy,43,90,29,0,0,0,Restaurant Dine-In,13967.74,310,7,2.4
2025-05-19,Monday,0,0,Spring,Cloudy,63,73,4,0,0,0,Ice Cream / Cold Drinks,2592.77,324,21,6.2
2024-10-05,Saturday,1,0,Fall,Hot & Humid,47,46,19,0,0,0,Coffee Shop,3064.12,510,23,5.1
2025-04-02,Wednesday,0,0,Spring,Sunny,48,52,25,0,0,0,Movie Theater,5931.9,395,28,5.1
2024-08-06,Tuesday,0,0,Summer,Thunderstorm,85,38,10,0.41,1,0,Outdoor Events,2593.32,86,14,20.9
2025-09-11,Thursday,0,0,Fall,Windy,50,89,19,0,0,0,Food Delivery,9101.08,413,85,4.5
2025-06-25,Wednesday,0,0,Summer,Sunny,75,32,12,0,0,0,Gym / Fitness,4432.28,159,30,5.9
2025-06-12,Thursday,0,0,Summer,Foggy,95,69,14,0.04,0,0,Ride-Hailing,22592.39,1255,35,7.5
2025-10-11,Saturday,1,0,Fall,Clear & Cold,65,35,16,0,0,0,Ride-Hailing,18954.45,1053,12,5.1
2025-11-14,Friday,0,0,Fall,Windy,58,38,21,0,0,0,Ice Cream / Cold Drinks,2771.12,346,15,5.8
2024-04-29,Monday,0,0,Spring,Light Rain,62,45,7,0.15,1,0,Gym / Fitness,4208.77,200,35,6.4
2024-05-09,Thursday,0,0,Spring,Sunny,59,52,31,0,0,0,Ice Cream / Cold Drinks,2380.94,297,24,3.8
2024-06-13,Thursday,0,0,Summer,Cloudy,84,41,25,0,0,0,Movie Theater,5301.62,353,27,7.8
2025-07-30,Wednesday,0,0,Summer,Clear & Cold,97,88,17,0,0,0,Coffee Shop,2458.86,409,18,2.7
2024-02-10,Saturday,1,0,Winter,Clear & Cold,35,43,35,0,0,0,Coffee Shop,3171.85,528,17,6.9
2025-01-08,Wednesday,0,0,Winter,Windy,35,65,17,0,0,0,Gym / Fitness,4248.11,288,24,5.5
2025-05-28,Wednesday,0,0,Spring,Cloudy,59,42,16,0,0,0,Movie Theater,5786.45,385,12,6.8
2025-03-27,Thursday,0,0,Spring,Windy,55,41,27,0,0,0,E-Commerce,21672.08,394,97,7.8
2025-12-13,Saturday,1,0,Winter,Cloudy,29,77,16,0,0,0,Ice Cream / Cold Drinks,2188.72,273,37,5.1
2024-04-16,Tuesday,0,0,Spring,Cloudy,69,80,23,0,0,0,Food Delivery,8808.98,400,89,2.8
2025-02-07,Friday,0,0,Winter,Cloudy,31,76,18,0,0,0,Coffee Shop,4647.48,774,39,3.0
2024-10-15,Tuesday,0,0,Fall,Foggy,70,66,9,0.29,0,0,Restaurant Dine-In,12009.84,266,21,7.8
2025-11-19,Wednesday,0,0,Fall,Clear & Cold,65,83,6,0,0,0,Restaurant Dine-In,13188.13,293,25,3.9
2025-06-02,Monday,0,0,Summer,Hot & Humid,77,53,27,0,0,0,Movie Theater,5328.72,355,17,6.8
2025-06-03,Tuesday,0,0,Summer,Hot & Humid,84,69,15,0,0,0,Gym / Fitness,5115.45,260,21,7.5
2025-06-26,Thursday,0,0,Summer,Cloudy,87,40,11,0,0,0,Ice Cream / Cold Drinks,5264.0,658,39,6.6
2024-04-23,Tuesday,0,0,Spring,Sunny,50,62,14,0,0,0,Outdoor Events,8611.82,287,20,7.8
2024-07-07,Sunday,1,0,Summer,Clear & Cold,96,89,19,0,0,0,Ride-Hailing,23857.85,1325,29,3.4
2025-11-28,Friday,0,0,Fall,Sunny,59,87,18,0,0,0,Ice Cream / Cold Drinks,2609.63,326,27,5.9
2024-10-09,Wednesday,0,0,Fall,Cloudy,70,30,5,0,0,0,Movie Theater,5842.43,389,25,3.4
2025-12-13,Saturday,1,0,Winter,Cloudy,29,77,16,0,0,0,Ride-Hailing,23007.93,1278,37,4.5
2024-01-04,Thursday,0,0,Winter,Clear & Cold,37,31,9,0,0,0,Restaurant Dine-In,10916.69,242,15,2.7
2024-03-11,Monday,0,1,Spring,Snow,55,51,17,2.31,0,1,Ride-Hailing,24493.9,1360,28,2.7
2025-08-03,Sunday,1,0,Summer,Cloudy,83,33,5,0,0,0,Ice Cream / Cold Drinks,4003.23,500,14,5.4
2025-10-30,Thursday,0,0,Fall,Light Rain,53,79,12,0.12,1,0,Retail Store,11396.59,325,32,3.3
2025-02-10,Monday,0,0,Winter,Foggy,24,56,6,0.18,0,0,Ride-Hailing,23112.08,1284,22,4.8
2024-08-09,Friday,0,0,Summer,Sunny,92,55,3,0,0,0,Outdoor Events,7058.24,235,17,7.5
2025-06-01,Sunday,1,0,Summer,Light Rain,83,88,27,0.18,1,0,Coffee Shop,3478.67,579,21,5.4
2024-06-07,Friday,0,0,Summer,Heavy Rain,88,87,26,0.9,1,0,E-Commerce,32774.62,595,93,4.8
2025-03-09,Sunday,1,0,Spring,Light Rain,57,94,29,0.15,1,0,Gym / Fitness,3488.12,254,18,5.1
2024-01-25,Thursday,0,0,Winter,Cloudy,21,72,8,0,0,0,Outdoor Events,7838.49,261,33,2.5
2024-04-29,Monday,0,0,Spring,Light Rain,62,45,7,0.15,1,0,Retail Store,12841.96,366,26,5.6
2024-11-08,Friday,0,0,Fall,Sunny,48,70,9,0,0,0,Gym / Fitness,4652.78,154,11,5.4
2025-04-10,Thursday,0,0,Spring,Light Rain,61,86,24,0.21,1,0,Retail Store,9754.02,278,43,2.7
2025-05-21,Wednesday,0,0,Spring,Clear & Cold,75,37,6,0,0,0,Gym / Fitness,4741.59,128,28,6.2
2024-11-08,Friday,0,0,Fall,Sunny,48,70,9,0,0,0,Restaurant Dine-In,12791.13,284,20,7.0
2025-06-16,Monday,0,0,Summer,Cloudy,85,74,14,0,0,0,Ride-Hailing,17286.86,960,34,2.7
2024-05-19,Sunday,1,0,Spring,Cloudy,47,85,10,0,0,0,Retail Store,18888.77,539,24,5.9
2024-11-25,Monday,0,0,Fall,Light Rain,59,89,20,0.02,1,0,Gym / Fitness,3782.28,126,30,2.2
2025-06-06,Friday,0,0,Summer,Cloudy,86,49,35,0,0,0,Retail Store,12777.03,365,19,3.4
2024-10-18,Friday,0,0,Fall,Cloudy,46,43,23,0,0,0,E-Commerce,23512.08,427,89,3.8
2025-02-12,Wednesday,0,0,Winter,Light Rain,30,36,35,0.18,1,0,Outdoor Events,1350.0,45,18,7.9
2025-06-02,Monday,0,0,Summer,Hot & Humid,77,53,27,0,0,0,Gym / Fitness,4231.36,248,32,5.5
2024-03-09,Saturday,1,0,Spring,Windy,71,82,33,0,0,0,E-Commerce,27778.53,505,96,6.2
2025-07-16,Wednesday,0,0,Summer,Heavy Rain,98,51,8,1.06,1,0,Movie Theater,8984.05,598,37,5.4
2024-05-04,Saturday,1,0,Spring,Windy,60,60,17,0,0,0,Gym / Fitness,4534.51,295,11,7.1
2024-04-13,Saturday,1,0,Spring,Light Rain,55,42,29,0.2,1,0,Restaurant Dine-In,13436.28,298,33,2.1
2025-12-29,Monday,0,0,Winter,Cloudy,35,65,28,0,0,0,Gym / Fitness,3766.64,225,37,7.7
2024-12-07,Saturday,1,0,Winter,Light Rain,26,69,22,0.23,1,0,Outdoor Events,4534.34,151,22,6.6
2025-09-03,Wednesday,0,0,Fall,Windy,55,70,32,0,0,0,Ride-Hailing,17133.62,951,26,7.7
2025-03-14,Friday,0,0,Spring,Cloudy,72,31,2,0,0,0,Ride-Hailing,21913.61,1217,39,4.5
2024-11-27,Wednesday,0,0,Fall,Thunderstorm,67,65,34,1.44,1,0,Ice Cream / Cold Drinks,1240.56,155,17,3.3
2024-04-11,Thursday,0,0,Spring,Foggy,48,59,31,0.3,0,0,Restaurant Dine-In,11228.04,249,6,7.1
2025-08-29,Friday,0,0,Summer,Sunny,89,82,14,0,0,0,Coffee Shop,2633.85,438,39,3.6
2024-04-19,Friday,0,0,Spring,Sunny,64,68,33,0,0,0,Ride-Hailing,21259.82,1181,27,6.9
2025-11-28,Friday,0,0,Fall,Sunny,59,87,18,0,0,0,Coffee Shop,3056.22,509,29,5.2
2025-06-28,Saturday,1,0,Summer,Thunderstorm,84,43,9,1.2,1,0,Food Delivery,13467.65,612,97,7.7
2024-05-11,Saturday,1,0,Spring,Light Rain,45,73,28,0.1,1,0,Restaurant Dine-In,9334.34,207,26,2.5
2024-04-18,Thursday,0,0,Spring,Cloudy,57,70,5,0,0,0,Gym / Fitness,4792.97,95,31,2.4
2025-06-05,Thursday,0,0,Summer,Hot & Humid,79,38,3,0,0,0,Ice Cream / Cold Drinks,3309.95,413,20,4.8
2025-03-07,Friday,0,0,Spring,Thunderstorm,61,39,17,1.22,1,0,Coffee Shop,3945.68,657,35,3.3
2025-08-18,Monday,0,0,Summer,Heavy Rain,85,87,29,1.92,1,0,Ice Cream / Cold Drinks,2364.95,295,37,2.2
2025-07-29,Tuesday,0,0,Summer,Thunderstorm,99,55,27,1.33,1,0,Ice Cream / Cold Drinks,3506.41,438,28,7.8
2025-09-07,Sunday,1,0,Fall,Clear & Cold,66,31,32,0,0,0,E-Commerce,28460.64,517,91,6.6
2024-01-15,Monday,0,0,Winter,Snow,27,64,29,2.2,0,1,Restaurant Dine-In,5117.67,113,38,28.6
2025-11-28,Friday,0,0,Fall,Sunny,59,87,18,0,0,0,Gym / Fitness,4658.91,161,12,2.6
2025-05-19,Monday,0,0,Spring,Cloudy,63,73,4,0,0,0,E-Commerce,23977.78,435,87,2.3
2025-07-19,Saturday,1,0,Summer,Cloudy,87,73,17,0,0,0,Coffee Shop,2806.05,467,11,7.4
2024-11-07,Thursday,0,0,Fall,Foggy,61,57,2,0.14,0,0,Ride-Hailing,18848.26,1047,17,2.7
2025-06-08,Sunday,1,0,Summer,Hot & Humid,80,93,29,0,0,0,Movie Theater,7701.76,513,31,7.9
2024-11-09,Saturday,1,0,Fall,Clear & Cold,63,56,9,0,0,0,Coffee Shop,3439.96,573,12,6.7
2025-07-23,Wednesday,0,0,Summer,Sunny,75,65,6,0,0,0,Restaurant Dine-In,12185.6,270,13,2.6
2024-03-26,Tuesday,0,0,Spring,Thunderstorm,46,90,35,0.91,1,0,Ride-Hailing,28114.26,1561,16,13.9
2024-12-09,Monday,0,0,Winter,Cloudy,35,39,22,0,0,0,E-Commerce,27955.66,508,87,7.2
2024-01-19,Friday,0,0,Winter,Light Rain,34,62,16,0.04,1,0,Ride-Hailing,25512.12,1417,10,5.4
2024-03-25,Monday,0,0,Spring,Heavy Rain,74,80,33,0.35,1,0,Ice Cream / Cold Drinks,1472.47,184,25,2.4
2025-08-24,Sunday,1,0,Summer,Sunny,95,46,19,0,0,0,Food Delivery,11054.95,502,86,4.7
2025-05-21,Wednesday,0,0,Spring,Clear & Cold,75,37,6,0,0,0,Ice Cream / Cold Drinks,2797.93,349,40,3.3
2025-09-21,Sunday,1,0,Fall,Sunny,60,66,2,0,0,0,Coffee Shop,3672.51,612,10,8.0
2025-12-03,Wednesday,0,0,Winter,Light Rain,42,88,14,0.29,1,0,Coffee Shop,3880.61,646,31,3.5
2024-09-08,Sunday,1,0,Fall,Windy,68,35,30,0,0,0,Ice Cream / Cold Drinks,3172.52,396,15,4.2
2024-12-07,Saturday,1,0,Winter,Light Rain,26,69,22,0.23,1,0,E-Commerce,33885.57,616,93,3.4
2024-02-15,Thursday,0,0,Winter,Cloudy,37,63,30,0,0,0,Restaurant Dine-In,11488.19,255,9,7.1
2024-05-05,Sunday,1,0,Spring,Light Rain,58,34,34,0.11,1,0,Food Delivery,12192.95,554,99,7.9
2024-10-06,Sunday,1,0,Fall,Light Rain,57,75,25,0.27,1,0,E-Commerce,33997.0,618,87,3.3
2024-08-06,Tuesday,0,0,Summer,Thunderstorm,85,38,10,0.41,1,0,Retail Store,12738.22,363,39,5.5
2025-05-04,Sunday,1,0,Spring,Snow,45,37,6,2.62,0,1,Movie Theater,7269.91,484,26,7.4
2025-05-17,Saturday,1,0,Spring,Heavy Rain,74,68,27,1.86,1,0,Movie Theater,9356.32,623,22,2.6
2024-11-29,Friday,0,0,Fall,Foggy,50,81,28,0.11,0,0,Food Delivery,8368.94,380,93,3.9
2024-04-25,Thursday,0,0,Spring,Hot & Humid,65,76,27,0,0,0,Movie Theater,6486.61,432,17,2.4
2024-03-21,Thursday,0,0,Spring,Sunny,72,83,16,0,0,0,E-Commerce,25576.18,465,94,4.0
2025-04-29,Tuesday,0,0,Spring,Cloudy,60,71,29,0,0,0,Restaurant Dine-In,10362.78,230,16,4.9
2025-05-04,Sunday,1,0,Spring,Snow,45,37,6,2.62,0,1,E-Commerce,33984.56,617,85,2.2
2024-05-30,Thursday,0,0,Spring,Light Rain,54,71,2,0.04,1,0,E-Commerce,29991.05,545,99,6.7
2025-08-30,Saturday,1,0,Summer,Light Rain,77,66,4,0.02,1,0,Movie Theater,10246.94,683,36,7.0
2025-04-02,Wednesday,0,0,Spring,Sunny,48,52,25,0,0,0,Gym / Fitness,4471.03,271,30,6.8
2024-04-08,Monday,0,0,Spring,Sunny,47,85,29,0,0,0,Food Delivery,6626.74,301,97,2.0
2025-09-16,Tuesday,0,1,Fall,Cloudy,47,36,31,0,0,0,Food Delivery,11074.85,503,87,7.7
2024-09-23,Monday,0,0,Fall,Foggy,50,39,31,0.15,0,0,Retail Store,12648.25,361,25,7.6
2024-09-07,Saturday,1,0,Fall,Windy,54,41,21,0,0,0,Coffee Shop,3408.66,568,11,2.5
2024-07-13,Saturday,1,0,Summer,Hot & Humid,84,54,28,0,0,0,Gym / Fitness,2884.7,299,32,4.4
2025-11-09,Sunday,1,0,Fall,Foggy,48,30,26,0.16,0,0,Gym / Fitness,3478.7,119,35,6.6
2025-08-02,Saturday,1,0,Summer,Light Rain,77,71,10,0.15,1,0,Outdoor Events,9495.12,316,24,5.6
2025-08-30,Saturday,1,0,Summer,Light Rain,77,66,4,0.02,1,0,Ice Cream / Cold Drinks,3620.23,452,24,2.6
2024-11-29,Friday,0,0,Fall,Foggy,50,81,28,0.11,0,0,Coffee Shop,2743.81,457,30,6.6
2025-01-09,Thursday,0,0,Winter,Clear & Cold,45,55,22,0,0,0,Food Delivery,7757.74,352,87,4.1
2024-09-18,Wednesday,0,0,Fall,Cloudy,50,91,11,0,0,0,Outdoor Events,9284.85,309,40,7.7
2024-09-13,Friday,0,0,Fall,Snow,61,60,19,1.24,0,1,Coffee Shop,3936.25,656,16,6.2
2025-06-27,Friday,0,0,Summer,Windy,83,33,23,0,0,0,Retail Store,13422.62,383,14,5.1
2024-09-05,Thursday,0,0,Fall,Heavy Rain,49,39,19,1.99,1,0,Coffee Shop,4077.47,679,10,7.8
2025-03-25,Tuesday,0,0,Spring,Sunny,59,62,8,0,0,0,Ride-Hailing,17365.18,964,33,7.0
2025-05-17,Saturday,1,0,Spring,Heavy Rain,74,68,27,1.86,1,0,Outdoor Events,4762.0,158,31,18.7
2024-10-22,Tuesday,0,0,Fall,Clear & Cold,69,38,5,0,0,0,Ice Cream / Cold Drinks,2372.29,296,24,4.3
2024-11-29,Friday,0,0,Fall,Foggy,50,81,28,0.11,0,0,Retail Store,10612.52,303,10,4.4
2025-09-30,Tuesday,0,0,Fall,Cloudy,63,33,25,0,0,0,Gym / Fitness,4465.44,60,15,7.2
2025-05-20,Tuesday,0,0,Spring,Sunny,73,35,34,0,0,0,Restaurant Dine-In,8541.6,189,22,3.8
2024-02-08,Thursday,0,0,Winter,Cloudy,29,49,23,0,0,0,Movie Theater,6824.32,454,17,8.0
2024-03-22,Friday,0,0,Spring,Hot & Humid,62,61,11,0,0,0,Ride-Hailing,18910.01,1050,38,7.1
2025-08-06,Wednesday,0,0,Summer,Hot & Humid,78,68,34,0,0,0,Gym / Fitness,4125.54,78,14,2.5
2025-07-04,Friday,0,0,Summer,Heavy Rain,79,32,30,0.76,1,0,Coffee Shop,3506.26,584,10,5.3
2024-03-13,Wednesday,0,0,Spring,Sunny,50,33,16,0,0,0,Food Delivery,8357.5,379,94,3.0
2025-03-12,Wednesday,0,0,Spring,Clear & Cold,72,32,7,0,0,0,Gym / Fitness,4189.36,178,26,3.1
2024-12-27,Friday,0,0,Winter,Windy,37,68,23,0,0,0,Coffee Shop,2987.95,497,29,2.3
2025-11-20,Thursday,0,0,Fall,Light Rain,65,66,34,0.12,1,0,Ice Cream / Cold Drinks,1965.87,245,20,6.6
2024-01-09,Tuesday,0,0,Winter,Light Rain,24,43,11,0.09,1,0,Gym / Fitness,4251.45,300,18,3.0
2024-08-31,Saturday,1,0,Summer,Sunny,100,36,13,0,0,0,Restaurant Dine-In,14387.68,319,10,7.9
2024-09-08,Sunday,1,0,Fall,Windy,68,35,30,0,0,0,Ride-Hailing,22259.52,1236,28,4.4
2024-02-18,Sunday,1,0,Winter,Clear & Cold,30,70,24,0,0,0,Coffee Shop,4506.48,751,17,2.8
2024-06-04,Tuesday,0,0,Summer,Cloudy,90,73,15,0,0,0,Gym / Fitness,3659.55,168,20,5.3
2024-02-01,Thursday,0,0,Winter,Clear & Cold,35,84,8,0,0,0,Outdoor Events,8518.81,283,23,6.4
2024-07-02,Tuesday,0,1,Summer,Light Rain,96,43,27,0.14,1,0,Food Delivery,12886.14,585,97,6.2
2024-09-19,Thursday,0,0,Fall,Cloudy,64,76,7,0,0,0,Ride-Hailing,17442.89,969,14,6.7
2024-02-21,Wednesday,0,0,Winter,Cloudy,35,78,11,0,0,0,Gym / Fitness,4909.62,65,32,2.8
2024-02-14,Wednesday,0,0,Winter,Clear & Cold,40,37,6,0,0,0,Coffee Shop,3559.97,593,14,2.4
2024-06-09,Sunday,1,0,Summer,Hot & Humid,90,82,26,0,0,0,Ice Cream / Cold Drinks,6012.82,751,22,4.9
2024-10-23,Wednesday,0,0,Fall,Cloudy,45,82,6,0,0,0,Outdoor Events,9188.63,306,18,4.3
2024-10-18,Friday,0,0,Fall,Cloudy,46,43,23,0,0,0,Outdoor Events,6304.02,210,26,2.6
2025-06-09,Monday,0,0,Summer,Cloudy,86,78,13,0,0,0,Coffee Shop,2187.49,364,30,6.7
2024-09-29,Sunday,1,0,Fall,Heavy Rain,66,48,22,1.43,1,0,Coffee Shop,4125.61,687,26,6.3
2024-03-09,Saturday,1,0,Spring,Windy,71,82,33,0,0,0,Retail Store,18314.54,523,7,2.7
2024-07-23,Tuesday,0,0,Summer,Cloudy,90,56,5,0,0,0,Ice Cream / Cold Drinks,4975.19,621,23,2.7
2024-06-10,Monday,0,0,Summer,Heavy Rain,88,64,23,0.76,1,0,Food Delivery,12092.37,549,97,10.8
2024-03-13,Wednesday,0,0,Spring,Sunny,50,33,16,0,0,0,Restaurant Dine-In,12742.9,283,19,5.4
2024-11-24,Sunday,1,0,Fall,Foggy,70,50,22,0.05,0,0,Outdoor Events,12234.17,407,26,6.9
2025-08-15,Friday,0,0,Summer,Hot & Humid,96,89,12,0,0,0,Movie Theater,6226.2,415,17,4.9
2024-08-30,Friday,0,0,Summer,Hot & Humid,91,58,8,0,0,0,Coffee Shop,2277.61,379,29,3.7
2024-03-12,Tuesday,0,0,Spring,Cloudy,52,53,25,0,0,0,Ice Cream / Cold Drinks,2812.66,351,39,8.0
2024-03-15,Friday,0,0,Spring,Light Rain,57,64,28,0.12,1,0,Coffee Shop,2942.85,490,37,6.6
2024-08-29,Thursday,0,0,Summer,Sunny,94,73,26,0,0,0,Movie Theater,7368.65,491,20,6.6
2024-06-07,Friday,0,0,Summer,Heavy Rain,88,87,26,0.9,1,0,Coffee Shop,2433.86,405,28,4.9
2025-01-21,Tuesday,0,0,Winter,Snow,28,95,26,1.06,0,1,Movie Theater,5527.65,368,36,3.5
2024-05-06,Monday,0,0,Spring,Light Rain,62,78,14,0.05,1,0,Ride-Hailing,25161.0,1397,18,4.2
2025-10-05,Sunday,1,0,Fall,Thunderstorm,58,85,20,0.67,1,0,Food Delivery,13858.22,629,93,10.0
2025-02-25,Tuesday,0,0,Winter,Light Rain,43,32,3,0.29,1,0,Movie Theater,7474.64,498,11,3.9
2024-02-21,Wednesday,0,0,Winter,Cloudy,35,78,11,0,0,0,Movie Theater,5409.57,360,31,6.6
2024-05-22,Wednesday,0,0,Spring,Foggy,57,33,19,0.08,0,0,Food Delivery,8129.6,369,89,2.5
2024-03-24,Sunday,1,0,Spring,Cloudy,66,52,3,0,0,0,Coffee Shop,3545.35,590,36,6.7
2025-08-25,Monday,0,0,Summer,Sunny,100,46,13,0,0,0,E-Commerce,24176.73,439,88,7.4
2025-09-13,Saturday,1,0,Fall,Sunny,45,67,17,0,0,0,Outdoor Events,12727.65,424,21,3.7
2024-02-12,Monday,0,0,Winter,Snow,36,79,32,0.65,0,1,Retail Store,8113.28,231,35,3.8
2025-10-10,Friday,0,0,Fall,Thunderstorm,63,38,32,1.31,1,0,E-Commerce,34523.64,627,85,5.4
2025-11-01,Saturday,1,0,Fall,Light Rain,63,60,6,0.13,1,0,Coffee Shop,4019.02,669,25,6.8
2025-01-14,Tuesday,0,0,Winter,Light Rain,42,89,31,0.1,1,0,E-Commerce,31389.8,570,98,6.7
2025-09-27,Saturday,1,1,Fall,Sunny,62,79,24,0,0,0,Outdoor Events,13747.0,458,31,2.0
2024-10-30,Wednesday,0,0,Fall,Cloudy,62,38,30,0,0,0,Food Delivery,8569.74,389,93,3.6
2025-05-13,Tuesday,0,0,Spring,Cloudy,58,36,31,0,0,0,Coffee Shop,2369.39,394,29,4.0
2025-07-18,Friday,0,0,Summer,Windy,75,71,29,0,0,0,E-Commerce,28262.97,513,92,4.4
2024-03-25,Monday,0,0,Spring,Heavy Rain,74,80,33,0.35,1,0,Coffee Shop,3554.47,592,23,7.3
2024-05-08,Wednesday,0,0,Spring,Hot & Humid,75,40,15,0,0,0,Retail Store,14415.49,411,21,7.0
2024-09-12,Thursday,0,0,Fall,Light Rain,58,59,16,0.11,1,0,Ice Cream / Cold Drinks,2301.69,287,15,2.2
2025-10-20,Monday,0,0,Fall,Cloudy,53,45,24,0,0,0,Ice Cream / Cold Drinks,2013.17,251,12,4.7
2025-05-12,Monday,0,0,Spring,Heavy Rain,67,47,29,0.75,1,0,Food Delivery,11555.77,525,100,9.5
2025-07-30,Wednesday,0,0,Summer,Clear & Cold,97,88,17,0,0,0,Ice Cream / Cold Drinks,5139.62,642,35,2.0
2024-04-14,Sunday,1,0,Spring,Sunny,58,30,7,0,0,0,Restaurant Dine-In,13817.69,307,22,3.2
2024-07-31,Wednesday,0,0,Summer,Sunny,80,41,11,0,0,0,Coffee Shop,3150.78,525,13,3.9
2024-06-03,Monday,0,0,Summer,Sunny,90,58,11,0,0,0,Movie Theater,6728.36,448,28,4.5
2024-11-11,Monday,0,0,Fall,Hot & Humid,60,77,8,0,0,0,E-Commerce,26287.16,477,92,2.5
2025-11-12,Wednesday,0,0,Fall,Sunny,65,34,13,0,0,0,Movie Theater,6212.99,414,28,2.1
2025-12-04,Thursday,0,0,Winter,Snow,30,56,16,1.62,0,1,E-Commerce,31591.26,574,92,6.9
2025-03-12,Wednesday,0,0,Spring,Clear & Cold,72,32,7,0,0,0,E-Commerce,26875.85,488,93,4.0
2024-06-09,Sunday,1,0,Summer,Hot & Humid,90,82,26,0,0,0,Retail Store,17684.67,505,5,3.7
2024-02-15,Thursday,0,0,Winter,Cloudy,37,63,30,0,0,0,Gym / Fitness,4453.43,138,32,2.4
2025-08-22,Friday,0,0,Summer,Cloudy,93,87,2,0,0,0,Outdoor Events,6728.31,224,28,7.5
2024-02-03,Saturday,1,0,Winter,Light Rain,44,58,29,0.26,1,0,Retail Store,14455.5,413,39,2.9
2025-08-09,Saturday,1,0,Summer,Sunny,75,90,9,0,0,0,Outdoor Events,12384.73,412,26,4.0
2025-03-24,Monday,0,0,Spring,Windy,50,40,12,0,0,0,Ride-Hailing,19116.63,1062,14,7.2
2024-03-16,Saturday,1,0,Spring,Hot & Humid,65,88,3,0,0,0,Restaurant Dine-In,17533.95,389,18,3.2
2025-04-13,Sunday,1,0,Spring,Sunny,54,41,20,0,0,0,E-Commerce,29011.82,527,96,8.0
2025-03-12,Wednesday,0,0,Spring,Clear & Cold,72,32,7,0,0,0,Coffee Shop,3320.12,553,39,2.1
2025-12-04,Thursday,0,0,Winter,Snow,30,56,16,1.62,0,1,Food Delivery,11930.7,542,96,5.0
2024-06-29,Saturday,1,0,Summer,Thunderstorm,89,44,10,1.87,1,0,E-Commerce,37584.26,683,88,2.5
2025-04-26,Saturday,1,0,Spring,Sunny,67,51,25,0,0,0,Ice Cream / Cold Drinks,3332.52,416,32,3.7
2024-03-20,Wednesday,0,0,Spring,Light Rain,61,63,12,0.12,1,0,E-Commerce,28675.02,521,96,2.9
2024-06-17,Monday,0,0,Summer,Light Rain,90,50,4,0.03,1,0,Ice Cream / Cold Drinks,4584.02,573,25,5.1
2025-09-17,Wednesday,0,0,Fall,Clear & Cold,64,43,18,0,0,0,Retail Store,16659.31,475,18,2.6
2024-06-25,Tuesday,0,0,Summer,Heavy Rain,81,58,19,0.63,1,0,Coffee Shop,4161.03,693,22,2.9
2024-05-25,Saturday,1,0,Spring,Light Rain,64,34,35,0.04,1,0,Retail Store,16701.42,477,49,2.5
2025-05-23,Friday,0,0,Spring,Sunny,48,80,30,0,0,0,E-Commerce,25253.05,459,87,3.0
2025-09-12,Friday,0,0,Fall,Windy,50,72,35,0,0,0,Movie Theater,4968.88,331,32,2.4
2024-10-09,Wednesday,0,0,Fall,Cloudy,70,30,5,0,0,0,Ride-Hailing,16476.73,915,31,4.9
2025-01-12,Sunday,1,0,Winter,Foggy,35,93,13,0.15,0,0,Gym / Fitness,3651.58,69,16,3.1
2024-11-04,Monday,0,0,Fall,Heavy Rain,63,88,26,0.84,1,0,Retail Store,8983.94,256,28,4.1
