date,query,product,position,impressions,clicks,add_to_cart,purchases,revenue,rating,review_count,price,category
2025-01-07,gaming mouse,Glorious Model O,8,126,14,2,0,0.0,4.0,2515,208.77,gaming mouse
2025-01-07,gaming mouse,Roccat Kone Pro,9,116,4,0,0,0.0,3.3,4568,266.83,gaming mouse
2025-01-07,gaming mouse,HyperX Pulsefire,10,98,1,0,0,0.0,4.2,2909,129.88,gaming mouse
2025-01-08,gaming mouse,Logitech G502 X,1,492,61,17,9,1243.99,5.0,1386,30.95,gaming mouse
2025-01-08,gaming mouse,Razer DeathAdder V3,2,324,43,8,5,493.87,4.4,1225,120.13,gaming mouse
2025-01-08,gaming mouse,SteelSeries Rival 600,3,258,22,8,2,197.11,3.1,2587,28.85,gaming mouse
2025-01-08,gaming mouse,Corsair M65 RGB,4,184,12,1,0,0.0,3.1,4447,231.48,gaming mouse
2025-01-08,gaming mouse,Zowie EC2,5,141,7,2,0,0.0,3.7,1545,42.96,gaming mouse
2025-01-08,gaming mouse,Pulsar X2,6,122,4,1,0,0.0,4.2,4288,47.74,gaming mouse
2025-01-08,gaming mouse,Endgame Gear XM2w,7,142,18,4,0,0.0,3.4,2411,84.51,gaming mouse
2025-01-08,gaming mouse,Glorious Model O,8,137,12,2,0,0.0,5.0,1963,18.91,gaming mouse
2025-01-08,gaming mouse,Roccat Kone Pro,9,126,2,0,0,0.0,3.9,1258,75.22,gaming mouse
2025-01-08,gaming mouse,HyperX Pulsefire,10,78,1,0,0,0.0,3.5,503,273.79,gaming mouse
2025-01-09,gaming mouse,Razer DeathAdder V3,1,472,54,18,7,1226.71,4.6,2088,98.84,gaming mouse
2025-01-09,gaming mouse,Endgame Gear XM2w,2,291,36,11,0,0.0,4.6,1623,252.38,gaming mouse
2025-01-09,gaming mouse,Corsair M65 RGB,3,251,18,6,1,79.65,3.3,1508,234.88,gaming mouse
2025-01-09,gaming mouse,Roccat Kone Pro,4,172,4,1,0,0.0,3.2,3082,59.83,gaming mouse
2025-01-09,gaming mouse,Pulsar X2,5,172,7,1,0,0.0,3.9,3624,46.8,gaming mouse
2025-01-09,gaming mouse,SteelSeries Rival 600,6,117,11,3,1,161.78,3.6,513,99.06,gaming mouse
2025-01-09,gaming mouse,Logitech G502 X,7,109,9,2,0,0.0,3.0,443,252.14,gaming mouse
2025-01-09,gaming mouse,HyperX Pulsefire,8,130,2,0,0,0.0,5.0,3032,266.41,gaming mouse
2025-01-09,gaming mouse,Zowie EC2,9,91,3,0,0,0.0,4.6,1940,142.22,gaming mouse
2025-01-09,gaming mouse,Glorious Model O,10,71,8,2,0,0.0,3.3,3419,11.13,gaming mouse
2025-01-10,gaming mouse,Roccat Kone Pro,1,510,32,11,4,614.52,4.5,378,265.06,gaming mouse
2025-01-10,gaming mouse,Zowie EC2,2,283,11,1,0,0.0,5.0,1464,47.17,gaming mouse
2025-01-10,gaming mouse,Pulsar X2,3,237,13,4,0,0.0,4.9,4333,219.88,gaming mouse
2025-01-10,gaming mouse,Glorious Model O,4,178,26,5,0,0.0,3.2,903,56.18,gaming mouse
2025-01-10,gaming mouse,SteelSeries Rival 600,5,138,12,4,1,155.41,4.8,3109,62.48,gaming mouse
2025-01-10,gaming mouse,Razer DeathAdder V3,6,166,9,3,0,0.0,4.3,794,281.31,gaming mouse
2025-01-10,gaming mouse,HyperX Pulsefire,7,131,2,0,0,0.0,4.7,3816,31.36,gaming mouse
2025-01-10,gaming mouse,Logitech G502 X,8,87,7,1,0,0.0,3.4,1334,13.08,gaming mouse
2025-01-10,gaming mouse,Endgame Gear XM2w,9,136,13,4,0,0.0,3.4,3172,185.1,gaming mouse
2025-01-10,gaming mouse,Corsair M65 RGB,10,96,5,1,0,0.0,3.2,3335,298.37,gaming mouse
2025-01-11,gaming mouse,HyperX Pulsefire,1,497,24,7,3,342.74,3.4,3924,76.62,gaming mouse
2025-01-11,gaming mouse,Razer DeathAdder V3,2,308,31,10,3,482.89,4.9,1683,30.43,gaming mouse
2025-01-11,gaming mouse,Corsair M65 RGB,3,223,17,4,1,148.37,3.9,4245,107.57,gaming mouse
2025-01-11,gaming mouse,Endgame Gear XM2w,4,184,24,4,0,0.0,3.4,3910,95.61,gaming mouse
2025-01-11,gaming mouse,Pulsar X2,5,151,6,2,0,0.0,4.9,1564,83.04,gaming mouse
2025-01-11,gaming mouse,Glorious Model O,6,118,15,5,0,0.0,4.2,902,33.19,gaming mouse
2025-01-11,gaming mouse,Zowie EC2,7,143,6,1,0,0.0,4.4,1537,264.59,gaming mouse
2025-01-11,gaming mouse,Logitech G502 X,8,92,8,2,0,0.0,4.0,3713,227.17,gaming mouse
2025-01-11,gaming mouse,SteelSeries Rival 600,9,79,4,0,0,0.0,4.1,1258,158.59,gaming mouse
2025-01-11,gaming mouse,Roccat Kone Pro,10,74,1,0,0,0.0,4.3,4769,285.93,gaming mouse
2025-01-12,gaming mouse,Zowie EC2,1,495,50,13,2,92.79,4.7,4767,108.85,gaming mouse
2025-01-12,gaming mouse,SteelSeries Rival 600,2,313,36,8,3,316.92,4.8,1872,241.91,gaming mouse
2025-01-12,gaming mouse,Roccat Kone Pro,3,211,9,3,1,112.55,4.7,355,128.97,gaming mouse
2025-01-12,gaming mouse,Pulsar X2,4,206,14,5,0,0.0,4.5,759,104.74,gaming mouse
2025-01-12,gaming mouse,Endgame Gear XM2w,5,145,18,7,0,0.0,3.5,4950,98.87,gaming mouse
2025-01-12,gaming mouse,Razer DeathAdder V3,6,148,8,1,0,0.0,4.5,420,69.35,gaming mouse
2025-01-12,gaming mouse,Glorious Model O,7,158,15,3,0,0.0,4.9,4542,201.89,gaming mouse
2025-01-12,gaming mouse,HyperX Pulsefire,8,96,3,1,0,0.0,3.8,134,215.91,gaming mouse
2025-01-12,gaming mouse,Corsair M65 RGB,9,95,4,0,0,0.0,4.8,2958,114.6,gaming mouse
2025-01-12,gaming mouse,Logitech G502 X,10,106,7,1,0,0.0,3.7,2613,81.09,gaming mouse
2025-01-13,gaming mouse,Logitech G502 X,1,500,55,13,5,622.17,3.6,2024,54.88,gaming mouse
2025-01-13,gaming mouse,Razer DeathAdder V3,2,290,23,8,3,387.41,3.1,1979,60.07,gaming mouse
2025-01-13,gaming mouse,SteelSeries Rival 600,3,242,21,8,2,86.87,3.9,84,88.5,gaming mouse
2025-01-13,gaming mouse,Corsair M65 RGB,4,172,9,3,0,0.0,4.1,1649,64.84,gaming mouse
2025-01-13,gaming mouse,Zowie EC2,5,161,11,3,0,0.0,3.6,368,187.9,gaming mouse
2025-01-13,gaming mouse,Pulsar X2,6,172,8,2,0,0.0,4.9,924,200.48,gaming mouse
2025-01-13,gaming mouse,Endgame Gear XM2w,7,116,10,2,0,0.0,5.0,3847,101.51,gaming mouse
2025-01-13,gaming mouse,Glorious Model O,8,90,10,2,0,0.0,3.6,1095,116.06,gaming mouse
2025-01-13,gaming mouse,Roccat Kone Pro,9,79,2,0,0,0.0,4.0,3653,32.23,gaming mouse
2025-01-13,gaming mouse,HyperX Pulsefire,10,105,2,0,0,0.0,4.7,3729,108.9,gaming mouse
2025-01-14,gaming mouse,Glorious Model O,1,517,97,23,2,250.48,3.2,2350,27.3,gaming mouse
2025-01-14,gaming mouse,HyperX Pulsefire,2,327,17,4,2,85.11,3.6,2734,79.87,gaming mouse
2025-01-14,gaming mouse,Logitech G502 X,3,227,28,10,3,355.96,3.3,2522,128.78,gaming mouse
2025-01-14,gaming mouse,Roccat Kone Pro,4,203,5,1,0,0.0,4.7,3996,232.64,gaming mouse
2025-01-14,gaming mouse,Zowie EC2,5,152,9,2,0,0.0,4.8,1252,37.08,gaming mouse
2025-01-14,gaming mouse,Corsair M65 RGB,6,134,6,1,0,0.0,3.8,1141,214.55,gaming mouse
2025-01-14,gaming mouse,Pulsar X2,7,120,7,1,0,0.0,3.7,2269,197.47,gaming mouse
2025-01-14,gaming mouse,SteelSeries Rival 600,8,104,5,1,0,0.0,4.2,3918,98.65,gaming mouse
2025-01-14,gaming mouse,Endgame Gear XM2w,9,125,14,4,0,0.0,4.8,3529,166.87,gaming mouse
2025-01-14,gaming mouse,Razer DeathAdder V3,10,118,5,1,0,0.0,3.5,4775,38.49,gaming mouse
2025-01-15,gaming mouse,Logitech G502 X,1,477,73,24,8,1376.46,4.7,4606,298.41,gaming mouse
2025-01-15,gaming mouse,Razer DeathAdder V3,2,296,32,6,3,183.58,4.5,735,242.92,gaming mouse
2025-01-15,gaming mouse,SteelSeries Rival 600,3,250,23,4,2,179.71,4.6,4596,282.56,gaming mouse
2025-01-15,gaming mouse,Corsair M65 RGB,4,162,9,2,0,0.0,3.9,3433,40.19,gaming mouse
2025-01-15,gaming mouse,Zowie EC2,5,161,6,1,0,0.0,4.7,926,189.12,gaming mouse
2025-01-15,gaming mouse,Pulsar X2,6,150,4,1,0,0.0,4.7,2601,19.09,gaming mouse
2025-01-15,gaming mouse,Endgame Gear XM2w,7,150,18,6,0,0.0,3.6,229,189.01,gaming mouse
2025-01-15,gaming mouse,Glorious Model O,8,100,10,1,0,0.0,3.3,2496,75.1,gaming mouse
2025-01-15,gaming mouse,Roccat Kone Pro,9,99,2,0,0,0.0,3.0,4419,27.92,gaming mouse
2025-01-15,gaming mouse,HyperX Pulsefire,10,78,2,0,0,0.0,4.2,4127,92.71,gaming mouse
2025-01-16,gaming mouse,Glorious Model O,1,530,124,32,2,374.92,3.7,4934,143.95,gaming mouse
2025-01-16,gaming mouse,Logitech G502 X,2,277,39,15,5,819.68,3.0,355,253.3,gaming mouse
2025-01-16,gaming mouse,Endgame Gear XM2w,3,259,33,7,0,0.0,4.5,367,112.95,gaming mouse
2025-01-16,gaming mouse,Zowie EC2,4,182,10,1,0,0.0,3.7,574,267.65,gaming mouse
2025-01-16,gaming mouse,Razer DeathAdder V3,5,181,17,3,2,274.15,3.9,2689,243.94,gaming mouse
2025-01-16,gaming mouse,SteelSeries Rival 600,6,144,14,3,1,66.15,4.1,314,232.46,gaming mouse
2025-01-16,gaming mouse,Corsair M65 RGB,7,123,5,0,0,0.0,3.3,2793,35.66,gaming mouse
2025-01-16,gaming mouse,Roccat Kone Pro,8,109,2,0,0,0.0,3.8,3845,43.84,gaming mouse
2025-01-16,gaming mouse,HyperX Pulsefire,9,115,3,1,0,0.0,4.4,4601,53.19,gaming mouse
2025-01-16,gaming mouse,Pulsar X2,10,119,5,1,0,0.0,4.9,4663,143.38,gaming mouse
2025-01-17,gaming mouse,Logitech G502 X,1,507,56,21,5,124.88,3.3,741,222.51,gaming mouse
2025-01-17,gaming mouse,Razer DeathAdder V3,2,306,28,9,2,172.83,3.3,3754,217.37,gaming mouse
2025-01-17,gaming mouse,SteelSeries Rival 600,3,238,27,8,3,184.82,3.2,1367,93.24,gaming mouse
2025-01-17,gaming mouse,Corsair M65 RGB,4,161,9,2,0,0.0,4.5,3178,244.9,gaming mouse
2025-01-17,gaming mouse,Zowie EC2,5,174,5,1,0,0.0,4.1,4053,15.64,gaming mouse
2025-01-17,gaming mouse,Pulsar X2,6,119,3,0,0,0.0,3.5,3237,263.37,gaming mouse
2025-01-17,gaming mouse,Endgame Gear XM2w,7,114,10,2,0,0.0,4.5,3270,207.84,gaming mouse
2025-01-17,gaming mouse,Glorious Model O,8,91,11,2,0,0.0,4.4,4278,124.38,gaming mouse
2025-01-17,gaming mouse,Roccat Kone Pro,9,105,2,0,0,0.0,4.6,1373,92.13,gaming mouse
2025-01-17,gaming mouse,HyperX Pulsefire,10,89,2,0,0,0.0,3.3,3168,169.85,gaming mouse
2025-01-18,gaming mouse,Logitech G502 X,1,518,76,20,9,982.06,3.7,3267,25.14,gaming mouse
2025-01-18,gaming mouse,Razer DeathAdder V3,2,322,22,8,2,135.94,4.3,2694,33.75,gaming mouse
2025-01-18,gaming mouse,SteelSeries Rival 600,3,244,20,5,1,15.17,3.8,2987,48.49,gaming mouse
2025-01-18,gaming mouse,Corsair M65 RGB,4,192,8,1,0,0.0,4.8,3046,14.82,gaming mouse
2025-01-18,gaming mouse,Zowie EC2,5,157,6,2,0,0.0,4.7,2695,128.21,gaming mouse
2025-01-18,gaming mouse,Pulsar X2,6,121,8,3,0,0.0,4.7,2792,183.99,gaming mouse
2025-01-18,gaming mouse,Endgame Gear XM2w,7,157,18,3,0,0.0,4.1,2354,161.06,gaming mouse
2025-01-18,gaming mouse,Glorious Model O,8,136,11,4,0,0.0,3.3,1273,167.74,gaming mouse
2025-01-18,gaming mouse,Roccat Kone Pro,9,87,1,0,0,0.0,3.3,3387,263.49,gaming mouse
2025-01-18,gaming mouse,HyperX Pulsefire,10,129,3,0,0,0.0,3.7,2705,34.36,gaming mouse
2025-01-19,gaming mouse,Logitech G502 X,1,487,73,24,10,845.97,4.8,2244,228.13,gaming mouse
2025-01-19,gaming mouse,Razer DeathAdder V3,2,280,18,5,2,174.46,3.9,793,176.16,gaming mouse
2025-01-19,gaming mouse,SteelSeries Rival 600,3,205,25,9,2,335.78,3.1,893,256.87,gaming mouse
2025-01-19,gaming mouse,Corsair M65 RGB,4,202,15,2,1,168.35,4.4,2862,117.66,gaming mouse
2025-01-19,gaming mouse,Zowie EC2,5,157,6,1,0,0.0,4.3,1906,178.78,gaming mouse
2025-01-19,gaming mouse,Pulsar X2,6,153,9,3,0,0.0,4.9,3930,226.03,gaming mouse
2025-01-19,gaming mouse,Endgame Gear XM2w,7,149,18,3,0,0.0,3.0,2702,129.69,gaming mouse
2025-01-19,gaming mouse,Glorious Model O,8,128,11,3,0,0.0,4.4,1371,115.32,gaming mouse
2025-01-19,gaming mouse,Roccat Kone Pro,9,93,2,0,0,0.0,4.2,4861,241.99,gaming mouse
2025-01-19,gaming mouse,HyperX Pulsefire,10,87,1,0,0,0.0,4.4,1001,258.67,gaming mouse
2025-01-20,gaming mouse,SteelSeries Rival 600,1,476,67,25,6,497.74,3.6,698,126.13,gaming mouse
2025-01-20,gaming mouse,Corsair M65 RGB,2,333,18,3,0,0.0,3.8,803,244.78,gaming mouse
2025-01-20,gaming mouse,Razer DeathAdder V3,3,210,22,5,2,42.26,4.9,1021,287.98,gaming mouse
2025-01-20,gaming mouse,HyperX Pulsefire,4,189,6,1,1,99.75,3.2,3499,23.12,gaming mouse
2025-01-20,gaming mouse,Glorious Model O,5,190,28,9,0,0.0,3.5,2657,233.12,gaming mouse
2025-01-20,gaming mouse,Zowie EC2,6,147,10,2,0,0.0,3.3,4814,37.36,gaming mouse
2025-01-20,gaming mouse,Logitech G502 X,7,101,9,1,0,0.0,4.2,3533,149.4,gaming mouse
2025-01-20,gaming mouse,Roccat Kone Pro,8,88,2,0,0,0.0,4.9,2910,11.95,gaming mouse
2025-01-20,gaming mouse,Pulsar X2,9,89,4,0,0,0.0,3.9,2546,139.99,gaming mouse
2025-01-20,gaming mouse,Endgame Gear XM2w,10,87,6,1,0,0.0,3.1,224,65.8,gaming mouse
2025-01-21,gaming mouse,Logitech G502 X,1,525,51,13,5,281.99,3.6,4675,280.81,gaming mouse
2025-01-21,gaming mouse,Razer DeathAdder V3,2,299,29,11,3,361.24,3.3,1862,287.35,gaming mouse
2025-01-21,gaming mouse,SteelSeries Rival 600,3,217,20,4,2,347.24,3.4,2725,190.39,gaming mouse
2025-01-21,gaming mouse,Corsair M65 RGB,4,196,10,3,0,0.0,3.3,494,107.7,gaming mouse
2025-01-21,gaming mouse,Zowie EC2,5,174,7,1,0,0.0,3.8,4290,78.49,gaming mouse
2025-01-21,gaming mouse,Pulsar X2,6,133,9,1,0,0.0,5.0,4241,296.11,gaming mouse
2025-01-21,gaming mouse,Endgame Gear XM2w,7,124,11,2,0,0.0,4.0,262,49.99,gaming mouse
2025-01-21,gaming mouse,Glorious Model O,8,117,11,4,0,0.0,4.2,1433,166.29,gaming mouse
2025-01-21,gaming mouse,Roccat Kone Pro,9,88,1,0,0,0.0,4.6,3768,264.02,gaming mouse
2025-01-21,gaming mouse,HyperX Pulsefire,10,108,3,0,0,0.0,3.7,2857,259.82,gaming mouse
2025-01-22,gaming mouse,Logitech G502 X,1,510,62,16,5,632.83,3.2,1867,201.15,gaming mouse
2025-01-22,gaming mouse,HyperX Pulsefire,2,333,14,3,1,172.23,4.3,4020,58.89,gaming mouse
2025-01-22,gaming mouse,Endgame Gear XM2w,3,250,27,7,0,0.0,4.3,525,75.65,gaming mouse
2025-01-22,gaming mouse,Pulsar X2,4,219,14,5,0,0.0,3.6,2612,134.6,gaming mouse
2025-01-22,gaming mouse,SteelSeries Rival 600,5,151,12,3,1,106.5,3.2,1546,181.42,gaming mouse
2025-01-22,gaming mouse,Corsair M65 RGB,6,157,7,1,0,0.0,3.5,539,120.43,gaming mouse
2025-01-22,gaming mouse,Roccat Kone Pro,7,117,4,1,0,0.0,3.1,2803,256.71,gaming mouse
2025-01-22,gaming mouse,Zowie EC2,8,90,4,1,0,0.0,4.5,1403,127.29,gaming mouse
2025-01-22,gaming mouse,Glorious Model O,9,100,9,3,0,0.0,3.2,2044,129.16,gaming mouse
2025-01-22,gaming mouse,Razer DeathAdder V3,10,79,7,2,0,0.0,4.5,2713,144.1,gaming mouse
2025-01-23,gaming mouse,Logitech G502 X,1,497,77,27,9,1136.76,4.2,1092,109.06,gaming mouse
2025-01-23,gaming mouse,Razer DeathAdder V3,2,293,28,4,4,138.46,3.4,935,274.77,gaming mouse
2025-01-23,gaming mouse,SteelSeries Rival 600,3,251,31,7,3,92.28,3.5,132,131.6,gaming mouse
2025-01-23,gaming mouse,Corsair M65 RGB,4,219,7,1,0,0.0,3.2,799,62.45,gaming mouse
2025-01-23,gaming mouse,Zowie EC2,5,183,6,1,0,0.0,3.5,3114,255.95,gaming mouse
2025-01-23,gaming mouse,Pulsar X2,6,127,5,1,0,0.0,4.7,2326,246.09,gaming mouse
2025-01-23,gaming mouse,Endgame Gear XM2w,7,125,15,3,0,0.0,4.2,1583,20.98,gaming mouse
2025-01-23,gaming mouse,Glorious Model O,8,88,11,3,0,0.0,3.3,4609,76.53,gaming mouse
2025-01-23,gaming mouse,Roccat Kone Pro,9,127,1,0,0,0.0,4.8,678,170.5,gaming mouse
2025-01-23,gaming mouse,HyperX Pulsefire,10,129,3,0,0,0.0,4.7,3589,206.69,gaming mouse
2025-01-24,gaming mouse,Logitech G502 X,1,513,71,20,6,898.91,4.4,4546,183.43,gaming mouse
2025-01-24,gaming mouse,Razer DeathAdder V3,2,337,43,8,3,512.28,4.3,4552,214.36,gaming mouse
2025-01-24,gaming mouse,SteelSeries Rival 600,3,244,22,8,2,188.97,4.3,3137,108.09,gaming mouse
2025-01-24,gaming mouse,Corsair M65 RGB,4,189,11,3,0,0.0,3.4,4862,279.96,gaming mouse
2025-01-24,gaming mouse,Zowie EC2,5,152,8,2,0,0.0,3.6,2492,93.33,gaming mouse
2025-01-24,gaming mouse,Pulsar X2,6,132,8,1,0,0.0,3.8,1192,204.46,gaming mouse
2025-01-24,gaming mouse,Endgame Gear XM2w,7,152,20,5,0,0.0,4.6,2932,267.92,gaming mouse
2025-01-24,gaming mouse,Glorious Model O,8,105,11,3,0,0.0,4.0,2448,181.52,gaming mouse
2025-01-24,gaming mouse,Roccat Kone Pro,9,133,2,0,0,0.0,3.0,1495,112.87,gaming mouse
2025-01-24,gaming mouse,HyperX Pulsefire,10,97,1,0,0,0.0,4.9,2781,13.43,gaming mouse
2025-01-25,gaming mouse,Razer DeathAdder V3,1,529,59,10,7,307.35,4.1,2482,67.26,gaming mouse
2025-01-25,gaming mouse,Pulsar X2,2,330,30,4,1,188.58,3.6,4121,144.31,gaming mouse
2025-01-25,gaming mouse,HyperX Pulsefire,3,255,10,3,1,64.41,4.3,1019,26.02,gaming mouse
2025-01-25,gaming mouse,Logitech G502 X,4,201,23,8,2,240.65,3.3,3061,272.65,gaming mouse
2025-01-25,gaming mouse,Zowie EC2,5,144,8,1,0,0.0,4.6,2485,268.45,gaming mouse
2025-01-25,gaming mouse,Endgame Gear XM2w,6,138,15,5,0,0.0,3.3,901,119.19,gaming mouse
2025-01-25,gaming mouse,Glorious Model O,7,149,17,3,0,0.0,4.3,238,268.73,gaming mouse
2025-01-25,gaming mouse,SteelSeries Rival 600,8,130,9,1,1,44.02,4.2,4107,277.54,gaming mouse
2025-01-25,gaming mouse,Roccat Kone Pro,9,120,2,0,0,0.0,3.8,3362,113.58,gaming mouse
2025-01-25,gaming mouse,Corsair M65 RGB,10,78,2,0,0,0.0,3.5,3512,169.83,gaming mouse
2025-01-26,gaming mouse,Logitech G502 X,1,514,64,10,5,850.83,4.3,435,191.0,gaming mouse
2025-01-26,gaming mouse,Razer DeathAdder V3,2,290,27,5,3,287.2,3.4,1505,129.84,gaming mouse
2025-01-26,gaming mouse,SteelSeries Rival 600,3,250,29,11,3,599.57,4.5,4446,88.12,gaming mouse
2025-01-26,gaming mouse,Corsair M65 RGB,4,166,7,1,0,0.0,4.8,4530,257.27,gaming mouse
2025-01-26,gaming mouse,Zowie EC2,5,170,5,1,0,0.0,4.7,4064,164.15,gaming mouse
2025-01-26,gaming mouse,Pulsar X2,6,143,5,1,0,0.0,3.6,1991,292.47,gaming mouse
2025-01-26,gaming mouse,Endgame Gear XM2w,7,109,12,3,0,0.0,4.6,3498,55.28,gaming mouse
2025-01-26,gaming mouse,Glorious Model O,8,89,11,2,0,0.0,3.7,4903,198.31,gaming mouse
2025-01-26,gaming mouse,Roccat Kone Pro,9,97,2,0,0,0.0,5.0,4096,215.26,gaming mouse
2025-01-26,gaming mouse,HyperX Pulsefire,10,106,3,1,0,0.0,4.3,1030,103.02,gaming mouse
2025-01-27,gaming mouse,Logitech G502 X,1,482,81,27,10,961.26,4.1,2807,241.2,gaming mouse
2025-01-27,gaming mouse,Razer DeathAdder V3,2,336,38,9,4,740.14,4.1,287,240.91,gaming mouse
2025-01-27,gaming mouse,SteelSeries Rival 600,3,249,30,6,4,185.92,4.5,787,79.35,gaming mouse
2025-01-27,gaming mouse,Corsair M65 RGB,4,167,11,4,0,0.0,4.9,2570,172.68,gaming mouse
2025-01-27,gaming mouse,Zowie EC2,5,162,9,1,0,0.0,3.5,401,62.61,gaming mouse
2025-01-27,gaming mouse,Pulsar X2,6,156,5,0,0,0.0,3.6,3509,191.17,gaming mouse
2025-01-27,gaming mouse,Endgame Gear XM2w,7,154,16,5,0,0.0,4.3,3825,93.14,gaming mouse
2025-01-27,gaming mouse,Glorious Model O,8,124,11,1,0,0.0,3.7,1763,39.8,gaming mouse
2025-01-27,gaming mouse,Roccat Kone Pro,9,125,2,0,0,0.0,4.3,1441,40.73,gaming mouse
2025-01-27,gaming mouse,HyperX Pulsefire,10,116,1,0,0,0.0,4.9,689,238.5,gaming mouse
2025-01-28,gaming mouse,Logitech G502 X,1,495,81,24,10,662.3,4.8,461,47.02,gaming mouse
2025-01-28,gaming mouse,Razer DeathAdder V3,2,289,32,9,4,770.93,4.4,4305,178.61,gaming mouse
2025-01-28,gaming mouse,SteelSeries Rival 600,3,223,23,8,2,220.22,4.2,1613,18.84,gaming mouse
2025-01-28,gaming mouse,Corsair M65 RGB,4,160,7,2,0,0.0,4.6,4877,39.58,gaming mouse
2025-01-28,gaming mouse,Zowie EC2,5,188,11,2,0,0.0,3.5,325,39.69,gaming mouse
2025-01-28,gaming mouse,Pulsar X2,6,155,10,3,0,0.0,3.4,2889,110.85,gaming mouse
2025-01-28,gaming mouse,Endgame Gear XM2w,7,108,14,2,0,0.0,3.9,528,10.77,gaming mouse
2025-01-28,gaming mouse,Glorious Model O,8,143,16,4,0,0.0,3.6,4458,139.36,gaming mouse
2025-01-28,gaming mouse,Roccat Kone Pro,9,120,3,0,0,0.0,3.7,3178,148.0,gaming mouse
2025-01-28,gaming mouse,HyperX Pulsefire,10,97,2,0,0,0.0,3.6,3346,46.41,gaming mouse
2025-01-29,gaming mouse,Logitech G502 X,1,506,69,14,7,1078.21,3.6,3174,259.63,gaming mouse
2025-01-29,gaming mouse,Razer DeathAdder V3,2,281,34,9,3,99.15,3.2,1296,27.54,gaming mouse
2025-01-29,gaming mouse,SteelSeries Rival 600,3,232,22,6,2,374.77,4.4,3718,88.34,gaming mouse
2025-01-29,gaming mouse,Corsair M65 RGB,4,163,8,2,0,0.0,3.5,3995,289.54,gaming mouse
2025-01-29,gaming mouse,Zowie EC2,5,158,10,2,0,0.0,3.9,3377,164.82,gaming mouse
2025-01-29,gaming mouse,Pulsar X2,6,160,6,1,0,0.0,4.3,3852,71.9,gaming mouse
2025-01-29,gaming mouse,Endgame Gear XM2w,7,119,15,4,0,0.0,3.7,16,90.82,gaming mouse
2025-01-29,gaming mouse,Glorious Model O,8,98,13,2,0,0.0,4.7,870,216.13,gaming mouse
2025-01-29,gaming mouse,Roccat Kone Pro,9,121,2,0,0,0.0,3.6,712,206.94,gaming mouse
2025-01-29,gaming mouse,HyperX Pulsefire,10,120,3,0,0,0.0,4.5,4121,283.73,gaming mouse
2025-01-30,gaming mouse,Logitech G502 X,1,503,82,29,10,1299.33,3.2,986,256.42,gaming mouse
2025-01-30,gaming mouse,Razer DeathAdder V3,2,321,29,10,3,292.98,4.9,1735,93.84,gaming mouse
2025-01-30,gaming mouse,SteelSeries Rival 600,3,261,16,5,2,181.49,3.1,4014,43.44,gaming mouse
2025-01-30,gaming mouse,Corsair M65 RGB,4,174,10,2,0,0.0,4.8,4857,154.66,gaming mouse
2025-01-30,gaming mouse,Zowie EC2,5,156,8,2,0,0.0,3.4,2258,66.97,gaming mouse
2025-01-30,gaming mouse,Pulsar X2,6,143,4,1,0,0.0,3.9,3833,275.45,gaming mouse
2025-01-30,gaming mouse,Endgame Gear XM2w,7,106,10,2,0,0.0,5.0,833,14.6,gaming mouse
2025-01-30,gaming mouse,Glorious Model O,8,126,14,5,0,0.0,3.4,2811,224.18,gaming mouse
2025-01-30,gaming mouse,Roccat Kone Pro,9,137,2,0,0,0.0,3.7,2397,154.28,gaming mouse
2025-01-30,gaming mouse,HyperX Pulsefire,10,105,2,0,0,0.0,4.5,3738,140.43,gaming mouse
2025-01-31,gaming mouse,Endgame Gear XM2w,1,522,126,36,2,219.95,4.6,3872,94.1,gaming mouse
2025-01-31,gaming mouse,Pulsar X2,2,290,17,3,0,0.0,4.8,3347,193.53,gaming mouse
2025-01-31,gaming mouse,Zowie EC2,3,211,17,4,1,105.73,4.8,3637,236.14,gaming mouse
2025-01-31,gaming mouse,SteelSeries Rival 600,4,216,12,2,1,105.66,3.1,764,23.8,gaming mouse
2025-01-31,gaming mouse,HyperX Pulsefire,5,146,4,0,0,0.0,3.3,3689,272.3,gaming mouse
2025-01-31,gaming mouse,Corsair M65 RGB,6,141,7,1,0,0.0,4.9,3517,203.45,gaming mouse
2025-01-31,gaming mouse,Logitech G502 X,7,124,11,2,1,136.15,4.0,1667,151.62,gaming mouse
2025-01-31,gaming mouse,Glorious Model O,8,111,10,1,0,0.0,3.1,3523,132.12,gaming mouse
2025-01-31,gaming mouse,Roccat Kone Pro,9,83,1,0,0,0.0,4.1,1846,68.21,gaming mouse
2025-01-31,gaming mouse,Razer DeathAdder V3,10,81,6,2,0,0.0,4.7,2927,201.97,gaming mouse
2025-02-01,gaming mouse,Logitech G502 X,1,504,47,10,4,501.61,4.7,818,130.29,gaming mouse
2025-02-01,gaming mouse,Razer DeathAdder V3,2,283,24,7,2,206.11,3.1,1343,221.2,gaming mouse
2025-02-01,gaming mouse,SteelSeries Rival 600,3,228,21,4,2,259.08,4.9,4902,27.46,gaming mouse
2025-02-01,gaming mouse,Corsair M65 RGB,4,176,9,3,0,0.0,3.7,1951,50.82,gaming mouse
2025-02-01,gaming mouse,Zowie EC2,5,183,12,3,0,0.0,4.4,4221,116.03,gaming mouse
2025-02-01,gaming mouse,Pulsar X2,6,144,4,0,0,0.0,3.3,1752,155.32,gaming mouse
